uuid,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,1,0.5461652357191888,0.08529136493241424,0.1534507552759901,0.08529136493241424
4D721EDD-2FAD-49F4-875C-A0945C9A0471,3,0.3952056383140365,0.08033803564050719,0.1721349780420326,0.08033803564050719
4D721EDD-2FAD-49F4-875C-A0945C9A0471,5,0.3480750640122178,0.08634864288031924,0.17969087208215817,0.08634864288031924
4D721EDD-2FAD-49F4-875C-A0945C9A0471,7,0.3988532970812448,0.08488239299037505,0.17856896251500645,0.08488239299037505
4D721EDD-2FAD-49F4-875C-A0945C9A0471,11,0.4301346031332854,0.09111639149778268,0.2178019639714444,0.09111639149778268
4D721EDD-2FAD-49F4-875C-A0945C9A0471,21,0.4099379992325683,0.112647430543698,0.20775069321808348,0.112647430543698
3052AEDB-2B8F-4821-A91A-47513BA26DEB,1,0.6947283250313738,0.09908926573337641,0.18694198954534613,0.09908926573337641
3052AEDB-2B8F-4821-A91A-47513BA26DEB,3,0.4263763567881882,0.08952972411675535,0.1888974474604071,0.08952972411675535
3052AEDB-2B8F-4821-A91A-47513BA26DEB,5,0.35659174373666447,0.08779033243084108,0.19600693987832746,0.08779033243084108
3052AEDB-2B8F-4821-A91A-47513BA26DEB,7,0.4055137938835943,0.08662429499073229,0.18045023148938177,0.08662429499073229
3052AEDB-2B8F-4821-A91A-47513BA26DEB,11,0.37722748745938356,0.09037717877202683,0.19391078221580063,0.09037717877202683
3052AEDB-2B8F-4821-A91A-47513BA26DEB,21,0.4672224791909308,0.09149912671125283,0.19318880297402316,0.09149912671125283
B78027F8-1112-454B-BF89-C30F71C6BC55,1,0.868491847282908,0.0848908284091179,0.18371612199150267,0.0848908284091179
B78027F8-1112-454B-BF89-C30F71C6BC55,3,0.2921374007002562,0.08815259873302249,0.21828378347675145,0.08815259873302249
B78027F8-1112-454B-BF89-C30F71C6BC55,5,0.2560401692030974,0.09038794885927154,0.21523581003694267,0.09038794885927154
B78027F8-1112-454B-BF89-C30F71C6BC55,7,0.3823028749383141,0.09782430639702579,0.21121506178106345,0.09782430639702579
B78027F8-1112-454B-BF89-C30F71C6BC55,11,0.4133667708647021,0.10219823833095594,0.2020876497110431,0.10219823833095594
B78027F8-1112-454B-BF89-C30F71C6BC55,21,0.5627555537718987,0.11567251490395933,0.24347952004032586,0.11567251490395933
