uuid,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,1,0.4132362199183044,0.1309131360686831,0.24460485373373092,0.1309131360686831
4D721EDD-2FAD-49F4-875C-A0945C9A0471,3,0.3070702798411037,0.11612839166253457,0.22809821185408558,0.11612839166253457
4D721EDD-2FAD-49F4-875C-A0945C9A0471,5,0.251990297529921,0.12480196580793433,0.22659339733804554,0.12480196580793433
4D721EDD-2FAD-49F4-875C-A0945C9A0471,7,0.24359167134707757,0.12081900287637232,0.21215212335106948,0.12081900287637232
4D721EDD-2FAD-49F4-875C-A0945C9A0471,11,0.3030421580949637,0.12036186385273137,0.2216858785335014,0.12036186385273137
4D721EDD-2FAD-49F4-875C-A0945C9A0471,21,0.2365944538425132,0.12537111423226419,0.3020272145553096,0.12537111423226419
3052AEDB-2B8F-4821-A91A-47513BA26DEB,1,0.7662364786806457,0.12112202556636462,0.23104312361182863,0.12112202556636462
3052AEDB-2B8F-4821-A91A-47513BA26DEB,3,0.2901458085584562,0.10086336011421301,0.18240141349899439,0.10086336011421301
3052AEDB-2B8F-4821-A91A-47513BA26DEB,5,0.16324042379518225,0.0834625778655574,0.12366432348345777,0.0834625778655574
3052AEDB-2B8F-4821-A91A-47513BA26DEB,7,0.21548771007940862,0.08405671411422852,0.12634796896957312,0.08405671411422852
3052AEDB-2B8F-4821-A91A-47513BA26DEB,11,0.14061972124858232,0.06369940802444225,0.09351332288433219,0.06369940802444225
3052AEDB-2B8F-4821-A91A-47513BA26DEB,21,0.188213286320872,0.13759706590704585,0.2449968049312169,0.13759706590704585
B78027F8-1112-454B-BF89-C30F71C6BC55,1,0.4367553487146535,0.10698899117537677,0.25960463559474856,0.10698899117537677
B78027F8-1112-454B-BF89-C30F71C6BC55,3,0.25142267718932915,0.11914656358278831,0.21978547148084782,0.11914656358278831
B78027F8-1112-454B-BF89-C30F71C6BC55,5,0.21595346891334385,0.12136816782357877,0.2572192819395349,0.12136816782357877
B78027F8-1112-454B-BF89-C30F71C6BC55,7,0.3630894504991121,0.12116330642759274,0.2666131921710949,0.12116330642759274
B78027F8-1112-454B-BF89-C30F71C6BC55,11,0.19850966499190978,0.11924887898205672,0.2694969214551758,0.11924887898205672
B78027F8-1112-454B-BF89-C30F71C6BC55,21,0.12994757767510598,0.12601598247491674,0.2179929414853915,0.12601598247491674
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,1,0.26423194700057906,0.0941579848333162,0.17095731920772703,0.0941579848333162
