uuid,nesting ratio and bias,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.0-0.0,0.30342212517083383,0.14635160321714638,0.3431235324043027,0.14635160321714638
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.0,0.3329807645038637,0.11579403069041508,0.24567305029720382,0.11579403069041508
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.5,0.2365944538425132,0.12537111423226419,0.3020272145553096,0.12537111423226419
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-1.0,0.2519270123776839,0.1288743151518269,0.2659975710586483,0.1288743151518269
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.0,0.3080378929590961,0.10941466427407466,0.16765646926953637,0.10941466427407466
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.5,0.3798658787576738,0.14500810388993887,0.1989961411346745,0.14500810388993887
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-1.0,0.2259529391516872,0.14975551118354744,0.25793388061377387,0.14975551118354744
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.0-0.0,0.3228685777597757,0.11399529639692932,0.2654004480524597,0.11399529639692932
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.0,0.1834605912182167,0.1292889485470697,0.25975967555429,0.1292889485470697
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.5,0.188213286320872,0.13759706590704585,0.2449968049312169,0.13759706590704585
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-1.0,0.3106416374524893,0.0999000372677659,0.2124025252444107,0.0999000372677659
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.0,0.40460133634302264,0.1599891606365596,0.4571040380164794,0.1599891606365596
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.5,0.3469393149467937,0.15013531057255283,0.33812312729504973,0.15013531057255283
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-1.0,0.2686885783858647,0.12383447087609875,0.3607035407923172,0.12383447087609875
B78027F8-1112-454B-BF89-C30F71C6BC55,0.0-0.0,0.2398346298853278,0.08612127288928617,0.16611332163104747,0.08612127288928617
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.0,0.2564902918842866,0.11982334431585953,0.36121841073570393,0.11982334431585953
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.5,0.12994757767510598,0.12601598247491674,0.2179929414853915,0.12601598247491674
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-1.0,0.24075343618024592,0.10928820414275214,0.3285690330763984,0.10928820414275214
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-0.0,0.18643828524384637,0.10339938556805955,0.2752650803404125,0.10339938556805955
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-0.5,0.2813386445131651,0.15919735557999143,0.28511954790926053,0.15919735557999143
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-1.0,0.22595181102239315,0.12241609701312063,0.2883148101897606,0.12241609701312063
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.0-0.0,0.30641677457285876,0.10923410525297611,0.28842983540869016,0.10923410525297611
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-0.0,0.13222291634749914,0.12164133003490463,0.2995124697980393,0.12164133003490463
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-0.5,0.39803978768879067,0.17253095381686623,0.31919370361087457,0.17253095381686623
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-1.0,0.35086975154745337,0.13409668335561034,0.2910405896140272,0.13409668335561034
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-0.0,0.2313342127299142,0.12435867915673367,0.33863729858549707,0.12435867915673367
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-0.5,0.4676501237863363,0.13313011477457948,0.3300642279162901,0.13313011477457948
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-1.0,0.10641204461765051,0.14437946073025007,0.2979832096518229,0.14437946073025007
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.0-0.0,0.3388909049292869,0.12325807169095383,0.21713223057539144,0.12325807169095383
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.25-0.0,0.3502511996110929,0.10873515005955828,0.22238302533853338,0.10873515005955828
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.25-0.5,0.2907831516420108,0.11001575699013684,0.23136076306042605,0.11001575699013684
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.25-1.0,0.2616145818976182,0.10892372327836838,0.2301796958446381,0.10892372327836838
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.5-0.0,0.34507134970697023,0.14606153596533533,0.3904484933922222,0.14606153596533533
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.5-0.5,0.21731831054366793,0.15094013421140548,0.3906968515776023,0.15094013421140548
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.5-1.0,0.21896622748076633,0.13016530370361953,0.289149839753183,0.13016530370361953
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.0-0.0,0.34352207597310785,0.09909832673953033,0.23324631709315582,0.09909832673953033
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.25-0.0,0.33064624916812907,0.1113180024097485,0.24797528127941337,0.1113180024097485
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.25-0.5,0.2979248366929029,0.09812110019817412,0.24663765883812883,0.09812110019817412
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.25-1.0,0.2513967437220358,0.13193814045816626,0.3606375855446371,0.13193814045816626
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.5-0.0,0.3397501759461583,0.14867536185761387,0.3813094280388172,0.14867536185761387
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.5-0.5,0.30579667938359867,0.13391443773430314,0.36570041490277905,0.13391443773430314
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.5-1.0,0.06891038510437751,0.14630400929471873,0.2953593224225426,0.14630400929471873
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,0.0-0.0,0.2998090857396883,0.11991470118913966,0.27126919221334245,0.11991470118913966
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,0.25-0.0,0.30582374545266866,0.12961219030286164,0.3056955026675584,0.12961219030286164
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,0.25-0.5,0.27667879150885205,0.13042637748592847,0.3496258608497368,0.13042637748592847
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,0.25-1.0,0.2957094739019716,0.10992253745906869,0.18910659222657739,0.10992253745906869
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,0.5-0.0,0.41966788569936453,0.14677774014040604,0.3281919400338606,0.14677774014040604
