uuid,nesting ratio and bias,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.0-0.0,0.3098703833609093,0.08227018209809048,0.142847737904609,0.08227018209809048
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.0,0.3170833174178167,0.11585841703184528,0.3182632457064072,0.11585841703184528
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.5,0.32500954628560447,0.10247223206706632,0.32610860507208544,0.10247223206706632
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-1.0,0.21114315141088155,0.09867336901852436,0.29644794006275355,0.09867336901852436
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.0,0.3723863362111574,0.12374707325203499,0.31002290411128963,0.12374707325203499
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.5,0.2241518868585817,0.13537347123666918,0.28076246357694395,0.13537347123666918
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-1.0,0.4165577494065241,0.1324416368650837,0.3336063324325128,0.1324416368650837
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.0-0.0,0.2992514858063893,0.07879420659323848,0.13475303014887105,0.07879420659323848
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.0,0.36908425513523846,0.1278913394047384,0.397220271526867,0.1278913394047384
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.5,0.25257967520980484,0.10418622655957284,0.23789663614533105,0.10418622655957284
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-1.0,0.2596487447401297,0.12243133309791546,0.28138216291777957,0.12243133309791546
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.0,0.33637338116372323,0.12204354736192834,0.2656711767036907,0.12204354736192834
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.5,0.36697050677072107,0.1385854550780715,0.3414799653362938,0.1385854550780715
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-1.0,0.32612660633371926,0.1329193467443017,0.32967799559407374,0.1329193467443017
B78027F8-1112-454B-BF89-C30F71C6BC55,0.0-0.0,0.29664338362283704,0.09304332437721897,0.2181577797489077,0.09304332437721897
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.0,0.35766830074600897,0.11316107933182765,0.2322579825610255,0.11316107933182765
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.5,0.29581634494566716,0.14141746941999106,0.2943202328932537,0.14141746941999106
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-1.0,0.34088696548978303,0.10572543688212847,0.37957435627550606,0.10572543688212847
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-0.0,0.3819785734518127,0.1444506869207133,0.3181737350142885,0.1444506869207133
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-0.5,0.40217743771367753,0.13492613365579711,0.3339413854514781,0.13492613365579711
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-1.0,0.44981792727165615,0.12030530340254322,0.3170257945597007,0.12030530340254322
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.0-0.0,0.4457036756049439,0.1242213765766265,0.27372866955284203,0.1242213765766265
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-0.0,0.3433919387523401,0.10609181299890928,0.23411110905410665,0.10609181299890928
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-0.5,0.30344238142692725,0.10416044004615307,0.3018724120989748,0.10416044004615307
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-1.0,0.39576826498806905,0.14043540517017924,0.3303846159577555,0.14043540517017924
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-0.0,0.4073241927822349,0.13818579098793335,0.3227598325079739,0.13818579098793335
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-0.5,0.3068115191016837,0.14569283358107335,0.39391234457547564,0.14569283358107335
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-1.0,0.3224817756111449,0.1447715348049721,0.34697213817028116,0.1447715348049721
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.0-0.0,0.2752619879848956,0.09271298962459491,0.20316251816868744,0.09271298962459491
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.25-0.0,0.41835304962820397,0.11281047216367573,0.29461065218398197,0.11281047216367573
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.25-0.5,0.3086356536277376,0.11270227309250891,0.31746848598387045,0.11270227309250891
