uuid,nesting ratio and bias,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.0-0.0,0.5461652357191888,0.08529136493241424,0.1534507552759901,0.08529136493241424
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.0,0.7053309430248653,0.12145785737996175,0.24980004455024432,0.12145785737996175
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.5,0.8661038307780745,0.1250062630711661,0.26569144764024677,0.1250062630711661
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-1.0,0.6560852989726832,0.10245707941135965,0.22463487911083896,0.10245707941135965
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.0,0.720572319789949,0.133796217032957,0.29468513381412564,0.133796217032957
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.5,0.7612633915534301,0.1332286337050571,0.2343028485070881,0.1332286337050571
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-1.0,0.9645400555497432,0.13788715209317856,0.3030673314172596,0.13788715209317856
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.0-0.0,0.6947283250313738,0.09908926573337641,0.18694198954534613,0.09908926573337641
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.0,0.8202946153106152,0.11883449599177871,0.26388215105745316,0.11883449599177871
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.5,0.9018868500047849,0.14033359091462036,0.2972169357368599,0.14033359091462036
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-1.0,0.49988431265969535,0.11489313786390275,0.24006750122606085,0.11489313786390275
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.0,0.9100344120088664,0.16533885357455347,0.3343077320344702,0.16533885357455347
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.5,0.9248134798105907,0.1448339948080947,0.3352980258501409,0.1448339948080947
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-1.0,0.5856840001117998,0.12326828297437367,0.29273696479332695,0.12326828297437367
B78027F8-1112-454B-BF89-C30F71C6BC55,0.0-0.0,0.868491847282908,0.0848908284091179,0.18371612199150267,0.0848908284091179
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.0,0.7738868977326191,0.12837701399808074,0.3215774637593459,0.12837701399808074
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.5,0.5220604492410321,0.11910867928496531,0.23836266913297519,0.11910867928496531
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-1.0,0.8389210778625943,0.12622788456828554,0.2864711492090583,0.12622788456828554
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-0.0,0.9221843577267188,0.14882242069709625,0.3077353385496646,0.14882242069709625
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-0.5,0.8122009691791837,0.14021156180772051,0.28342848543279436,0.14021156180772051
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-1.0,0.8557328633547279,0.1285229886300889,0.3381472495944534,0.1285229886300889
