uuid,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,1,0.7612633915534301,0.1332286337050571,0.2343028485070881,0.1332286337050571
4D721EDD-2FAD-49F4-875C-A0945C9A0471,3,0.5537381061944352,0.13084906934899151,0.296235027273122,0.13084906934899151
4D721EDD-2FAD-49F4-875C-A0945C9A0471,5,0.3617514130588207,0.1283865809083336,0.3090065037081505,0.1283865809083336
4D721EDD-2FAD-49F4-875C-A0945C9A0471,7,0.3558829271854264,0.12256108730076452,0.29293179777742845,0.12256108730076452
4D721EDD-2FAD-49F4-875C-A0945C9A0471,11,0.3910090300942685,0.12322600531494834,0.3146860938244598,0.12322600531494834
4D721EDD-2FAD-49F4-875C-A0945C9A0471,21,0.46706623572972994,0.13327027250602824,0.3377798108015605,0.13327027250602824
3052AEDB-2B8F-4821-A91A-47513BA26DEB,1,0.9248134798105907,0.1448339948080947,0.3352980258501409,0.1448339948080947
3052AEDB-2B8F-4821-A91A-47513BA26DEB,3,0.5792159893012276,0.13627725133454913,0.3326030693946933,0.13627725133454913
3052AEDB-2B8F-4821-A91A-47513BA26DEB,5,0.43329873444820416,0.134737932363259,0.33622336341615816,0.134737932363259
3052AEDB-2B8F-4821-A91A-47513BA26DEB,7,0.3613805078694501,0.13309098184473384,0.32659653403538036,0.13309098184473384
3052AEDB-2B8F-4821-A91A-47513BA26DEB,11,0.46417146898669503,0.13004474962196694,0.3284889302490449,0.13004474962196694
3052AEDB-2B8F-4821-A91A-47513BA26DEB,21,0.4218358549013344,0.1315384237504873,0.31692271690243323,0.1315384237504873
B78027F8-1112-454B-BF89-C30F71C6BC55,1,0.8122009691791837,0.14021156180772051,0.28342848543279436,0.14021156180772051
B78027F8-1112-454B-BF89-C30F71C6BC55,3,0.43277512128082984,0.13203688525074045,0.2802006279825551,0.13203688525074045
B78027F8-1112-454B-BF89-C30F71C6BC55,5,0.382290061146468,0.13240498354747782,0.25620259299984594,0.13240498354747782
B78027F8-1112-454B-BF89-C30F71C6BC55,7,0.3621391066956761,0.12607735012939003,0.24510801498263068,0.12607735012939003
B78027F8-1112-454B-BF89-C30F71C6BC55,11,0.5053879207780811,0.12398041464753438,0.24856091698390173,0.12398041464753438
B78027F8-1112-454B-BF89-C30F71C6BC55,21,0.45957915701552415,0.138253403080629,0.26443217104623234,0.138253403080629
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,1,0.6323779196026657,0.13331910016204976,0.3201850883585891,0.13331910016204976
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,3,0.37553171511647804,0.1298912324996595,0.37206595067283277,0.1298912324996595
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,5,0.30346858818221495,0.12871284765769592,0.32202880951445517,0.12871284765769592
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,7,0.3325559560348272,0.12615936131115507,0.3414728878417922,0.12615936131115507
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,11,0.3938105701363435,0.13760153286588236,0.3664295415142512,0.13760153286588236
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,21,0.8041238682516769,0.1392478924827004,0.40433635361585263,0.1392478924827004
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,1,0.6855796651448366,0.14601522623037777,0.28242265749568074,0.14601522623037777
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,3,0.40081270040692185,0.1320781867586614,0.26891628592129513,0.1320781867586614
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,5,0.5141968572383621,0.1294446951711572,0.2651903536071698,0.1294446951711572
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,7,0.45510272440669264,0.13503231529373688,0.295943366347899,0.13503231529373688
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,11,0.4342899245290325,0.14058958824812182,0.2933298818845911,0.14058958824812182
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,21,0.43968565133559406,0.1407238573599525,0.3405875755656473,0.1407238573599525
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,1,0.8409890087278622,0.1434799487420017,0.38532600087564756,0.1434799487420017
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,3,0.5220957950731352,0.13341707940883216,0.4051624700467057,0.13341707940883216
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,5,0.3920359246139587,0.12998451016058346,0.40668970351362455,0.12998451016058346
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,7,0.4340275528408457,0.12714795164222056,0.40125130762024475,0.12714795164222056
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,11,0.46231628151145604,0.12511634967556062,0.40417716002587556,0.12511634967556062
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,21,0.5480981870900451,0.12174534734653532,0.43834410557545356,0.12174534734653532
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,1,0.6661350332117701,0.15841751385827313,0.3305107454542553,0.15841751385827313
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,3,0.5907548400969442,0.14933777429115863,0.3576150621334977,0.14933777429115863
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,5,0.3794664745940841,0.13826076732376125,0.3706574455890051,0.13826076732376125
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,7,0.43597473675586834,0.13805641065955573,0.34374916442813996,0.13805641065955573
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,11,0.4727721877431696,0.13717470302806314,0.39844272186156604,0.13717470302806314
