uuid,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,1,0.8728907387598351,0.1109163561801302,0.21541581649107439,0.1109163561801302
4D721EDD-2FAD-49F4-875C-A0945C9A0471,3,0.44605767438353844,0.12188421449138588,0.23189702017275243,0.12188421449138588
4D721EDD-2FAD-49F4-875C-A0945C9A0471,5,0.32276107627054706,0.11823840319880878,0.2530107565507819,0.11823840319880878
4D721EDD-2FAD-49F4-875C-A0945C9A0471,7,0.40587488690952894,0.1228611397102353,0.31069693814064103,0.1228611397102353
4D721EDD-2FAD-49F4-875C-A0945C9A0471,11,0.380762817907369,0.12143142321788357,0.26954225963697076,0.12143142321788357
4D721EDD-2FAD-49F4-875C-A0945C9A0471,21,0.28457371225255873,0.11584895989927864,0.31054740999835295,0.11584895989927864
3052AEDB-2B8F-4821-A91A-47513BA26DEB,1,0.4589525097964112,0.12199616541320284,0.24912098482321504,0.12199616541320284
3052AEDB-2B8F-4821-A91A-47513BA26DEB,3,0.44138576790651995,0.11544848627212405,0.2381623684494273,0.11544848627212405
3052AEDB-2B8F-4821-A91A-47513BA26DEB,5,0.3613560734561466,0.11880861424848099,0.23709364416387035,0.11880861424848099
3052AEDB-2B8F-4821-A91A-47513BA26DEB,7,0.39335074972256984,0.12651218888771587,0.2619318498161644,0.12651218888771587
3052AEDB-2B8F-4821-A91A-47513BA26DEB,11,0.2884313365640868,0.1305243943004012,0.26765072326607964,0.1305243943004012
3052AEDB-2B8F-4821-A91A-47513BA26DEB,21,0.39466826543224265,0.1467887322488284,0.2826794767956571,0.1467887322488284
B78027F8-1112-454B-BF89-C30F71C6BC55,1,0.7913889683797227,0.11633789343532762,0.23745467371726342,0.11633789343532762
B78027F8-1112-454B-BF89-C30F71C6BC55,3,0.4303464402718629,0.13175905315872688,0.3056029368046245,0.13175905315872688
B78027F8-1112-454B-BF89-C30F71C6BC55,5,0.34963184273055486,0.12039543491682797,0.3193082743680714,0.12039543491682797
B78027F8-1112-454B-BF89-C30F71C6BC55,7,0.30430848191192145,0.11638331433380038,0.3314238747506171,0.11638331433380038
B78027F8-1112-454B-BF89-C30F71C6BC55,11,0.3433918402452091,0.13815917818429133,0.3501384669752127,0.13815917818429133
B78027F8-1112-454B-BF89-C30F71C6BC55,21,0.40696391123624764,0.13442911713620526,0.3232193004544841,0.13442911713620526
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,1,0.7755921852075487,0.14377695677429794,0.21216240113908869,0.14377695677429794
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,3,0.5341877542506636,0.1461227377995753,0.2508527408728031,0.1461227377995753
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,5,0.4293260935452262,0.14506446635410752,0.2936007145159204,0.14506446635410752
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,7,0.4289837516863621,0.13109673652898296,0.3008070782034278,0.13109673652898296
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,11,0.3578325848925579,0.1235119870301041,0.2720093616478656,0.1235119870301041
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,21,0.3001226366947358,0.14178847429961444,0.31539069875780357,0.14178847429961444
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,1,0.43366471160605524,0.10550099337868976,0.21982778043073953,0.10550099337868976
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,3,0.33236586542457397,0.11271372876319562,0.26998082568416,0.11271372876319562
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,5,0.3024542317133879,0.10808051270199447,0.2723042955660654,0.10808051270199447
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,7,0.2789233135068422,0.10136368019311433,0.27720793844628233,0.10136368019311433
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,11,0.28093303549866544,0.09200891809093727,0.25605833186982924,0.09200891809093727
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,21,0.41377334060076143,0.12984739050849,0.2671435924038247,0.12984739050849
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,1,0.4657286543524856,0.0891528016270561,0.17066757437297128,0.0891528016270561
