uuid,nesting ratio and bias,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.0-0.0,0.2023600574089374,0.1272105288498935,0.2730638624262177,0.1272105288498935
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.0,0.33442142225667226,0.11547275176832596,0.23033845283185173,0.11547275176832596
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.5,0.24359167134707757,0.12081900287637232,0.21215212335106948,0.12081900287637232
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-1.0,0.34044531457574073,0.09970162471801343,0.1712462492870664,0.09970162471801343
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.0,0.22060101648199235,0.10995034786465854,0.2715807677529981,0.10995034786465854
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.5,0.28167185568821335,0.13584627828395626,0.27500865914576755,0.13584627828395626
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-1.0,0.3602260409022446,0.12806438460942365,0.290563205382833,0.12806438460942365
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.0-0.0,0.24497883307749993,0.10882391075141586,0.2231761479341616,0.10882391075141586
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.0,0.24832906016398443,0.11062020031379084,0.2720737415171758,0.11062020031379084
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.5,0.21548771007940862,0.08405671411422852,0.12634796896957312,0.08405671411422852
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-1.0,0.3429061185700417,0.11176538509891615,0.21003728201625926,0.11176538509891615
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.0,0.3870180492684213,0.12822065411139325,0.33923737748032085,0.12822065411139325
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.5,0.4418372833204576,0.12945595053825162,0.22985130675057086,0.12945595053825162
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-1.0,0.2592187310228645,0.14547917710732097,0.30640663207212565,0.14547917710732097
B78027F8-1112-454B-BF89-C30F71C6BC55,0.0-0.0,0.24932850558375833,0.10658024791086007,0.20693602222336818,0.10658024791086007
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.0,0.25662720811600376,0.09525021579776025,0.20515360807998734,0.09525021579776025
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.5,0.3630894504991121,0.12116330642759274,0.2666131921710949,0.12116330642759274
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-1.0,0.26746090958707724,0.1251048670657764,0.2827317238528382,0.1251048670657764
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-0.0,0.2410660672815529,0.09504152464543852,0.191816057401279,0.09504152464543852
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-0.5,0.19941467432418042,0.1395265404664511,0.3472815152475439,0.1395265404664511
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-1.0,0.20629760120150767,0.08792917008872125,0.17076472090666484,0.08792917008872125
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.0-0.0,0.2602089149023684,0.07174489793022787,0.1318294015147927,0.07174489793022787
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-0.0,0.19837300468016714,0.09389379768940569,0.1687483290022411,0.09389379768940569
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-0.5,0.21518893503275682,0.12324839158614016,0.28453033023445207,0.12324839158614016
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-1.0,0.3493328059062464,0.12562292016054177,0.2736994729676581,0.12562292016054177
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-0.0,0.17375142333850668,0.13870493521446647,0.30589481420899334,0.13870493521446647
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-0.5,0.33348796079071813,0.10589696979629923,0.2674460736612239,0.10589696979629923
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-1.0,0.11230654241302104,0.12997532881634347,0.289460866036746,0.12997532881634347
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.0-0.0,0.26615027644144545,0.09925492604472522,0.22527764058343192,0.09925492604472522
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.25-0.0,0.41029149958061684,0.09913906326316474,0.19531431881657974,0.09913906326316474
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.25-0.5,0.3852112187755564,0.09569433864708553,0.22836062032607898,0.09569433864708553
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.25-1.0,0.277782848257472,0.09690541924524351,0.18018925642446,0.09690541924524351
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.5-0.0,0.3058623179150299,0.12178881707712988,0.28918098250102925,0.12178881707712988
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.5-0.5,0.24115541532131365,0.14672081753072586,0.3377948003249862,0.14672081753072586
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.5-1.0,0.1842587060403999,0.12931208100217548,0.21922907170015601,0.12931208100217548
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.0-0.0,0.1661494232045802,0.13019157113336163,0.3081891617903049,0.13019157113336163
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.25-0.0,0.36513223322318283,0.12313598542669323,0.2130319602267028,0.12313598542669323
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.25-0.5,0.24967609838053847,0.1012712898095837,0.19723023496898956,0.1012712898095837
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.25-1.0,0.29443472738456433,0.08759346094113493,0.14410401165350153,0.08759346094113493
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.5-0.0,0.27971299725636684,0.12293235828852135,0.2709787786267349,0.12293235828852135
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.5-0.5,0.32265549049636016,0.11552423566505056,0.2703082207861737,0.11552423566505056
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.5-1.0,0.19739985647185826,0.11094978615054103,0.19944301407960457,0.11094978615054103
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,0.0-0.0,0.18043412071279966,0.0998241818660778,0.17672248751156472,0.0998241818660778
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,0.25-0.0,0.23321073200723574,0.07448807782990916,0.14878034327583534,0.07448807782990916
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,0.25-0.5,0.19728934447904695,0.13269736895984313,0.28877292990275905,0.13269736895984313
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,0.25-1.0,0.24861572720511316,0.10204454467723274,0.2513218634685946,0.10204454467723274
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,0.5-0.0,0.295956813618188,0.1351191409138807,0.2880934546045922,0.1351191409138807
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,0.5-0.5,0.23854364126349922,0.13325412856154728,0.22980238813462153,0.13325412856154728
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,0.5-1.0,0.20482859883265128,0.1085319507860721,0.2048506299687562,0.1085319507860721
88F1EBAD-5195-4066-986D-8F5C55B30E9F,0.0-0.0,0.1798431393001237,0.08253557364323236,0.12688079003374575,0.08253557364323236
88F1EBAD-5195-4066-986D-8F5C55B30E9F,0.25-0.0,0.17019550972982683,0.10183663829479171,0.20192880415202447,0.10183663829479171
88F1EBAD-5195-4066-986D-8F5C55B30E9F,0.25-0.5,0.34782037903941365,0.11466607247664831,0.210957822504533,0.11466607247664831
88F1EBAD-5195-4066-986D-8F5C55B30E9F,0.25-1.0,0.27085806774736004,0.1302137689061577,0.27336792901938395,0.1302137689061577
88F1EBAD-5195-4066-986D-8F5C55B30E9F,0.5-0.0,0.2408362405221102,0.12598734773480647,0.2635662311778702,0.12598734773480647
88F1EBAD-5195-4066-986D-8F5C55B30E9F,0.5-0.5,0.31333434908655994,0.14575280626586898,0.32809435529829345,0.14575280626586898
88F1EBAD-5195-4066-986D-8F5C55B30E9F,0.5-1.0,0.20885178327983567,0.1454085579422524,0.3207189022130585,0.1454085579422524
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,0.0-0.0,0.23982472761335163,0.08709622766556631,0.166658522648579,0.08709622766556631
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,0.25-0.0,0.2367763030677986,0.12449841228041567,0.2751879692307858,0.12449841228041567
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,0.25-0.5,0.3038340004927442,0.12827661219485895,0.2943149109222028,0.12827661219485895
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,0.25-1.0,0.2490004711576685,0.11916418682097438,0.3296140838803391,0.11916418682097438
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,0.5-0.0,0.22722271551458348,0.12150907281575614,0.26859662144206464,0.12150907281575614
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,0.5-0.5,0.32807269248656007,0.13056203457451,0.23872175856977418,0.13056203457451
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,0.5-1.0,0.29186712829523925,0.13473614060472205,0.24119175518844188,0.13473614060472205
0193712D-1640-404A-A12D-D4E5B546EA54,0.0-0.0,0.22381924427048824,0.08089160479595235,0.14396822294282546,0.08089160479595235
