uuid,number of vertices,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,10,0.2519270123776839,0.1288743151518269,0.2659975710586483,0.1288743151518269
4D721EDD-2FAD-49F4-875C-A0945C9A0471,15,0.28457371225255873,0.11584895989927864,0.31054740999835295,0.11584895989927864
4D721EDD-2FAD-49F4-875C-A0945C9A0471,20,0.41916703598496186,0.11623687163023998,0.3787194649813601,0.11623687163023998
4D721EDD-2FAD-49F4-875C-A0945C9A0471,25,0.33358573621952553,0.10751069792876478,0.24288990669223245,0.10751069792876478
4D721EDD-2FAD-49F4-875C-A0945C9A0471,30,0.40203335694110437,0.11018242899092,0.2787977140504843,0.11018242899092
3052AEDB-2B8F-4821-A91A-47513BA26DEB,10,0.3106416374524893,0.0999000372677659,0.2124025252444107,0.0999000372677659
3052AEDB-2B8F-4821-A91A-47513BA26DEB,15,0.39466826543224265,0.1467887322488284,0.2826794767956571,0.1467887322488284
3052AEDB-2B8F-4821-A91A-47513BA26DEB,20,0.3859499062055367,0.1376740224405796,0.2998666339956237,0.1376740224405796
3052AEDB-2B8F-4821-A91A-47513BA26DEB,25,0.493602822981678,0.1313980713172298,0.34317109192475,0.1313980713172298
3052AEDB-2B8F-4821-A91A-47513BA26DEB,30,0.4228825003031203,0.11476517031234391,0.22402325250079652,0.11476517031234391
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.24075343618024592,0.10928820414275214,0.3285690330763984,0.10928820414275214
B78027F8-1112-454B-BF89-C30F71C6BC55,15,0.40696391123624764,0.13442911713620526,0.3232193004544841,0.13442911713620526
B78027F8-1112-454B-BF89-C30F71C6BC55,20,0.328316148085375,0.11235494821717618,0.42367511538350155,0.11235494821717618
B78027F8-1112-454B-BF89-C30F71C6BC55,25,0.3152853111834807,0.1202329330879262,0.2969775796450725,0.1202329330879262
B78027F8-1112-454B-BF89-C30F71C6BC55,30,0.4367506797519026,0.12134759970345034,0.4165801066518461,0.12134759970345034
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,10,0.35086975154745337,0.13409668335561034,0.2910405896140272,0.13409668335561034
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,15,0.3001226366947358,0.14178847429961444,0.31539069875780357,0.14178847429961444
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,20,0.28923920732782304,0.12878226097143156,0.3660602634820713,0.12878226097143156
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,25,0.393684809000535,0.1052882968036862,0.2643227821086692,0.1052882968036862
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,30,0.5136318647402395,0.11326584719585434,0.23019591980592183,0.11326584719585434
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.2616145818976182,0.10892372327836838,0.2301796958446381,0.10892372327836838
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,15,0.41377334060076143,0.12984739050849,0.2671435924038247,0.12984739050849
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,20,0.29871585303968984,0.13131623005767634,0.3831313871472226,0.13131623005767634
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,25,0.3764810427515108,0.12271925964557275,0.2907483169474855,0.12271925964557275
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,30,0.30870510839116727,0.11421443116292906,0.2753090483651306,0.11421443116292906
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,10,0.2513967437220358,0.13193814045816626,0.3606375855446371,0.13193814045816626
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,15,0.3578403464250077,0.10639563956730604,0.26002825993838113,0.10639563956730604
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,20,0.34062157298046625,0.1081278196691809,0.22961436395568957,0.1081278196691809
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,25,0.3179156649439125,0.09352788542039281,0.29834966325247053,0.09352788542039281
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,30,0.4007716210717894,0.11246755539864937,0.3066593970129075,0.11246755539864937
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.2957094739019716,0.10992253745906869,0.18910659222657739,0.10992253745906869
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,15,0.2973362781945676,0.11562159989768245,0.3592648419632952,0.11562159989768245
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,20,0.23724826178046074,0.12534118936128302,0.3861352778405809,0.12534118936128302
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,25,0.3126557135870948,0.11390384711823369,0.23881788255485453,0.11390384711823369
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,30,0.418344716984394,0.10730864138062932,0.26736240421725876,0.10730864138062932
88F1EBAD-5195-4066-986D-8F5C55B30E9F,10,0.3261046950932546,0.13784204859061425,0.20402460130108233,0.13784204859061425
88F1EBAD-5195-4066-986D-8F5C55B30E9F,15,0.3512290579624576,0.11557829377879819,0.3406201366069225,0.11557829377879819
88F1EBAD-5195-4066-986D-8F5C55B30E9F,20,0.2510188602570851,0.13912727925752993,0.28621380307254496,0.13912727925752993
88F1EBAD-5195-4066-986D-8F5C55B30E9F,25,0.4358158789128796,0.1377790379674858,0.3863135484781271,0.1377790379674858
88F1EBAD-5195-4066-986D-8F5C55B30E9F,30,0.35486694027474214,0.12177986288738894,0.35875673130892327,0.12177986288738894
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.40747292534799273,0.13123587582591695,0.2835125510048107,0.13123587582591695
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.27375547149465346,0.12441893812494517,0.2756431771688108,0.12441893812494517
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.45398908619375755,0.12185321428751743,0.369008968957658,0.12185321428751743
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,25,0.3778046645905712,0.12428435516628367,0.4321518633038356,0.12428435516628367
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.43272021800141924,0.12915794158315858,0.2745273327678855,0.12915794158315858
0193712D-1640-404A-A12D-D4E5B546EA54,10,0.276671833768428,0.1714985275662302,0.37822403591622494,0.1714985275662302
0193712D-1640-404A-A12D-D4E5B546EA54,15,0.29423371658309083,0.10041449623554219,0.19085893657557768,0.10041449623554219
0193712D-1640-404A-A12D-D4E5B546EA54,20,0.4127144803543604,0.11127589643734087,0.29427785084384045,0.11127589643734087
0193712D-1640-404A-A12D-D4E5B546EA54,25,0.4009651886231442,0.1143430538864583,0.29034431215273443,0.1143430538864583
0193712D-1640-404A-A12D-D4E5B546EA54,30,0.3721112667817594,0.12565394648705003,0.3873886434166058,0.12565394648705003
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.23671831961657577,0.1013614608361569,0.1744428385312881,0.1013614608361569
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.42144484738317434,0.12830679124609098,0.2576201637701543,0.12830679124609098
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.4163963286194773,0.14389574811167616,0.34840213910094464,0.14389574811167616
AE097F3A-14FD-4735-A19B-8FD343CA3346,25,0.3664202971492644,0.10182883316358161,0.2771770357686304,0.10182883316358161
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.45400459681095484,0.13155290564577954,0.34724461897836567,0.13155290564577954
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,10,0.2588123614765988,0.11070370784485259,0.26943578285566006,0.11070370784485259
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,15,0.3533793368738253,0.10239390760064744,0.20419925410059622,0.10239390760064744
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,20,0.3657881596437867,0.12847504942451832,0.32126385666217705,0.12847504942451832
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,25,0.42716619958641405,0.11239476094390441,0.28166411329610697,0.11239476094390441
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,30,0.3868511515882113,0.11322405073431467,0.3322324110557825,0.11322405073431467
2886E716-6F57-4E8A-B53F-7103ACB7161D,10,0.3394089025093278,0.11016453446281287,0.2680785325814723,0.11016453446281287
2886E716-6F57-4E8A-B53F-7103ACB7161D,15,0.3314967983403817,0.12380338471460492,0.2936113029234377,0.12380338471460492
2886E716-6F57-4E8A-B53F-7103ACB7161D,20,0.2793426147896238,0.10272077550188696,0.2606160967759662,0.10272077550188696
2886E716-6F57-4E8A-B53F-7103ACB7161D,25,0.28712553490189163,0.12607185981378366,0.312009517896076,0.12607185981378366
2886E716-6F57-4E8A-B53F-7103ACB7161D,30,0.4371335197782794,0.11312816369314835,0.32875419404885947,0.11312816369314835
DD20AE4C-5A31-4570-8795-DE91A8DE0921,10,0.2655411096979574,0.08550213455673797,0.14261390736116938,0.08550213455673797
DD20AE4C-5A31-4570-8795-DE91A8DE0921,15,0.2915852576060456,0.1344656313930546,0.4139219710580184,0.1344656313930546
DD20AE4C-5A31-4570-8795-DE91A8DE0921,20,0.31899048234895255,0.12491522205135518,0.38002367116768065,0.12491522205135518
DD20AE4C-5A31-4570-8795-DE91A8DE0921,25,0.35908450307496836,0.11555848960996792,0.2742229187413589,0.11555848960996792
DD20AE4C-5A31-4570-8795-DE91A8DE0921,30,0.3156727062139947,0.10099561351758643,0.2155368117931341,0.10099561351758643
33E80DFD-9C63-476A-8236-0B098791DD4B,10,0.15152157954145515,0.09052025541250622,0.17668114602265855,0.09052025541250622
33E80DFD-9C63-476A-8236-0B098791DD4B,15,0.32896820378279124,0.1376585331211424,0.37909570475532745,0.1376585331211424
33E80DFD-9C63-476A-8236-0B098791DD4B,20,0.3312298975974583,0.11344589334749577,0.23786570788169972,0.11344589334749577
33E80DFD-9C63-476A-8236-0B098791DD4B,25,0.4312328370199867,0.12355418552463543,0.2928759929928401,0.12355418552463543
33E80DFD-9C63-476A-8236-0B098791DD4B,30,0.38512514407508464,0.1303562404065772,0.36334897359866025,0.1303562404065772
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.3217627155623931,0.12981212784134158,0.3044378318209717,0.12981212784134158
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,15,0.29640314496396075,0.13539778391048485,0.3586265084547605,0.13539778391048485
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,20,0.36948510119754907,0.1169845055921828,0.3449442767007228,0.1169845055921828
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,25,0.6010004547305831,0.10411988773071344,0.26470003830337335,0.10411988773071344
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,30,0.39467967781103486,0.12779106751727018,0.2939503654937195,0.12779106751727018
929FBCAD-3B11-464C-82C3-1FEB4D11ABF9,10,0.24610779031065388,0.12274210782694131,0.19576834595139272,0.12274210782694131
929FBCAD-3B11-464C-82C3-1FEB4D11ABF9,15,0.2771540386324391,0.12481832857947484,0.2206126998482736,0.12481832857947484
929FBCAD-3B11-464C-82C3-1FEB4D11ABF9,20,0.3188216362581834,0.1307447427829298,0.2982830645743576,0.1307447427829298
929FBCAD-3B11-464C-82C3-1FEB4D11ABF9,25,0.36057460617413334,0.12484502319019092,0.2964601795616184,0.12484502319019092
929FBCAD-3B11-464C-82C3-1FEB4D11ABF9,30,0.33505204831827723,0.113958808247942,0.2582061581154501,0.113958808247942
0FB8D70F-0583-4C8A-9708-886CBD0A2C86,10,0.445446962765534,0.11755839365045218,0.28801306746804634,0.11755839365045218
0FB8D70F-0583-4C8A-9708-886CBD0A2C86,15,0.2717436836968941,0.14066500203055057,0.3801674932049916,0.14066500203055057
0FB8D70F-0583-4C8A-9708-886CBD0A2C86,20,0.3665166079673097,0.12574813438987395,0.3484694108497286,0.12574813438987395
0FB8D70F-0583-4C8A-9708-886CBD0A2C86,25,0.32962433050341516,0.11453262470884677,0.29561028277540286,0.11453262470884677
0FB8D70F-0583-4C8A-9708-886CBD0A2C86,30,0.45228512905916357,0.12001819638955558,0.2860706171744743,0.12001819638955558
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.13730692585802343,0.13323369592816775,0.2766260832996078,0.13323369592816775
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.24460241749925982,0.148292937784684,0.4100381853000018,0.148292937784684
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.3343302488677862,0.13816751005076736,0.310143328725268,0.13816751005076736
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,25,0.3375891366077232,0.11188617928685846,0.22968190658197576,0.11188617928685846
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.4663510705627712,0.12110674378071966,0.26974887556947524,0.12110674378071966
BD65FBA0-91F9-45F8-9F53-C7649DB903BC,10,0.42609487219993036,0.13413058974583097,0.3113980788053202,0.13413058974583097
BD65FBA0-91F9-45F8-9F53-C7649DB903BC,15,0.28934919876983367,0.1151291125874716,0.20023629225460926,0.1151291125874716
BD65FBA0-91F9-45F8-9F53-C7649DB903BC,20,0.23657381294143995,0.1219301286133802,0.20283641442856257,0.1219301286133802
BD65FBA0-91F9-45F8-9F53-C7649DB903BC,25,0.3965345240741976,0.11263997477116428,0.3093772797876597,0.11263997477116428
BD65FBA0-91F9-45F8-9F53-C7649DB903BC,30,0.2909912278573533,0.11786888624707965,0.2746793080059647,0.11786888624707965
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.2831860868135411,0.11893413356901633,0.2118507477589262,0.11893413356901633
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.35575351214727413,0.13340549604128446,0.27266240087947224,0.13340549604128446
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.37688343906226796,0.12632314317202342,0.3746839248492959,0.12632314317202342
4C84D073-8E95-4BB3-924D-8AE018CB08EB,25,0.373874165393021,0.11319911655717181,0.3142366356297457,0.11319911655717181
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.4181384028563051,0.126257448529132,0.4084052740834939,0.126257448529132
FCBF54B7-09CA-4474-9904-AAA005AF6544,10,0.3354768227363152,0.1566623930727653,0.3934995544247656,0.1566623930727653
FCBF54B7-09CA-4474-9904-AAA005AF6544,15,0.34442048002096737,0.1529581724111662,0.43156129374663876,0.1529581724111662
FCBF54B7-09CA-4474-9904-AAA005AF6544,20,0.3450270510521451,0.13295685078326225,0.2897131972978736,0.13295685078326225
FCBF54B7-09CA-4474-9904-AAA005AF6544,25,0.37933951879640515,0.12432647155746157,0.2857152661950585,0.12432647155746157
FCBF54B7-09CA-4474-9904-AAA005AF6544,30,0.3277536078377132,0.12299549912576607,0.30147143415125766,0.12299549912576607
C1C05787-D1E3-4734-807C-BFAB45E984A2,10,0.16566715461630752,0.12167191625633732,0.3172258844285484,0.12167191625633732
C1C05787-D1E3-4734-807C-BFAB45E984A2,15,0.20179556274381547,0.1102284542645383,0.21761321614356494,0.1102284542645383
C1C05787-D1E3-4734-807C-BFAB45E984A2,20,0.3095776464461172,0.14205235404316688,0.38939870205631655,0.14205235404316688
C1C05787-D1E3-4734-807C-BFAB45E984A2,25,0.3025772933962414,0.12526983919973647,0.2827026430759616,0.12526983919973647
C1C05787-D1E3-4734-807C-BFAB45E984A2,30,0.32897833085987477,0.11340141595983055,0.2977999497911905,0.11340141595983055
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.2967771857008282,0.10642800571975448,0.3284859742817995,0.10642800571975448
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,15,0.24889132037549594,0.13345429541302095,0.29800367304330494,0.13345429541302095
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,20,0.33323014592873984,0.12952049022104953,0.3861613651511268,0.12952049022104953
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,25,0.252239653820771,0.13526139272770618,0.3207795055868187,0.13526139272770618
