uuid,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,1,0.642331988297768,0.11234915679410258,0.24569137609922742,0.11234915679410258
4D721EDD-2FAD-49F4-875C-A0945C9A0471,3,0.43085077953301626,0.10996279214447391,0.2264744286640931,0.10996279214447391
4D721EDD-2FAD-49F4-875C-A0945C9A0471,5,0.3160063343532877,0.10776713479815296,0.20186022751543461,0.10776713479815296
4D721EDD-2FAD-49F4-875C-A0945C9A0471,7,0.36916248603689367,0.10828998517834759,0.23548963530472558,0.10828998517834759
4D721EDD-2FAD-49F4-875C-A0945C9A0471,11,0.432233250144838,0.11394912454482868,0.2554962346999662,0.11394912454482868
4D721EDD-2FAD-49F4-875C-A0945C9A0471,21,0.33932589184687206,0.12639608222244175,0.3098755174275866,0.12639608222244175
3052AEDB-2B8F-4821-A91A-47513BA26DEB,1,0.92519495357519,0.10672328863339407,0.23034015466749747,0.10672328863339407
3052AEDB-2B8F-4821-A91A-47513BA26DEB,3,0.3527555182345405,0.10528011857422834,0.2243794258668617,0.10528011857422834
3052AEDB-2B8F-4821-A91A-47513BA26DEB,5,0.3984761839390133,0.1054087463830794,0.25590886715175587,0.1054087463830794
3052AEDB-2B8F-4821-A91A-47513BA26DEB,7,0.3200276835718399,0.11242052041487983,0.2669654415209288,0.11242052041487983
3052AEDB-2B8F-4821-A91A-47513BA26DEB,11,0.34179114368138114,0.1127528742771509,0.3008913286532897,0.1127528742771509
3052AEDB-2B8F-4821-A91A-47513BA26DEB,21,0.48652605101377916,0.11675318206460782,0.2951467931067817,0.11675318206460782
B78027F8-1112-454B-BF89-C30F71C6BC55,1,0.8559151085130876,0.12715330695874794,0.23415906957437194,0.12715330695874794
B78027F8-1112-454B-BF89-C30F71C6BC55,3,0.3676718521968129,0.12040127826364744,0.24822985405655618,0.12040127826364744
B78027F8-1112-454B-BF89-C30F71C6BC55,5,0.3079295211965205,0.11623274967698548,0.23375494616145376,0.11623274967698548
B78027F8-1112-454B-BF89-C30F71C6BC55,7,0.2943001216941391,0.11457876771622179,0.2263076864228935,0.11457876771622179
B78027F8-1112-454B-BF89-C30F71C6BC55,11,0.32840165699131524,0.11301747672498742,0.20703271967282,0.11301747672498742
B78027F8-1112-454B-BF89-C30F71C6BC55,21,0.36834122666062624,0.13165921081632292,0.32712809347601224,0.13165921081632292
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,1,0.8800819229106015,0.11868216797811539,0.26504074893228174,0.11868216797811539
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,3,0.40914875045496674,0.11171755326270098,0.22613865921780513,0.11171755326270098
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,5,0.37069373544475465,0.1114945218047884,0.24353174257398558,0.1114945218047884
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,7,0.3805581954551965,0.11315729933663404,0.2663676421241079,0.11315729933663404
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,11,0.4741141702855318,0.11017700251582158,0.27559296674867684,0.11017700251582158
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,21,0.38184361274000284,0.12702252628829502,0.35404120848954235,0.12702252628829502
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,1,0.7226414504351039,0.11578888762311883,0.2686641852474856,0.11578888762311883
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,3,0.49091628459083697,0.12355980578470624,0.34541802164137597,0.12355980578470624
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,5,0.33788338338893165,0.12786790246839008,0.4336813690569978,0.12786790246839008
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,7,0.3291755110058933,0.12121324308617278,0.43923278758771045,0.12121324308617278
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,11,0.3771124528686165,0.12193232571248665,0.45867617622747303,0.12193232571248665
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,21,0.4238243005570321,0.11767895601662864,0.4466501123245487,0.11767895601662864
