uuid,number of vertices,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,10,0.4132362199183044,0.1309131360686831,0.24460485373373092,0.1309131360686831
4D721EDD-2FAD-49F4-875C-A0945C9A0471,15,0.516137917658232,0.09486985764703941,0.18824860102364804,0.09486985764703941
4D721EDD-2FAD-49F4-875C-A0945C9A0471,20,0.7444328921214322,0.12434365718804696,0.2608500259862484,0.12434365718804696
4D721EDD-2FAD-49F4-875C-A0945C9A0471,25,0.8037599003152829,0.11983155856322483,0.25038616934982333,0.11983155856322483
4D721EDD-2FAD-49F4-875C-A0945C9A0471,30,0.8661038307780745,0.1250062630711661,0.26569144764024677,0.1250062630711661
3052AEDB-2B8F-4821-A91A-47513BA26DEB,10,0.7662364786806457,0.12112202556636462,0.23104312361182863,0.12112202556636462
3052AEDB-2B8F-4821-A91A-47513BA26DEB,15,0.8331032735214406,0.14303457397740252,0.2495859016882322,0.14303457397740252
3052AEDB-2B8F-4821-A91A-47513BA26DEB,20,0.7477581059766716,0.1060231248991464,0.26092487896688554,0.1060231248991464
3052AEDB-2B8F-4821-A91A-47513BA26DEB,25,0.6215317860669666,0.127398471704312,0.2922290577380292,0.127398471704312
3052AEDB-2B8F-4821-A91A-47513BA26DEB,30,0.9018868500047849,0.14033359091462036,0.2972169357368599,0.14033359091462036
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.4367553487146535,0.10698899117537677,0.25960463559474856,0.10698899117537677
B78027F8-1112-454B-BF89-C30F71C6BC55,15,0.7939321541556803,0.1280898388909715,0.3428162202994701,0.1280898388909715
B78027F8-1112-454B-BF89-C30F71C6BC55,20,0.6827282342322897,0.11660428667671385,0.20865656002316618,0.11660428667671385
B78027F8-1112-454B-BF89-C30F71C6BC55,25,0.5630253138112505,0.11233057346456682,0.22112061046027276,0.11233057346456682
B78027F8-1112-454B-BF89-C30F71C6BC55,30,0.5220604492410321,0.11910867928496531,0.23836266913297519,0.11910867928496531
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,10,0.26423194700057906,0.0941579848333162,0.17095731920772703,0.0941579848333162
