uuid,number of vertices,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,10,0.2690840221070114,0.11267443795540655,0.2557673306892167,0.11267443795540655
4D721EDD-2FAD-49F4-875C-A0945C9A0471,15,0.3984710441274821,0.13349440190198247,0.33285157708231305,0.13349440190198247
4D721EDD-2FAD-49F4-875C-A0945C9A0471,20,0.4104050055038242,0.12330306342786525,0.3279880757718225,0.12330306342786525
4D721EDD-2FAD-49F4-875C-A0945C9A0471,25,0.4320742799634819,0.1345093050084364,0.30050261971676845,0.1345093050084364
4D721EDD-2FAD-49F4-875C-A0945C9A0471,30,0.4484225613343846,0.1306272733138737,0.30470362596995415,0.1306272733138737
3052AEDB-2B8F-4821-A91A-47513BA26DEB,10,0.3438862337946631,0.13843136049629415,0.30835798597083186,0.13843136049629415
3052AEDB-2B8F-4821-A91A-47513BA26DEB,15,0.3448817051752575,0.13718133302457935,0.2955724886190996,0.13718133302457935
3052AEDB-2B8F-4821-A91A-47513BA26DEB,20,0.4373997687154107,0.1332723000356467,0.272649810055155,0.1332723000356467
3052AEDB-2B8F-4821-A91A-47513BA26DEB,25,0.35414463453068984,0.1285320728883413,0.31774442920854923,0.1285320728883413
3052AEDB-2B8F-4821-A91A-47513BA26DEB,30,0.5073192151362129,0.1596655439664768,0.3226586560661174,0.1596655439664768
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.3171018972985658,0.11500051938966344,0.20812858012675622,0.11500051938966344
B78027F8-1112-454B-BF89-C30F71C6BC55,15,0.37211861944071095,0.13852160201817246,0.33569230545739465,0.13852160201817246
B78027F8-1112-454B-BF89-C30F71C6BC55,20,0.3550050060550388,0.14363784980433295,0.29326392866571077,0.14363784980433295
B78027F8-1112-454B-BF89-C30F71C6BC55,25,0.44422474346257024,0.14232632161119996,0.38889959178162764,0.14232632161119996
B78027F8-1112-454B-BF89-C30F71C6BC55,30,0.5126160374620887,0.13910638124770225,0.31829263548331255,0.13910638124770225
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,10,0.20114529214186994,0.12626778958510537,0.27478956872363797,0.12626778958510537
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,15,0.3435596631476701,0.1166555490201596,0.2539950102734482,0.1166555490201596
