uuid,nesting ratio and bias,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.0-0.0,0.7543062893577813,0.09661427245186598,0.18240268491475678,0.09661427245186598
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.0,0.642331988297768,0.11234915679410258,0.24569137609922742,0.11234915679410258
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.5,0.8037599003152829,0.11983155856322483,0.25038616934982333,0.11983155856322483
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-1.0,0.5585136691783522,0.10944119687220981,0.25205956024390685,0.10944119687220981
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.0,0.9644341352804386,0.14761899333250195,0.27250562264694567,0.14761899333250195
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.5,0.7336547012172199,0.1328363157263479,0.31670295532769643,0.1328363157263479
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-1.0,0.7787399636183815,0.14854052999337417,0.3592270199190519,0.14854052999337417
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.0-0.0,0.7518199120007725,0.11123827470535033,0.19378012038738057,0.11123827470535033
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.0,0.92519495357519,0.10672328863339407,0.23034015466749747,0.10672328863339407
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.5,0.6215317860669666,0.127398471704312,0.2922290577380292,0.127398471704312
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-1.0,0.7829039801913815,0.1228053853665177,0.2954343813848081,0.1228053853665177
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.0,0.5385821698516664,0.13890951917728556,0.28478637910892224,0.13890951917728556
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.5,0.7406323769802513,0.13491123181056516,0.3384849025932063,0.13491123181056516
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-1.0,0.8054116077715435,0.13602515512603236,0.30911534769075477,0.13602515512603236
B78027F8-1112-454B-BF89-C30F71C6BC55,0.0-0.0,0.6623455082306712,0.10802769542872989,0.2267285945744485,0.10802769542872989
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.0,0.8559151085130876,0.12715330695874794,0.23415906957437194,0.12715330695874794
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.5,0.5630253138112505,0.11233057346456682,0.22112061046027276,0.11233057346456682
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-1.0,0.6734209047511905,0.11431474345084341,0.28113390017829043,0.11431474345084341
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-0.0,0.5675834762032259,0.13940334183879333,0.3203577021554366,0.13940334183879333
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-0.5,0.7942221217925951,0.1609973502578631,0.33384869033211956,0.1609973502578631
