uuid,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,1,0.9644341352804386,0.14761899333250195,0.27250562264694567,0.14761899333250195
4D721EDD-2FAD-49F4-875C-A0945C9A0471,3,0.4320742799634819,0.1345093050084364,0.30050261971676845,0.1345093050084364
4D721EDD-2FAD-49F4-875C-A0945C9A0471,5,0.490591364556789,0.1375707332645442,0.29633435199307534,0.1375707332645442
4D721EDD-2FAD-49F4-875C-A0945C9A0471,7,0.3567880645793485,0.13774058610543102,0.2927140451607961,0.13774058610543102
4D721EDD-2FAD-49F4-875C-A0945C9A0471,11,0.4674732448157725,0.13647368741823251,0.38180290502873615,0.13647368741823251
4D721EDD-2FAD-49F4-875C-A0945C9A0471,21,0.3154883941406003,0.1346932197032844,0.31730852145861776,0.1346932197032844
3052AEDB-2B8F-4821-A91A-47513BA26DEB,1,0.5385821698516664,0.13890951917728556,0.28478637910892224,0.13890951917728556
3052AEDB-2B8F-4821-A91A-47513BA26DEB,3,0.35414463453068984,0.1285320728883413,0.31774442920854923,0.1285320728883413
3052AEDB-2B8F-4821-A91A-47513BA26DEB,5,0.33117173078135015,0.13229774435893676,0.3240143161239585,0.13229774435893676
3052AEDB-2B8F-4821-A91A-47513BA26DEB,7,0.3725878579352456,0.13408963999736703,0.3308342568037677,0.13408963999736703
3052AEDB-2B8F-4821-A91A-47513BA26DEB,11,0.35949069900532077,0.12785162364147845,0.3205838893445971,0.12785162364147845
3052AEDB-2B8F-4821-A91A-47513BA26DEB,21,0.41269627560232225,0.1199691657329799,0.3438150725315223,0.1199691657329799
B78027F8-1112-454B-BF89-C30F71C6BC55,1,0.5675834762032259,0.13940334183879333,0.3203577021554366,0.13940334183879333
B78027F8-1112-454B-BF89-C30F71C6BC55,3,0.44422474346257024,0.14232632161119996,0.38889959178162764,0.14232632161119996
B78027F8-1112-454B-BF89-C30F71C6BC55,5,0.4117789634331674,0.13918511268258332,0.4029753104186937,0.13918511268258332
B78027F8-1112-454B-BF89-C30F71C6BC55,7,0.4609512271820073,0.14271369600840864,0.43468660443512275,0.14271369600840864
B78027F8-1112-454B-BF89-C30F71C6BC55,11,0.3599075161871883,0.14730345382144047,0.4745779330454881,0.14730345382144047
B78027F8-1112-454B-BF89-C30F71C6BC55,21,0.20403473557143617,0.13400995356126524,0.5025048666870062,0.13400995356126524
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,1,0.863671245073427,0.15706831962446152,0.44468753151748697,0.15706831962446152
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,3,0.5155462982988006,0.150087960706883,0.4367206822719919,0.150087960706883
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,5,0.37690177814682024,0.14705528986819918,0.42723055568757806,0.14705528986819918
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,7,0.41274868772045914,0.13548828492277168,0.4106680715504305,0.13548828492277168
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,11,0.48349254887317333,0.14101378579243765,0.38535117491325677,0.14101378579243765
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,21,0.37456314922192646,0.14333248996599143,0.3500000393391467,0.14333248996599143
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,1,0.7133115164461779,0.13636940611734621,0.29253632816745606,0.13636940611734621
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,3,0.3635083530956642,0.12962423677001375,0.2905872876417389,0.12962423677001375
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,5,0.37923229469671044,0.12948830984700524,0.3112032045209242,0.12948830984700524
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,7,0.3430709293451163,0.12366210215129188,0.2913343494493479,0.12366210215129188
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,11,0.42717121639053596,0.12592515297750875,0.28109977755190285,0.12592515297750875
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,21,0.4386266428891454,0.11781043913979197,0.2964606009909099,0.11781043913979197
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,1,0.9389971949666537,0.14370048876070687,0.2948762448803356,0.14370048876070687
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,3,0.5857898273967893,0.14238216042117616,0.30927434167447465,0.14238216042117616
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,5,0.43499307195748227,0.1413143397846838,0.30553472756159705,0.1413143397846838
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,7,0.32752525997576226,0.14437221283107593,0.2959006204015923,0.14437221283107593
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,11,0.31703030206538874,0.14599713432565936,0.36501486885917733,0.14599713432565936
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,21,0.20537543291709465,0.13544939663140326,0.337065950973907,0.13544939663140326
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,1,0.8322178182677212,0.14898348511375833,0.34292763578886865,0.14898348511375833
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,3,0.6100615375700396,0.1444895288876396,0.3129488509395182,0.1444895288876396
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,5,0.45189016571369955,0.14212853538268977,0.27698746506216404,0.14212853538268977
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,7,0.39649963890266876,0.13835666555254697,0.26204724520516176,0.13835666555254697
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,11,0.3542588393881285,0.13220384860989493,0.2562814657438543,0.13220384860989493
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,21,0.4034459623068291,0.12772524688310521,0.34789926667893384,0.12772524688310521
88F1EBAD-5195-4066-986D-8F5C55B30E9F,1,0.6902268266797721,0.1264129898408202,0.31156974097957363,0.1264129898408202
88F1EBAD-5195-4066-986D-8F5C55B30E9F,3,0.5086550842212236,0.1272487579628807,0.3164316035557632,0.1272487579628807
88F1EBAD-5195-4066-986D-8F5C55B30E9F,5,0.4884714072755266,0.11812185981783964,0.30222196800952394,0.11812185981783964
88F1EBAD-5195-4066-986D-8F5C55B30E9F,7,0.38949382110038916,0.11965789339788019,0.31343990801329885,0.11965789339788019
88F1EBAD-5195-4066-986D-8F5C55B30E9F,11,0.3691667706936801,0.13476357255329433,0.3428302636814241,0.13476357255329433
88F1EBAD-5195-4066-986D-8F5C55B30E9F,21,0.47093475342034824,0.13541790278409271,0.35065208660992103,0.13541790278409271
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,1,0.9255583288723007,0.1432357072162991,0.3876396678777664,0.1432357072162991
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,3,0.4398640983950987,0.1377043570575117,0.3748946388360789,0.1377043570575117
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,5,0.46976277860433185,0.13619403847469208,0.36454307996638013,0.13619403847469208
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,7,0.4611294387302056,0.13547828054299224,0.36699873712659625,0.13547828054299224
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,11,0.5263796822236152,0.14353359305377011,0.3824531699360272,0.14353359305377011
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,21,0.3959175327563872,0.15039111581462353,0.3999707042265731,0.15039111581462353
0193712D-1640-404A-A12D-D4E5B546EA54,1,0.5803629139938833,0.13195062342277647,0.3176992959864531,0.13195062342277647
0193712D-1640-404A-A12D-D4E5B546EA54,3,0.3867988851704863,0.12484183082304405,0.35644015864462153,0.12484183082304405
0193712D-1640-404A-A12D-D4E5B546EA54,5,0.43093452763739554,0.13246282610549842,0.32000777906056743,0.13246282610549842
0193712D-1640-404A-A12D-D4E5B546EA54,7,0.3687504721533104,0.13413384036144854,0.32916765048474317,0.13413384036144854
0193712D-1640-404A-A12D-D4E5B546EA54,11,0.46607884497212976,0.13457455231223941,0.3475959829228533,0.13457455231223941
0193712D-1640-404A-A12D-D4E5B546EA54,21,0.4468835185471241,0.1439166581809756,0.3590600469544244,0.1439166581809756
AE097F3A-14FD-4735-A19B-8FD343CA3346,1,0.8087247034370266,0.1358332989739559,0.290114904827676,0.1358332989739559
AE097F3A-14FD-4735-A19B-8FD343CA3346,3,0.402749189277492,0.13374043496632992,0.31048715573198626,0.13374043496632992
AE097F3A-14FD-4735-A19B-8FD343CA3346,5,0.5250176713638323,0.12980983215840433,0.31921772164366286,0.12980983215840433
AE097F3A-14FD-4735-A19B-8FD343CA3346,7,0.22048743069621987,0.12758009264741907,0.29054859958426127,0.12758009264741907
AE097F3A-14FD-4735-A19B-8FD343CA3346,11,0.26800144055995034,0.11997159585249084,0.32039650095915784,0.11997159585249084
AE097F3A-14FD-4735-A19B-8FD343CA3346,21,0.3174958290862602,0.12160921684130155,0.36459458823203955,0.12160921684130155
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,1,0.6961509821293664,0.14526360110678493,0.3858782265611501,0.14526360110678493
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,3,0.5802433214945226,0.1354539433444984,0.391102190886719,0.1354539433444984
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,5,0.5215320655997396,0.1310318827969297,0.38478992134625306,0.1310318827969297
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,7,0.5284945729273962,0.13559912903906404,0.3890348163492361,0.13559912903906404
