uuid,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,1,0.7481681997899082,0.12527073998734067,0.24573820414244305,0.12527073998734067
4D721EDD-2FAD-49F4-875C-A0945C9A0471,3,0.4104050055038242,0.12330306342786525,0.3279880757718225,0.12330306342786525
4D721EDD-2FAD-49F4-875C-A0945C9A0471,5,0.3621434273121921,0.11888067604214533,0.3403022571237455,0.11888067604214533
4D721EDD-2FAD-49F4-875C-A0945C9A0471,7,0.46670573714079977,0.11744282362353876,0.32060468705984757,0.11744282362353876
4D721EDD-2FAD-49F4-875C-A0945C9A0471,11,0.3723863362111574,0.12374707325203499,0.31002290411128963,0.12374707325203499
4D721EDD-2FAD-49F4-875C-A0945C9A0471,21,0.37679186485543875,0.13117322814591123,0.3422331095607446,0.13117322814591123
3052AEDB-2B8F-4821-A91A-47513BA26DEB,1,0.7372054030628123,0.14326710453375954,0.2647054635201456,0.14326710453375954
3052AEDB-2B8F-4821-A91A-47513BA26DEB,3,0.4373997687154107,0.1332723000356467,0.272649810055155,0.1332723000356467
3052AEDB-2B8F-4821-A91A-47513BA26DEB,5,0.37923968878101927,0.12828320841120702,0.26019291643872455,0.12828320841120702
3052AEDB-2B8F-4821-A91A-47513BA26DEB,7,0.4334918399937793,0.12335678882986216,0.28465692860979785,0.12335678882986216
3052AEDB-2B8F-4821-A91A-47513BA26DEB,11,0.33637338116372323,0.12204354736192834,0.2656711767036907,0.12204354736192834
3052AEDB-2B8F-4821-A91A-47513BA26DEB,21,0.44579179306995187,0.11404821895982582,0.28105271720266006,0.11404821895982582
B78027F8-1112-454B-BF89-C30F71C6BC55,1,0.5818983142286229,0.1510289895810287,0.3159941010831343,0.1510289895810287
B78027F8-1112-454B-BF89-C30F71C6BC55,3,0.3550050060550388,0.14363784980433295,0.29326392866571077,0.14363784980433295
B78027F8-1112-454B-BF89-C30F71C6BC55,5,0.34538040482792415,0.14273781516918344,0.3211397226608388,0.14273781516918344
B78027F8-1112-454B-BF89-C30F71C6BC55,7,0.3285438367709584,0.1424289189848674,0.3397917777400855,0.1424289189848674
B78027F8-1112-454B-BF89-C30F71C6BC55,11,0.3819785734518127,0.1444506869207133,0.3181737350142885,0.1444506869207133
B78027F8-1112-454B-BF89-C30F71C6BC55,21,0.25737147625184403,0.134122990195624,0.2766174790504129,0.134122990195624
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,1,0.7899066349867572,0.15174890300065755,0.33984837450854954,0.15174890300065755
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,3,0.31913734263143306,0.14303333020393938,0.35396558986992616,0.14303333020393938
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,5,0.3701340338865255,0.13977468273496396,0.37300800266865786,0.13977468273496396
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,7,0.35157708063798554,0.14223872603019522,0.36127480426837766,0.14223872603019522
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,11,0.4073241927822349,0.13818579098793335,0.3227598325079739,0.13818579098793335
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,21,0.3585591348707143,0.12429152004129786,0.3652478371716488,0.12429152004129786
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,1,0.7538400612428927,0.15628482624339773,0.3283961069969499,0.15628482624339773
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,3,0.5768831874017801,0.15051171715880146,0.31063430357404564,0.15051171715880146
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,5,0.44079918713914906,0.15057733760564562,0.3095543172521166,0.15057733760564562
