uuid,nesting ratio and bias,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.0-0.0,0.3480750640122178,0.08634864288031924,0.17969087208215817,0.08634864288031924
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.0,0.3732166349037248,0.11309758863703995,0.2979602115945448,0.11309758863703995
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.5,0.4935437229802874,0.1256213202084368,0.34586681713211354,0.1256213202084368
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-1.0,0.34064887646843844,0.09908563382512435,0.25983142241694523,0.09908563382512435
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.0,0.4148544724875643,0.13070065036208184,0.3147720872711225,0.13070065036208184
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.5,0.3617514130588207,0.1283865809083336,0.3090065037081505,0.1283865809083336
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-1.0,0.33793944793481934,0.13697735171789835,0.31329397249213575,0.13697735171789835
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.0-0.0,0.35659174373666447,0.08779033243084108,0.19600693987832746,0.08779033243084108
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.0,0.36436452877412545,0.11498591087248597,0.2548246068145742,0.11498591087248597
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.5,0.34045137837539463,0.13052465179962858,0.32354635963230594,0.13052465179962858
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-1.0,0.39716652209543324,0.11002101975301296,0.30501744502562966,0.11002101975301296
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.0,0.35217873624169144,0.15719368730809757,0.32156993857781513,0.15719368730809757
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.5,0.43329873444820416,0.134737932363259,0.33622336341615816,0.134737932363259
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-1.0,0.3519892006910471,0.12499276951142392,0.28553824845970455,0.12499276951142392
B78027F8-1112-454B-BF89-C30F71C6BC55,0.0-0.0,0.2560401692030974,0.09038794885927154,0.21523581003694267,0.09038794885927154
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.0,0.35889171191499597,0.12130996345927471,0.39660140747531236,0.12130996345927471
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.5,0.31343571853955476,0.11480436321466923,0.22912067067486347,0.11480436321466923
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-1.0,0.41392876707895393,0.11938851597812075,0.32645513921771996,0.11938851597812075
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-0.0,0.4903010531556943,0.1369173995930315,0.3196108240898855,0.1369173995930315
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-0.5,0.382290061146468,0.13240498354747782,0.25620259299984594,0.13240498354747782
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-1.0,0.32668032991111023,0.12261849512321923,0.35070635974019226,0.12261849512321923
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.0-0.0,0.38529650993983766,0.093463106742397,0.32748597599582707,0.093463106742397
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-0.0,0.5135225459347098,0.1073501242364529,0.3160409178030713,0.1073501242364529
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-0.5,0.348547571482195,0.10599764611340445,0.28494227778927245,0.10599764611340445
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-1.0,0.4005296652686655,0.10638941197243468,0.23775422183356565,0.10638941197243468
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-0.0,0.4249067086049085,0.13738465416173468,0.3199506998919607,0.13738465416173468
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-0.5,0.30346858818221495,0.12871284765769592,0.32202880951445517,0.12871284765769592
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-1.0,0.3807465878247253,0.12708134989092024,0.35492576119175023,0.12708134989092024
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.0-0.0,0.3214376768786863,0.10376220194876061,0.2660492470795053,0.10376220194876061
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.25-0.0,0.31214864573628115,0.10850689240349755,0.2865436829521183,0.10850689240349755
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.25-0.5,0.34752432016640006,0.10548892531473585,0.3289574259825227,0.10548892531473585
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.25-1.0,0.36721507664625425,0.10174449060887533,0.2289402521387503,0.10174449060887533
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.5-0.0,0.339257932591259,0.13198871869029294,0.3853815735248257,0.13198871869029294
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.5-0.5,0.5141968572383621,0.1294446951711572,0.2651903536071698,0.1294446951711572
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.5-1.0,0.3268611109807744,0.1262895921408236,0.28126994500893404,0.1262895921408236
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.0-0.0,0.41921809079945443,0.09023126850985776,0.19426407828188288,0.09023126850985776
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.25-0.0,0.41080965588240687,0.10352802634445288,0.3084944744569189,0.10352802634445288
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.25-0.5,0.42652274908467935,0.11881856992460507,0.272081161418009,0.11881856992460507
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.25-1.0,0.36322251729478694,0.11405110166830984,0.2679474482557615,0.11405110166830984
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.5-0.0,0.5563792766360062,0.14378394108149278,0.3975986080366468,0.14378394108149278
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.5-0.5,0.3920359246139587,0.12998451016058346,0.40668970351362455,0.12998451016058346
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,0.5-1.0,0.3433602517423977,0.12118565756120216,0.32833521765384077,0.12118565756120216
