uuid,nesting ratio and bias,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.0-0.0,0.34631417749834303,0.08368414298802072,0.19963754062051278,0.08368414298802072
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.0,0.3414626280737899,0.125469913300189,0.2937277830005877,0.125469913300189
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.5,0.28901375669303336,0.08620527076860991,0.17659102700629986,0.08620527076860991
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-1.0,0.32276107627054706,0.11823840319880878,0.2530107565507819,0.11823840319880878
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.0,0.3481810519682314,0.12274069662236092,0.3178374779431158,0.12274069662236092
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.5,0.37731859098981846,0.12386436393125039,0.3481058566542564,0.12386436393125039
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-1.0,0.3809966009163742,0.13673977858147607,0.2908334269646289,0.13673977858147607
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.0-0.0,0.2435673266974494,0.13258338580220533,0.24400688618614375,0.13258338580220533
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.0,0.2583567251154675,0.10013334054757829,0.2395252863345549,0.10013334054757829
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.5,0.3331954006306545,0.1288056385594198,0.25437041547489236,0.1288056385594198
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-1.0,0.3613560734561466,0.11880861424848099,0.23709364416387035,0.11880861424848099
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.0,0.3900926521027169,0.13699016290531682,0.2775451149343067,0.13699016290531682
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.5,0.333267563377983,0.13820504654733184,0.35159091113660956,0.13820504654733184
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-1.0,0.3515076520606409,0.11368797682148175,0.2518582425591793,0.11368797682148175
B78027F8-1112-454B-BF89-C30F71C6BC55,0.0-0.0,0.28776471236975976,0.08890291827185566,0.22651287805747924,0.08890291827185566
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.0,0.2894099341056615,0.1071258805066017,0.3007765970697257,0.1071258805066017
