uuid,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,1,0.7787399636183815,0.14854052999337417,0.3592270199190519,0.14854052999337417
4D721EDD-2FAD-49F4-875C-A0945C9A0471,3,0.44371556610888163,0.14375443656953713,0.3626323283216847,0.14375443656953713
4D721EDD-2FAD-49F4-875C-A0945C9A0471,5,0.3966719627235053,0.14436417974513652,0.2981863161185832,0.14436417974513652
4D721EDD-2FAD-49F4-875C-A0945C9A0471,7,0.35672848351167574,0.14055773697055984,0.3645402748087786,0.14055773697055984
4D721EDD-2FAD-49F4-875C-A0945C9A0471,11,0.5042052769734012,0.13852933419153557,0.37507517029819015,0.13852933419153557
4D721EDD-2FAD-49F4-875C-A0945C9A0471,21,0.36101605138595544,0.1318355799887431,0.36227760513326,0.1318355799887431
3052AEDB-2B8F-4821-A91A-47513BA26DEB,1,0.8054116077715435,0.13602515512603236,0.30911534769075477,0.13602515512603236
3052AEDB-2B8F-4821-A91A-47513BA26DEB,3,0.44122076365032714,0.13126502296997766,0.2919582080304933,0.13126502296997766
3052AEDB-2B8F-4821-A91A-47513BA26DEB,5,0.4536251442040531,0.14122167180826709,0.29263004256683195,0.14122167180826709
3052AEDB-2B8F-4821-A91A-47513BA26DEB,7,0.30276732984679666,0.14255224181283402,0.38006918590566524,0.14255224181283402
3052AEDB-2B8F-4821-A91A-47513BA26DEB,11,0.3926501866820592,0.14093258690988297,0.3547227931296921,0.14093258690988297
3052AEDB-2B8F-4821-A91A-47513BA26DEB,21,0.42997723275456073,0.13551513376287433,0.38728192285063706,0.13551513376287433
B78027F8-1112-454B-BF89-C30F71C6BC55,1,0.8741618509559821,0.13571171672617038,0.3009711090161834,0.13571171672617038
B78027F8-1112-454B-BF89-C30F71C6BC55,3,0.40052035806806463,0.1296260425545862,0.3059681581339353,0.1296260425545862
B78027F8-1112-454B-BF89-C30F71C6BC55,5,0.36046297741430056,0.12388438644927365,0.26865045971264984,0.12388438644927365
B78027F8-1112-454B-BF89-C30F71C6BC55,7,0.4465811377669464,0.12136010892329178,0.2658733219656161,0.12136010892329178
B78027F8-1112-454B-BF89-C30F71C6BC55,11,0.4172357862670883,0.12995579653966227,0.34707491605334956,0.12995579653966227
B78027F8-1112-454B-BF89-C30F71C6BC55,21,0.2639999617410965,0.13063965395851718,0.3524428336261501,0.13063965395851718
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,1,0.8203554444142704,0.13884302235004012,0.26433830387449736,0.13884302235004012
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,3,0.4239598925850701,0.1402452582652296,0.29452968160200454,0.1402452582652296
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,5,0.45381086452245695,0.14345512269672667,0.30445364613314857,0.14345512269672667
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,7,0.36132259417420004,0.1335179019372042,0.3099472575714173,0.1335179019372042
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,11,0.4579013212526083,0.12657346260469185,0.3057710484871232,0.12657346260469185
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,21,0.3381046012957089,0.1331178856560408,0.43385577934760094,0.1331178856560408
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,1,0.8327259254386263,0.13824429493627544,0.3482578163263097,0.13824429493627544
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,3,0.3850199885796506,0.13492048863773848,0.31631882754169005,0.13492048863773848
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,5,0.23661904315119284,0.12259289733064231,0.31749646875097,0.12259289733064231
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,7,0.2861603951308441,0.1195948997020181,0.38658523255577554,0.1195948997020181
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,11,0.39634116326195024,0.12468592934758826,0.4031182648208517,0.12468592934758826
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,21,0.46940101232184434,0.12830395658254964,0.3953977966916504,0.12830395658254964
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,1,0.8190828105984702,0.1161661782395044,0.29534828236515437,0.1161661782395044
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,3,0.39291706119849185,0.11183544282242626,0.3415918571329911,0.11183544282242626
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,5,0.42475483434683764,0.11995284690735314,0.41890977979687294,0.11995284690735314
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,7,0.38407680476555034,0.12069425835708372,0.3950330708926698,0.12069425835708372
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,11,0.3320688448261236,0.11618162769545796,0.35244243727638286,0.11618162769545796
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,21,0.4066429807136675,0.12624877739010162,0.33940932615079955,0.12624877739010162
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,1,0.7933156392218716,0.1438916962458895,0.34461042248665735,0.1438916962458895
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,3,0.45990280111898646,0.1273680908781777,0.3085447965725895,0.1273680908781777
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,5,0.34984330994285334,0.12376427717701757,0.2828193759722057,0.12376427717701757
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,7,0.3643311989774857,0.12086769121029393,0.27416189750655695,0.12086769121029393
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,11,0.3566588185334346,0.12402246276408248,0.2736791518459756,0.12402246276408248
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,21,0.4227764547796491,0.13166185719570203,0.27568560045747076,0.13166185719570203
88F1EBAD-5195-4066-986D-8F5C55B30E9F,1,0.5468145569866091,0.12730836222545808,0.25131978087926626,0.12730836222545808
88F1EBAD-5195-4066-986D-8F5C55B30E9F,3,0.3135481460306491,0.12428530973033729,0.3204280018147671,0.12428530973033729
88F1EBAD-5195-4066-986D-8F5C55B30E9F,5,0.3177123139604215,0.13277934777503422,0.4018951576922561,0.13277934777503422
88F1EBAD-5195-4066-986D-8F5C55B30E9F,7,0.28298376898536287,0.1284449863090458,0.40421481301606205,0.1284449863090458
88F1EBAD-5195-4066-986D-8F5C55B30E9F,11,0.2377096380570868,0.13382113482616337,0.41600301245385823,0.13382113482616337
88F1EBAD-5195-4066-986D-8F5C55B30E9F,21,0.30344984836535466,0.14389156147856377,0.45685686331312303,0.14389156147856377
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,1,0.8947884448697153,0.11721706568834424,0.28424985769571803,0.11721706568834424
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,3,0.5130954315273275,0.11751821149702504,0.3139043968598849,0.11751821149702504
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,5,0.38596769405469833,0.11625701813207283,0.3179696866001516,0.11625701813207283
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,7,0.35224936210610047,0.11338078312469724,0.3180350105308676,0.11338078312469724
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,11,0.300043831259268,0.11424798702898382,0.31245314553719217,0.11424798702898382
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,21,0.4437975311220366,0.12361676054212034,0.3372304876110094,0.12361676054212034
0193712D-1640-404A-A12D-D4E5B546EA54,1,0.7972438895553688,0.13547592042408502,0.32120263392874715,0.13547592042408502
0193712D-1640-404A-A12D-D4E5B546EA54,3,0.3379479801056512,0.1320040996625702,0.307572788809901,0.1320040996625702
0193712D-1640-404A-A12D-D4E5B546EA54,5,0.410373978781569,0.12806567190492538,0.30338465984862206,0.12806567190492538
0193712D-1640-404A-A12D-D4E5B546EA54,7,0.347396761101566,0.13032416920656906,0.3103788182702284,0.13032416920656906
0193712D-1640-404A-A12D-D4E5B546EA54,11,0.3715498326827668,0.12959817718957176,0.38973089367800606,0.12959817718957176
0193712D-1640-404A-A12D-D4E5B546EA54,21,0.3739602648717221,0.13077017334353966,0.32241988058993265,0.13077017334353966
AE097F3A-14FD-4735-A19B-8FD343CA3346,1,0.5654237407625082,0.1349315050554606,0.3036235261784648,0.1349315050554606
AE097F3A-14FD-4735-A19B-8FD343CA3346,3,0.4156027161695514,0.12803461902985475,0.30753453359528626,0.12803461902985475
AE097F3A-14FD-4735-A19B-8FD343CA3346,5,0.38741946691605766,0.1370808901767345,0.3737909200318027,0.1370808901767345
AE097F3A-14FD-4735-A19B-8FD343CA3346,7,0.5025515342165058,0.13512751344976792,0.36701499503051627,0.13512751344976792
AE097F3A-14FD-4735-A19B-8FD343CA3346,11,0.3372011071116725,0.135289005001062,0.34906681109285664,0.135289005001062
AE097F3A-14FD-4735-A19B-8FD343CA3346,21,0.37991844838964545,0.13593721607562947,0.40758349464735344,0.13593721607562947
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,1,0.7683569776043074,0.12611205702240905,0.28919014119839537,0.12611205702240905
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,3,0.4291029285596637,0.13439430386808346,0.3045977914232737,0.13439430386808346
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,5,0.4639584202299894,0.12795748801532977,0.3018293527735373,0.12795748801532977
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,7,0.2879127651232916,0.13338053351821533,0.30695139782872194,0.13338053351821533
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,11,0.2994130019257417,0.13123474703206503,0.37054696626337835,0.13123474703206503
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,21,0.38921858070723664,0.13017965637978274,0.3545098345346043,0.13017965637978274
2886E716-6F57-4E8A-B53F-7103ACB7161D,1,0.9320946237002273,0.12501949159337408,0.32234939630612525,0.12501949159337408
2886E716-6F57-4E8A-B53F-7103ACB7161D,3,0.43930507911540495,0.11637725320861367,0.2851443656953088,0.11637725320861367
2886E716-6F57-4E8A-B53F-7103ACB7161D,5,0.493678273675997,0.11975869232173739,0.27538793693747754,0.11975869232173739
2886E716-6F57-4E8A-B53F-7103ACB7161D,7,0.4286319595554923,0.12940403968595982,0.29152429067785984,0.12940403968595982
2886E716-6F57-4E8A-B53F-7103ACB7161D,11,0.5097732155894014,0.12466224875711204,0.318563626034082,0.12466224875711204
2886E716-6F57-4E8A-B53F-7103ACB7161D,21,0.3722628787968555,0.11630193401064054,0.346460624589433,0.11630193401064054
DD20AE4C-5A31-4570-8795-DE91A8DE0921,1,0.7865078660164141,0.14208454664196543,0.33963235882448967,0.14208454664196543
DD20AE4C-5A31-4570-8795-DE91A8DE0921,3,0.36729789278771807,0.1309458359057353,0.35435722592061947,0.1309458359057353
DD20AE4C-5A31-4570-8795-DE91A8DE0921,5,0.3163131300612876,0.12932537648549408,0.3930312306635036,0.12932537648549408
DD20AE4C-5A31-4570-8795-DE91A8DE0921,7,0.4034808209976825,0.13300518193337157,0.410571954514397,0.13300518193337157
DD20AE4C-5A31-4570-8795-DE91A8DE0921,11,0.24357068306740073,0.1388768892598344,0.39458527162199186,0.1388768892598344
DD20AE4C-5A31-4570-8795-DE91A8DE0921,21,0.3929453587503285,0.14436465718469327,0.3914833768781273,0.14436465718469327
33E80DFD-9C63-476A-8236-0B098791DD4B,1,0.9445909596350816,0.1294448400802895,0.3136808969182826,0.1294448400802895
33E80DFD-9C63-476A-8236-0B098791DD4B,3,0.35883411343499116,0.12386942887862576,0.34090390911147306,0.12386942887862576
33E80DFD-9C63-476A-8236-0B098791DD4B,5,0.40253343136140995,0.12780167370357923,0.3577521845030056,0.12780167370357923
33E80DFD-9C63-476A-8236-0B098791DD4B,7,0.3471352902657552,0.12793335264967623,0.36391204857958015,0.12793335264967623
33E80DFD-9C63-476A-8236-0B098791DD4B,11,0.27516260480808113,0.12499764418922632,0.3975701523806264,0.12499764418922632
33E80DFD-9C63-476A-8236-0B098791DD4B,21,0.2537785417105461,0.12609365217119367,0.4622335608549899,0.12609365217119367
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,1,0.9195215434937558,0.1522573544524038,0.3585145223103975,0.1522573544524038
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,3,0.7094253890743779,0.13989103706563916,0.40548241494145854,0.13989103706563916
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,5,0.45619509308094275,0.14212877107434954,0.42905259463591716,0.14212877107434954
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,7,0.3538121366423547,0.14647861000803974,0.4270135845562911,0.14647861000803974
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,11,0.3032914627209856,0.14362102670714127,0.43650547557132935,0.14362102670714127
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,21,0.31717805806106203,0.13831976538520055,0.4454445120001195,0.13831976538520055
929FBCAD-3B11-464C-82C3-1FEB4D11ABF9,1,0.9360714308036574,0.1314903346909926,0.34656483268178295,0.1314903346909926
929FBCAD-3B11-464C-82C3-1FEB4D11ABF9,3,0.36028213457428615,0.12840820517168525,0.32151785671980027,0.12840820517168525
929FBCAD-3B11-464C-82C3-1FEB4D11ABF9,5,0.2819902267473406,0.12648650844460166,0.31369847382886984,0.12648650844460166
929FBCAD-3B11-464C-82C3-1FEB4D11ABF9,7,0.3527516817957056,0.12054649044744614,0.31207318040254034,0.12054649044744614
929FBCAD-3B11-464C-82C3-1FEB4D11ABF9,11,0.40412649228656394,0.11905927938698121,0.34320765379648244,0.11905927938698121
929FBCAD-3B11-464C-82C3-1FEB4D11ABF9,21,0.547231344568779,0.12812959770835472,0.3640289187540282,0.12812959770835472
0FB8D70F-0583-4C8A-9708-886CBD0A2C86,1,0.7966772990603851,0.1342909343039543,0.3588707682776406,0.1342909343039543
0FB8D70F-0583-4C8A-9708-886CBD0A2C86,3,0.33176752279857774,0.1344266721194458,0.34730872796130385,0.1344266721194458
0FB8D70F-0583-4C8A-9708-886CBD0A2C86,5,0.29239192068032993,0.1297787977260629,0.29975422750134106,0.1297787977260629
0FB8D70F-0583-4C8A-9708-886CBD0A2C86,7,0.35752243584963017,0.13005500424329883,0.27779191095672273,0.13005500424329883
0FB8D70F-0583-4C8A-9708-886CBD0A2C86,11,0.3542250617989208,0.13098675048212083,0.26792410133228617,0.13098675048212083
0FB8D70F-0583-4C8A-9708-886CBD0A2C86,21,0.42754621547389143,0.14238962702489744,0.4130253084221024,0.14238962702489744
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,1,0.8840444603539821,0.1277656906968572,0.30266746745391215,0.1277656906968572
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,3,0.6055074052321348,0.12748340781189052,0.3464921415836346,0.12748340781189052
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,5,0.5389408212790284,0.13612366155171352,0.40565870373546215,0.13612366155171352
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,7,0.4401039184201081,0.12905094325027006,0.42395605622980537,0.12905094325027006
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,11,0.3359389126389129,0.13384314031624117,0.33867315706477386,0.13384314031624117
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,21,0.32299153932162844,0.15865954798651566,0.3756525134461186,0.15865954798651566
BD65FBA0-91F9-45F8-9F53-C7649DB903BC,1,0.5722657284039071,0.12644516667181127,0.27796965367730453,0.12644516667181127
BD65FBA0-91F9-45F8-9F53-C7649DB903BC,3,0.3434704507598336,0.12263819507519418,0.25275781594012703,0.12263819507519418
BD65FBA0-91F9-45F8-9F53-C7649DB903BC,5,0.2900517219597629,0.1173683102873617,0.2975498396771791,0.1173683102873617
BD65FBA0-91F9-45F8-9F53-C7649DB903BC,7,0.3655404896612364,0.11991707177592094,0.3376636231717489,0.11991707177592094
BD65FBA0-91F9-45F8-9F53-C7649DB903BC,11,0.3238061270233026,0.1202383056352656,0.3186266486228019,0.1202383056352656
BD65FBA0-91F9-45F8-9F53-C7649DB903BC,21,0.3237389177871944,0.11648096896293768,0.31580619664064946,0.11648096896293768
4C84D073-8E95-4BB3-924D-8AE018CB08EB,1,0.5104134542097999,0.12816531669724085,0.29828920813358195,0.12816531669724085
