uuid,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,1,0.8644698065794911,0.09066816427729713,0.15899052105144065,0.09066816427729713
4D721EDD-2FAD-49F4-875C-A0945C9A0471,3,0.32363228401371397,0.07820474479070906,0.16068784047794504,0.07820474479070906
4D721EDD-2FAD-49F4-875C-A0945C9A0471,5,0.34631417749834303,0.08368414298802072,0.19963754062051278,0.08368414298802072
4D721EDD-2FAD-49F4-875C-A0945C9A0471,7,0.28579959921454784,0.08837610117692166,0.1839728872725659,0.08837610117692166
4D721EDD-2FAD-49F4-875C-A0945C9A0471,11,0.2733138494920213,0.09829684073676201,0.2864910432054163,0.09829684073676201
4D721EDD-2FAD-49F4-875C-A0945C9A0471,21,0.34752683328910905,0.11415417683588804,0.26541112228921215,0.11415417683588804
3052AEDB-2B8F-4821-A91A-47513BA26DEB,1,0.6583631210115786,0.13467395274567132,0.21873663098011456,0.13467395274567132
3052AEDB-2B8F-4821-A91A-47513BA26DEB,3,0.3546749763462508,0.13433810139459837,0.23900101134787294,0.13433810139459837
3052AEDB-2B8F-4821-A91A-47513BA26DEB,5,0.2435673266974494,0.13258338580220533,0.24400688618614375,0.13258338580220533
3052AEDB-2B8F-4821-A91A-47513BA26DEB,7,0.2857929616682693,0.13508675091190334,0.27723724237728453,0.13508675091190334
3052AEDB-2B8F-4821-A91A-47513BA26DEB,11,0.38232477543715454,0.13072247344762838,0.2632646333136281,0.13072247344762838
3052AEDB-2B8F-4821-A91A-47513BA26DEB,21,0.399954798380906,0.12466041264346746,0.3203330961938537,0.12466041264346746
B78027F8-1112-454B-BF89-C30F71C6BC55,1,0.5259844742688492,0.10307515819843008,0.2218872861617309,0.10307515819843008
B78027F8-1112-454B-BF89-C30F71C6BC55,3,0.30847030255973984,0.08986165318144396,0.23427600914182461,0.08986165318144396
B78027F8-1112-454B-BF89-C30F71C6BC55,5,0.28776471236975976,0.08890291827185566,0.22651287805747924,0.08890291827185566
B78027F8-1112-454B-BF89-C30F71C6BC55,7,0.3521965876073252,0.09868658566738403,0.2275210070882219,0.09868658566738403
B78027F8-1112-454B-BF89-C30F71C6BC55,11,0.27278057591825644,0.09566212080640205,0.208405638979887,0.09566212080640205
B78027F8-1112-454B-BF89-C30F71C6BC55,21,0.23075933476073546,0.10914194185667454,0.23781007989093927,0.10914194185667454
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,1,0.8089084761128345,0.1030039648983495,0.1855035719618044,0.1030039648983495
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,3,0.3452946686629012,0.09442880159877066,0.1621000277858019,0.09442880159877066
