uuid,nesting ratio and bias,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.0-0.0,0.2733138494920213,0.09829684073676201,0.2864910432054163,0.09829684073676201
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.0,0.32145179799924395,0.11354186546687874,0.2624775284418021,0.11354186546687874
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.5,0.3141141355096976,0.09236383229281844,0.1906703224036515,0.09236383229281844
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-1.0,0.380762817907369,0.12143142321788357,0.26954225963697076,0.12143142321788357
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.0,0.32829751031792453,0.14218620278518496,0.3394962543018982,0.14218620278518496
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.5,0.21796087957583324,0.14013130268761712,0.3269267014111622,0.14013130268761712
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-1.0,0.22612273887626344,0.13566270824814297,0.28567540784257284,0.13566270824814297
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.0-0.0,0.38232477543715454,0.13072247344762838,0.2632646333136281,0.13072247344762838
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.0,0.2787347082177253,0.10289641281089451,0.16353544865250347,0.10289641281089451
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.5,0.22632635278017446,0.12697300718781102,0.2724266230957251,0.12697300718781102
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-1.0,0.2884313365640868,0.1305243943004012,0.26765072326607964,0.1305243943004012
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.0,0.3318028005478915,0.12203772335103283,0.27468234243913925,0.12203772335103283
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.5,0.27954436467434834,0.13531195347184802,0.3161590888140252,0.13531195347184802
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-1.0,0.18472969320338525,0.13124155914547594,0.28582456910458376,0.13124155914547594
B78027F8-1112-454B-BF89-C30F71C6BC55,0.0-0.0,0.27278057591825644,0.09566212080640205,0.208405638979887,0.09566212080640205
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.0,0.3203442434691425,0.11179140690019285,0.24799069010929992,0.11179140690019285
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.5,0.2816142582787644,0.11506044142166684,0.2906027043521436,0.11506044142166684
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-1.0,0.3433918402452091,0.13815917818429133,0.3501384669752127,0.13815917818429133
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-0.0,0.43832752399197134,0.12683668433228495,0.35056541867333024,0.12683668433228495
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-0.5,0.26844172488561613,0.10819374840191429,0.2655542314992888,0.10819374840191429
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-1.0,0.21476453511772298,0.10518459575558016,0.236671616643729,0.10518459575558016
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.0-0.0,0.45169703169947467,0.09899865772462513,0.2226008673459098,0.09899865772462513
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-0.0,0.2832402037959322,0.12669283540846507,0.29292559690123154,0.12669283540846507
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-0.5,0.2891608407311687,0.11660390875411428,0.20740563918596877,0.11660390875411428
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-1.0,0.3578325848925579,0.1235119870301041,0.2720093616478656,0.1235119870301041
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-0.0,0.2996323757519253,0.12600039447901026,0.3509180057916456,0.12600039447901026
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-0.5,0.394970103591364,0.11699910099458441,0.2815420434743461,0.11699910099458441
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-1.0,0.2240667831162436,0.1432317560247517,0.33997827526028657,0.1432317560247517
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.0-0.0,0.32664232546264793,0.09873992012326946,0.25535242879032255,0.09873992012326946
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.25-0.0,0.41239631414420025,0.11577432060604594,0.2503511842118498,0.11577432060604594
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.25-0.5,0.4031157708815562,0.12292748127746592,0.305950510739741,0.12292748127746592
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.25-1.0,0.28093303549866544,0.09200891809093727,0.25605833186982924,0.09200891809093727
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.5-0.0,0.24662469682434765,0.13857105613010387,0.3141019292650924,0.13857105613010387
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.5-0.5,0.26894329583089693,0.1258193130659007,0.31029471538258224,0.1258193130659007
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.5-1.0,0.2675996770692683,0.12315070907293178,0.22342847125459425,0.12315070907293178
