uuid,nesting ratio and bias,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.0-0.0,0.3018395853243709,0.08559092695420734,0.1625871225230145,0.08559092695420734
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.0,0.37920081478648054,0.10911910107139876,0.26023780264444457,0.10911910107139876
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.5,0.3847479809087484,0.11319868761310697,0.3113248383559498,0.11319868761310697
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-1.0,0.3526216255235452,0.10542816030798312,0.31721942565260636,0.10542816030798312
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.0,0.46670573714079977,0.11744282362353876,0.32060468705984757,0.11744282362353876
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.5,0.351771077137065,0.1293319626680608,0.29512045760891403,0.1293319626680608
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-1.0,0.46355104201038866,0.13155948621582256,0.339858152873501,0.13155948621582256
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.0-0.0,0.2849053891721855,0.08144084565878008,0.15751708588363378,0.08144084565878008
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.0,0.3822801822983841,0.12628284331228992,0.370658691713054,0.12628284331228992
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.5,0.22123218360149183,0.11058659139874949,0.2494381436215743,0.11058659139874949
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-1.0,0.3522038440207984,0.12225721919378782,0.2806768347618326,0.12225721919378782
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.0,0.4334918399937793,0.12335678882986216,0.28465692860979785,0.12335678882986216
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.5,0.2531052221789911,0.1338028632646352,0.29040005981253697,0.1338028632646352
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-1.0,0.306913426959483,0.1431782316528334,0.32656058824431766,0.1431782316528334
B78027F8-1112-454B-BF89-C30F71C6BC55,0.0-0.0,0.2320299131008259,0.08795022330286019,0.17169210359182666,0.08795022330286019
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.0,0.45902676808808573,0.10827426167852044,0.2372906636947028,0.10827426167852044
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.5,0.3026030295467249,0.12418754062364695,0.2504535427474548,0.12418754062364695
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-1.0,0.2706483245645208,0.10044533068649468,0.26288896493626535,0.10044533068649468
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-0.0,0.3285438367709584,0.1424289189848674,0.3397917777400855,0.1424289189848674
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-0.5,0.3372953529617259,0.1380404642899078,0.36867467486776934,0.1380404642899078
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-1.0,0.5050594363657512,0.12575663845125565,0.3445231508316497,0.12575663845125565
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.0-0.0,0.32531485317968767,0.12145197089819555,0.2887469581690406,0.12145197089819555
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-0.0,0.38048418732727196,0.11981949707851113,0.27896205528086343,0.11981949707851113
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-0.5,0.25735997196948096,0.10013605689569355,0.2522771702304637,0.10013605689569355
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-1.0,0.2764262566041626,0.12990424087572472,0.3171437591574066,0.12990424087572472
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-0.0,0.35157708063798554,0.14223872603019522,0.36127480426837766,0.14223872603019522
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-0.5,0.3411778921138287,0.137120814319859,0.3493405299636452,0.137120814319859
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-1.0,0.3584583465760107,0.14433404749153228,0.3420649352599201,0.14433404749153228
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.0-0.0,0.2745863980287334,0.08681870123840082,0.15684709091227844,0.08681870123840082
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.25-0.0,0.3328494199023126,0.11044175477126765,0.23516156965878107,0.11044175477126765
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.25-0.5,0.3979448201016404,0.11716407083430161,0.2872765548248971,0.11716407083430161
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.25-1.0,0.29787217353438294,0.10458098643474596,0.24049654359982692,0.10458098643474596
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.5-0.0,0.3975199105143704,0.14883576143312136,0.32158236708714066,0.14883576143312136
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.5-0.5,0.27572757352759186,0.1414465052841933,0.4582634367430033,0.1414465052841933
