uuid,number of vertices,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,10,0.39575760651363734,0.07592598569161839,0.14056788536982387,0.07592598569161839
4D721EDD-2FAD-49F4-875C-A0945C9A0471,15,0.8728907387598351,0.1109163561801302,0.21541581649107439,0.1109163561801302
4D721EDD-2FAD-49F4-875C-A0945C9A0471,20,0.7721571665369301,0.12350910590104565,0.291830445579521,0.12350910590104565
4D721EDD-2FAD-49F4-875C-A0945C9A0471,25,0.5585136691783522,0.10944119687220981,0.25205956024390685,0.10944119687220981
4D721EDD-2FAD-49F4-875C-A0945C9A0471,30,0.6560852989726832,0.10245707941135965,0.22463487911083896,0.10245707941135965
3052AEDB-2B8F-4821-A91A-47513BA26DEB,10,0.7005530950374648,0.10119813504141706,0.2041315440276916,0.10119813504141706
3052AEDB-2B8F-4821-A91A-47513BA26DEB,15,0.4589525097964112,0.12199616541320284,0.24912098482321504,0.12199616541320284
3052AEDB-2B8F-4821-A91A-47513BA26DEB,20,0.7072629916768388,0.11775725622614268,0.24166989155243374,0.11775725622614268
3052AEDB-2B8F-4821-A91A-47513BA26DEB,25,0.7829039801913815,0.1228053853665177,0.2954343813848081,0.1228053853665177
3052AEDB-2B8F-4821-A91A-47513BA26DEB,30,0.49988431265969535,0.11489313786390275,0.24006750122606085,0.11489313786390275
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.5139623212348226,0.10255905235800378,0.17249150576122796,0.10255905235800378
B78027F8-1112-454B-BF89-C30F71C6BC55,15,0.7913889683797227,0.11633789343532762,0.23745467371726342,0.11633789343532762
B78027F8-1112-454B-BF89-C30F71C6BC55,20,0.8102859797312173,0.1137628416589664,0.29806250488949226,0.1137628416589664
B78027F8-1112-454B-BF89-C30F71C6BC55,25,0.6734209047511905,0.11431474345084341,0.28113390017829043,0.11431474345084341
B78027F8-1112-454B-BF89-C30F71C6BC55,30,0.8389210778625943,0.12622788456828554,0.2864711492090583,0.12622788456828554
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,10,0.6082024961301015,0.12484144427548723,0.2638996323073095,0.12484144427548723
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,15,0.7755921852075487,0.14377695677429794,0.21216240113908869,0.14377695677429794
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,20,0.44021530374765716,0.11619079253225399,0.21813759375588332,0.11619079253225399
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,25,0.8604927602629725,0.11784439289545823,0.22893143258742343,0.11784439289545823
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,30,0.9160504325763024,0.12277214687325175,0.28773824652601393,0.12277214687325175
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.3334605684335716,0.10211110846557687,0.23385372404024796,0.10211110846557687
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,15,0.43366471160605524,0.10550099337868976,0.21982778043073953,0.10550099337868976
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,20,0.7906920007658085,0.1132978390534514,0.30963485514747724,0.1132978390534514
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,25,0.8439354548175165,0.12545834066281647,0.2840925550553758,0.12545834066281647
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,30,0.8127313032169825,0.10840037577119936,0.2697977008476595,0.10840037577119936
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,10,0.3782477916597796,0.09828782958937296,0.22184653405701404,0.09828782958937296
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,15,0.4657286543524856,0.0891528016270561,0.17066757437297128,0.0891528016270561
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,20,0.8964698830471904,0.10834330600003943,0.18057443853504385,0.10834330600003943
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,25,0.8087754399612025,0.09958634294949772,0.19509156518143447,0.09958634294949772
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,30,0.7125305787040729,0.11097683589219966,0.2226823924673413,0.11097683589219966
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.6050111355856743,0.10522415541514005,0.19459472742319142,0.10522415541514005
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,15,0.7880369460441473,0.10040759741436536,0.21010381222127722,0.10040759741436536
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,20,0.6611011188275299,0.12331739283683014,0.22790682119525196,0.12331739283683014
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,25,0.7374598156257264,0.12317310558132863,0.2502034018869679,0.12317310558132863
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,30,0.6191802773531697,0.13294274616643043,0.29420976358113216,0.13294274616643043
88F1EBAD-5195-4066-986D-8F5C55B30E9F,10,0.4407623774144275,0.1220461004652205,0.20209717867177363,0.1220461004652205
88F1EBAD-5195-4066-986D-8F5C55B30E9F,15,0.6871420262843517,0.10395315007051255,0.21022144397671108,0.10395315007051255
88F1EBAD-5195-4066-986D-8F5C55B30E9F,20,0.5836200428586471,0.12172005203742746,0.28307747793945714,0.12172005203742746
88F1EBAD-5195-4066-986D-8F5C55B30E9F,25,0.8965003361205741,0.13275963449430317,0.2580075450660592,0.13275963449430317
88F1EBAD-5195-4066-986D-8F5C55B30E9F,30,0.8289648441891856,0.11806932688822504,0.2574929940111276,0.11806932688822504
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.4594328611583565,0.10978109400051708,0.19962712390490978,0.10978109400051708
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.7078947411980617,0.13415958117206545,0.2626852737423545,0.13415958117206545
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.723437312546256,0.10711684497050374,0.22849947338697835,0.10711684497050374
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,25,0.6827984988703988,0.10146085066612776,0.2701430586065089,0.10146085066612776
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.8147240058090405,0.13514283252610693,0.29877906874590854,0.13514283252610693
0193712D-1640-404A-A12D-D4E5B546EA54,10,0.6760372300066451,0.1143353923747309,0.18882042084540301,0.1143353923747309
0193712D-1640-404A-A12D-D4E5B546EA54,15,0.7574714238201523,0.12381610325985351,0.30047240928503205,0.12381610325985351
0193712D-1640-404A-A12D-D4E5B546EA54,20,0.4753977066305674,0.10327234796039027,0.19772330807970234,0.10327234796039027
0193712D-1640-404A-A12D-D4E5B546EA54,25,0.6956370554677908,0.10938843571162282,0.25765400554888385,0.10938843571162282
0193712D-1640-404A-A12D-D4E5B546EA54,30,0.8427555197494022,0.1163145166361792,0.30274864489225073,0.1163145166361792
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.36721976728364153,0.12357730844934631,0.23411757112745102,0.12357730844934631
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.8379992247625004,0.12372676202828421,0.23486326417055325,0.12372676202828421
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.46320358385424576,0.0890226640442746,0.21420879294575568,0.0890226640442746
AE097F3A-14FD-4735-A19B-8FD343CA3346,25,0.9031486260271564,0.11440408048154982,0.2807064734628267,0.11440408048154982
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.7935154073362432,0.13031138514474921,0.2928381430293231,0.13031138514474921
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,10,0.34927200895343163,0.1120540753700241,0.21689801076027998,0.1120540753700241
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,15,0.5052541047573502,0.12503563776124993,0.32399690457283364,0.12503563776124993
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,20,0.5953013202883848,0.10022195128798599,0.21521247963802115,0.10022195128798599
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,25,0.7125968433831357,0.11320301612343003,0.22612814836189649,0.11320301612343003
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,30,0.7989667007783829,0.11283189335283204,0.22370847363029533,0.11283189335283204
2886E716-6F57-4E8A-B53F-7103ACB7161D,10,0.47043396355913075,0.13635636383431954,0.24724396489091793,0.13635636383431954
2886E716-6F57-4E8A-B53F-7103ACB7161D,15,0.7207845914035056,0.11794001065506755,0.23483579750624053,0.11794001065506755
2886E716-6F57-4E8A-B53F-7103ACB7161D,20,0.7927992963561298,0.10745581312825639,0.27312544647804127,0.10745581312825639
2886E716-6F57-4E8A-B53F-7103ACB7161D,25,0.6802690685991492,0.1044290668564008,0.2303009021249392,0.1044290668564008
2886E716-6F57-4E8A-B53F-7103ACB7161D,30,0.8218417758234845,0.12348974205598322,0.2811976661790648,0.12348974205598322
DD20AE4C-5A31-4570-8795-DE91A8DE0921,10,0.5014860786019402,0.06448911107244622,0.08454219539366721,0.06448911107244622
DD20AE4C-5A31-4570-8795-DE91A8DE0921,15,0.4387361353683109,0.10702617077694367,0.21412588500144725,0.10702617077694367
DD20AE4C-5A31-4570-8795-DE91A8DE0921,20,0.8949755062871942,0.12011464002441426,0.26349705549207847,0.12011464002441426
DD20AE4C-5A31-4570-8795-DE91A8DE0921,25,0.7964161030261824,0.1333298187711253,0.2831862904825531,0.1333298187711253
DD20AE4C-5A31-4570-8795-DE91A8DE0921,30,0.9046664846894149,0.09852439845478367,0.22077671706329316,0.09852439845478367
33E80DFD-9C63-476A-8236-0B098791DD4B,10,0.6060942089750951,0.10109215122386377,0.1935627480342518,0.10109215122386377
33E80DFD-9C63-476A-8236-0B098791DD4B,15,0.6972832341559794,0.12405381543582683,0.252474874444355,0.12405381543582683
33E80DFD-9C63-476A-8236-0B098791DD4B,20,0.795619028245029,0.09841550032221252,0.22748366635626832,0.09841550032221252
33E80DFD-9C63-476A-8236-0B098791DD4B,25,0.761235369086166,0.12795802090201217,0.25130296757106246,0.12795802090201217
33E80DFD-9C63-476A-8236-0B098791DD4B,30,0.789088868341387,0.12082948312444013,0.25772277810412486,0.12082948312444013
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,10,0.3439529842362936,0.11896022391768983,0.25628213821099793,0.11896022391768983
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,15,0.4607917667184854,0.10574149904820176,0.23545110581024942,0.10574149904820176
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,20,0.8091321912898894,0.13396366664248724,0.30842256350917413,0.13396366664248724
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,25,0.5169150999487457,0.11136257587344678,0.26102850729542254,0.11136257587344678
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,30,0.9008021842339401,0.11729918341271874,0.3041484953279453,0.11729918341271874
929FBCAD-3B11-464C-82C3-1FEB4D11ABF9,10,0.7718062264633354,0.11098597510331794,0.18784956503966582,0.11098597510331794
929FBCAD-3B11-464C-82C3-1FEB4D11ABF9,15,0.5570164505096166,0.1099500763272395,0.2410432979574795,0.1099500763272395
929FBCAD-3B11-464C-82C3-1FEB4D11ABF9,20,0.777389681044944,0.11428603941743473,0.23691680736637935,0.11428603941743473
929FBCAD-3B11-464C-82C3-1FEB4D11ABF9,25,0.7331927298398508,0.11620023642831372,0.22120734949939985,0.11620023642831372
929FBCAD-3B11-464C-82C3-1FEB4D11ABF9,30,0.613333545549603,0.1106390077884998,0.20288997625926808,0.1106390077884998
0FB8D70F-0583-4C8A-9708-886CBD0A2C86,10,0.6563483328394689,0.09474328087450798,0.14912737341567062,0.09474328087450798
0FB8D70F-0583-4C8A-9708-886CBD0A2C86,15,0.75969204048929,0.15524850243729152,0.25490849804638344,0.15524850243729152
0FB8D70F-0583-4C8A-9708-886CBD0A2C86,20,0.6560085100332517,0.10855832579096795,0.3128534116574889,0.10855832579096795
0FB8D70F-0583-4C8A-9708-886CBD0A2C86,25,0.7299283605412014,0.1338474487890199,0.24755766803221063,0.1338474487890199
0FB8D70F-0583-4C8A-9708-886CBD0A2C86,30,0.8085938435579768,0.10946849856971433,0.30008253162417087,0.10946849856971433
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.3911362088014543,0.10500137563469794,0.1707990450900844,0.10500137563469794
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.7594578589703183,0.09918712891264926,0.18833232607238393,0.09918712891264926
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5694030553968248,0.1030045627746841,0.25829903836729706,0.1030045627746841
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,25,0.722501376394126,0.11535294956455262,0.20896003031006233,0.11535294956455262
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.6813283130336807,0.11597680306135039,0.2530520758737972,0.11597680306135039
BD65FBA0-91F9-45F8-9F53-C7649DB903BC,10,0.5209660761434519,0.11086838326195059,0.20421760129878844,0.11086838326195059
BD65FBA0-91F9-45F8-9F53-C7649DB903BC,15,0.3934651273746737,0.10070368725960914,0.2308668190764823,0.10070368725960914
BD65FBA0-91F9-45F8-9F53-C7649DB903BC,20,0.6749413305992003,0.10604495983418358,0.2583546468466825,0.10604495983418358
BD65FBA0-91F9-45F8-9F53-C7649DB903BC,25,0.8656742651609054,0.12376958230999893,0.25914578406126465,0.12376958230999893
BD65FBA0-91F9-45F8-9F53-C7649DB903BC,30,0.6504006592932257,0.1110979942115423,0.23785930136436712,0.1110979942115423
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.4129536677068703,0.10259743645540972,0.20868606172994647,0.10259743645540972
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.6840739038299878,0.11054392588394149,0.22704988284969851,0.11054392588394149
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.5710994466898452,0.12050242360710395,0.2506236544347905,0.12050242360710395
4C84D073-8E95-4BB3-924D-8AE018CB08EB,25,0.7584941781709292,0.128665977126438,0.27400233749275227,0.128665977126438
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.7418098179699366,0.1376214114440799,0.3047908020251545,0.1376214114440799
FCBF54B7-09CA-4474-9904-AAA005AF6544,10,0.19502366207407465,0.09826842772773733,0.16967991158787615,0.09826842772773733
FCBF54B7-09CA-4474-9904-AAA005AF6544,15,0.6451285696642634,0.08828284159020573,0.16754176990477185,0.08828284159020573
FCBF54B7-09CA-4474-9904-AAA005AF6544,20,0.6304678054464895,0.1270132632644014,0.2472106473051327,0.1270132632644014
FCBF54B7-09CA-4474-9904-AAA005AF6544,25,0.8753475499610653,0.10749885654291341,0.21085152377895566,0.10749885654291341
FCBF54B7-09CA-4474-9904-AAA005AF6544,30,0.71837411951053,0.11637415467374052,0.29411231539376587,0.11637415467374052
C1C05787-D1E3-4734-807C-BFAB45E984A2,10,0.605450848244626,0.10614185188613001,0.16722263539731202,0.10614185188613001
C1C05787-D1E3-4734-807C-BFAB45E984A2,15,0.7752396768211899,0.1091783907439846,0.22716906790456937,0.1091783907439846
C1C05787-D1E3-4734-807C-BFAB45E984A2,20,0.8308363749831237,0.11886351098572931,0.2825231114018017,0.11886351098572931
C1C05787-D1E3-4734-807C-BFAB45E984A2,25,0.9111914755390286,0.11359256727470246,0.3589432147879248,0.11359256727470246
C1C05787-D1E3-4734-807C-BFAB45E984A2,30,0.6597452339838089,0.12754045810489836,0.29658360404837725,0.12754045810489836
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,10,0.41751369718573944,0.11287834602809046,0.21634869153996084,0.11287834602809046
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,15,0.6889604224416512,0.13102616114127855,0.28237019609937786,0.13102616114127855
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,20,0.8877579159321036,0.12688586547550304,0.2399478107792652,0.12688586547550304
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,25,0.9299101255288271,0.12471796681985867,0.28005092696007117,0.12471796681985867
25DA8B31-EB27-4DCB-B297-2BE08EEF72C1,30,0.7997361446747169,0.10538370705979744,0.22120429701265393,0.10538370705979744
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,10,0.8114804413653973,0.12540684034760308,0.2569369756612052,0.12540684034760308
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,15,0.6633306343446461,0.15474474163151056,0.2901256811116565,0.15474474163151056
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,20,0.7539444293877264,0.11678115454469203,0.2715745607289338,0.11678115454469203
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,25,0.6896874142948334,0.13084901951420044,0.26599047109821206,0.13084901951420044
5DC110BD-9E5E-4EF2-907F-A4DB678D6F21,30,0.8312135954809778,0.12209084966871096,0.26986674982057335,0.12209084966871096
C93C6541-BAB5-42DE-9AA3-62F7A0055BCD,10,0.46562796165299836,0.0966707828786557,0.16173554238589422,0.0966707828786557
C93C6541-BAB5-42DE-9AA3-62F7A0055BCD,15,0.5406735837199128,0.10191949817906955,0.19389671679716627,0.10191949817906955
C93C6541-BAB5-42DE-9AA3-62F7A0055BCD,20,0.6028247293837004,0.11926383515253021,0.24739688775944968,0.11926383515253021
C93C6541-BAB5-42DE-9AA3-62F7A0055BCD,25,0.6623446864575747,0.13377432908056278,0.28841801172888437,0.13377432908056278
C93C6541-BAB5-42DE-9AA3-62F7A0055BCD,30,0.9613956069430702,0.10863040654284234,0.25050370125271315,0.10863040654284234
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,10,0.4779223289932341,0.09298019485545403,0.20406906601138508,0.09298019485545403
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,15,0.6870267470337987,0.11687833343485893,0.25764787513960974,0.11687833343485893
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,20,0.898776330400416,0.13803440817920518,0.26236064561211714,0.13803440817920518
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,25,0.8909484167543082,0.12319083364379921,0.2228458983227301,0.12319083364379921
2E53CBA1-5B2A-407B-9240-BB186CD48E7B,30,0.8674594481539318,0.11758532563801173,0.2622453393712567,0.11758532563801173
D3540F81-5976-4DCE-A5FE-A519347B6933,10,0.4521735808809809,0.10314477008789127,0.1880721693863758,0.10314477008789127
D3540F81-5976-4DCE-A5FE-A519347B6933,15,0.5622004503045465,0.1343151454661061,0.27842959124992495,0.1343151454661061
D3540F81-5976-4DCE-A5FE-A519347B6933,20,0.8989526845607987,0.1172065337016853,0.2229830739865998,0.1172065337016853
D3540F81-5976-4DCE-A5FE-A519347B6933,25,0.7489166933939664,0.12489122736549345,0.2506247770668649,0.12489122736549345
D3540F81-5976-4DCE-A5FE-A519347B6933,30,0.6346524806610295,0.1321947983179956,0.27142488615884797,0.1321947983179956
A8DA2486-AF5A-4D19-8D7E-A9BB169BE4C3,10,0.4265610713097084,0.09148572629357046,0.17732252134054005,0.09148572629357046
A8DA2486-AF5A-4D19-8D7E-A9BB169BE4C3,15,0.4643610630462701,0.09631929812670849,0.16391320513389482,0.09631929812670849
A8DA2486-AF5A-4D19-8D7E-A9BB169BE4C3,20,0.8593043740362704,0.11547972056212881,0.2300173086140146,0.11547972056212881
A8DA2486-AF5A-4D19-8D7E-A9BB169BE4C3,25,0.6507776863701096,0.1226447398713092,0.2554140925655431,0.1226447398713092
A8DA2486-AF5A-4D19-8D7E-A9BB169BE4C3,30,0.7619741443246303,0.1293552728016977,0.30247001826332853,0.1293552728016977
8EA9AE03-E00B-453E-A3E1-DCF6994E816F,10,0.6861081606943316,0.09316005161190319,0.1827410228536732,0.09316005161190319
