uuid,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,1,0.7809774334293624,0.13410768785517596,0.3338064150144059,0.13410768785517596
4D721EDD-2FAD-49F4-875C-A0945C9A0471,3,0.33795973023406556,0.12693271066454997,0.35497264583460186,0.12693271066454997
4D721EDD-2FAD-49F4-875C-A0945C9A0471,5,0.3414626280737899,0.125469913300189,0.2937277830005877,0.125469913300189
4D721EDD-2FAD-49F4-875C-A0945C9A0471,7,0.2769787308900372,0.11241422016345254,0.2500809839738568,0.11241422016345254
4D721EDD-2FAD-49F4-875C-A0945C9A0471,11,0.32145179799924395,0.11354186546687874,0.2624775284418021,0.11354186546687874
4D721EDD-2FAD-49F4-875C-A0945C9A0471,21,0.48042053237546906,0.1232054446407329,0.2890626534515161,0.1232054446407329
3052AEDB-2B8F-4821-A91A-47513BA26DEB,1,0.6780958683743032,0.11008467033727606,0.22624835036551333,0.11008467033727606
3052AEDB-2B8F-4821-A91A-47513BA26DEB,3,0.26339422918999017,0.1010569129234021,0.23202696041616414,0.1010569129234021
3052AEDB-2B8F-4821-A91A-47513BA26DEB,5,0.2583567251154675,0.10013334054757829,0.2395252863345549,0.10013334054757829
3052AEDB-2B8F-4821-A91A-47513BA26DEB,7,0.2972396546376171,0.11054179914318586,0.23644090748105703,0.11054179914318586
3052AEDB-2B8F-4821-A91A-47513BA26DEB,11,0.2787347082177253,0.10289641281089451,0.16353544865250347,0.10289641281089451
3052AEDB-2B8F-4821-A91A-47513BA26DEB,21,0.24772298086271644,0.09299840455853342,0.20223423344979666,0.09299840455853342
B78027F8-1112-454B-BF89-C30F71C6BC55,1,0.8340503105539346,0.12775194320698027,0.26769391310299906,0.12775194320698027
B78027F8-1112-454B-BF89-C30F71C6BC55,3,0.3643903782155269,0.1135678396471677,0.24498847268925947,0.1135678396471677
B78027F8-1112-454B-BF89-C30F71C6BC55,5,0.2894099341056615,0.1071258805066017,0.3007765970697257,0.1071258805066017
B78027F8-1112-454B-BF89-C30F71C6BC55,7,0.32921997304490846,0.10574442323835077,0.2564663587792901,0.10574442323835077
B78027F8-1112-454B-BF89-C30F71C6BC55,11,0.3203442434691425,0.11179140690019285,0.24799069010929992,0.11179140690019285
B78027F8-1112-454B-BF89-C30F71C6BC55,21,0.37973205579624414,0.127178386195311,0.25141877779250993,0.127178386195311
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,1,0.7175726116519989,0.11736756157878768,0.21480053419852427,0.11736756157878768
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,3,0.32889776842725715,0.11603372337936617,0.2673065272958221,0.11603372337936617
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,5,0.3235149662564036,0.12565142806510382,0.28682751393595934,0.12565142806510382
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,7,0.24030370201334175,0.12335363946001343,0.30561831698250785,0.12335363946001343
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,11,0.2832402037959322,0.12669283540846507,0.29292559690123154,0.12669283540846507
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,21,0.24505325295102387,0.13589418552892737,0.2948176165753069,0.13589418552892737
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,1,0.6830204969083739,0.11239878340890679,0.2720370573562314,0.11239878340890679
