uuid,initial number of clusters,nesting ratio,nesting bias,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity,number of internal vertices in cluster graph,number of external vertices in cluster graph,number of internal edges in cluster graph,number of external edges in cluster graph,number of faces in cluster graph
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.25,0.5,0,0.3430028445535163,0.16646475928397517,0.16507646465143255,0.09680163458410977,8,7,28,7,21
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.25,0.5,1,0.2942440301465577,0.1430586613750479,0.23308380735536188,0.1030790384548889,9,7,31,7,23
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.25,0.5,2,0.3401396578002894,0.15333431999212477,0.23379918702366126,0.10768214872674133,10,7,34,7,25
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.25,0.5,3,0.301115880319516,0.16142288199886012,0.23611171144167098,0.10757023340306379,9,8,32,8,24
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.25,0.5,4,0.2871533691271874,0.11905073902473769,0.2594285510898203,0.11864179243612559,10,7,34,7,25
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.25,0.5,5,0.35036982081160617,0.13993506857337432,0.2687356615355253,0.1157391777683545,9,7,31,7,23
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.25,0.5,6,0.28085338655156633,0.13490885769864297,0.2715082955536041,0.11052973366661432,8,8,29,8,22
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.25,0.5,7,0.25013326322656976,0.10972480492822718,0.2602771104526838,0.10264348660628361,7,9,27,9,21
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.25,0.5,8,0.20755511728567688,0.11753957323374617,0.24904554423970876,0.1016323570295247,7,8,26,8,20
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.25,0.5,9,0.2743133874893191,0.11231058626878201,0.2421264994617841,0.1016093271690633,8,8,29,8,22
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.25,0.5,10,0.3055492659716078,0.09853980183061978,0.23459423319415826,0.09924790573854576,8,9,30,9,23
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.25,0.5,11,0.2636294307460714,0.10745886597705664,0.23078054130613737,0.10066637945569554,8,9,30,9,23
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.25,0.5,12,0.23684844996985863,0.09857921546726003,0.24360787403178663,0.10236820597520115,8,10,31,10,24
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.25,0.5,13,0.22231093018092155,0.07474342118223362,0.2508251037088108,0.1003562910868419,8,9,30,9,23
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.25,0.5,14,0.23225583633557018,0.09214552032445078,0.2595337302942753,0.1046360810461454,8,10,31,10,24
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.25,0.5,15,0.2783030059041818,0.14952532163470564,0.25482334891174885,0.10464391448732846,7,10,28,10,22
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.25,0.5,16,0.3228138991457539,0.11366321753148083,0.30885665232742543,0.10880046488232592,7,10,28,10,22
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.25,0.5,17,0.20990278082745564,0.08752914412581911,0.2965699416704025,0.10309837695763974,8,9,30,9,23
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.25,0.5,18,0.19196868484918064,0.07064257456851998,0.2927239901431439,0.0997469106501244,8,10,31,10,24
