uuid,initial number of clusters,nesting ratio,nesting bias,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity,number of internal vertices in cluster graph,number of external vertices in cluster graph,number of internal edges in cluster graph,number of external edges in cluster graph,number of faces in cluster graph
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.0,0.0,13,0.35754713819778516,0.16753791886599756,0.2785582678768672,0.10610957558339135,13,11,47,11,35
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.0,0.0,14,0.3333778206671447,0.18072221065059316,0.26706304603481495,0.10428746280453115,13,12,48,12,36
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.0,0.0,15,0.34225189026291974,0.16404523831260473,0.2731180583640094,0.10280780058124105,13,12,48,12,36
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.0,0.0,16,0.4637421474791665,0.15738243192161427,0.2753452585795876,0.10637155620259385,14,11,50,11,37
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.0,0.0,17,0.42931394933673983,0.15990118614694412,0.30116270174418625,0.10600632251427032,13,11,47,11,35
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.0,0.0,18,0.3922968637370073,0.14120215437706252,0.28444342847952975,0.10400167799623916,12,12,45,12,34
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.0,0.0,19,0.29470843225060145,0.13980823941920517,0.2729737494240061,0.10029610856286197,12,13,46,13,35
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.0,0.0,20,0.3430204603611812,0.13211957146259123,0.2893168133550147,0.0988882051480404,12,12,45,12,34
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,0,0.7416589148209081,0.2187683565171458,0.22165211006981386,0.10399012497601516,12,8,41,8,30
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,1,0.5304330745093351,0.18308873379349283,0.19909319106504253,0.10471369867827174,12,8,41,8,30
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,2,0.46790684141186406,0.1807708152739266,0.18555678262077438,0.10617462851682519,13,8,44,8,32
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,3,0.44038597522236766,0.1603639874294636,0.1987750029795893,0.11013740708070939,14,7,46,7,33
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,4,0.39007039575067437,0.1603840456403027,0.20239742716313505,0.10612355819148708,13,7,43,7,31
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,5,0.39409841407553386,0.13861834137830223,0.20240612425899912,0.10239842428502965,13,7,43,7,31
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,6,0.38123011514491967,0.1320381200810279,0.19674319898046383,0.09958536958802486,13,8,44,8,32
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,7,0.3401267997482968,0.15445400116381988,0.22015419074853865,0.10098138386608305,13,9,45,9,33
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,8,0.32171465026794144,0.14395198967065326,0.19753740913043089,0.10156179956458046,14,8,47,8,34
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,9,0.35261876834352734,0.1264941174445579,0.20372023345303708,0.10111641060050061,13,9,45,9,33
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,10,0.39689004724699506,0.13231477034839878,0.2333720254558056,0.10427815952865543,14,8,47,8,34
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,11,0.3189390610143031,0.12489207435145405,0.22365589528905166,0.1044410736574827,13,9,45,9,33
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,12,0.31622533777947615,0.11411283258631866,0.21920048899467043,0.10200428727489934,13,8,44,8,32
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,13,0.2740623063029606,0.12812503190319316,0.22653861012608756,0.10256595493935246,13,7,43,7,31
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,14,0.31886085402183856,0.12257832666627022,0.2237867831462104,0.10398041381795979,14,7,46,7,33
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,15,0.37258560095031523,0.14248829533746704,0.20137860325117768,0.10360092093404594,13,7,43,7,31
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,16,0.42554810456788017,0.14307384724722869,0.1993919092296158,0.10530493958106134,12,7,40,7,29
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,17,0.3637915373993984,0.10034277368202559,0.19876794938673104,0.10525051760117857,12,6,39,6,28
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,18,0.2581836871605672,0.1482659472202441,0.22977512576697565,0.11244547097441449,13,5,41,5,29
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,19,0.2540660620281921,0.12752565321276146,0.29213706897526864,0.1175819633900904,13,5,41,5,29
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.0,0.0,20,0.28079587859099514,0.1335417168765961,0.30047189068333935,0.12036132128392849,13,5,41,5,29
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,0,0.8202684090747994,0.2539983791353502,0.21868591583381686,0.10799751002833868,13,7,43,7,31
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,1,0.600363247481112,0.16994469365396575,0.1972246960618109,0.10654710538560355,13,7,43,7,31
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,2,0.5823981470834044,0.1396929776853509,0.22132670706654398,0.1039905158688329,14,6,45,6,32
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,3,0.43503918860199836,0.09651360632683552,0.21520553159115072,0.10245801318989216,15,5,47,5,33
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,4,0.4474964339882649,0.10034558844189632,0.2281767869693268,0.10192532851210476,15,6,48,6,34
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,5,0.3523630097092556,0.10863127788424493,0.2289721419777694,0.10004148700656726,16,6,51,6,36
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,6,0.20163958341092175,0.11124481795630332,0.22390541389406293,0.09689717376462009,15,6,48,6,34
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,7,0.36091498264359306,0.13009036943018645,0.23027752356159242,0.10028798077041091,16,6,51,6,36
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,8,0.24269930720496907,0.11650115408094695,0.27767596705083614,0.105975885098999,17,5,53,5,37
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,9,0.2409141099805809,0.11227577973769161,0.2745807391467927,0.1036674654965477,17,6,54,6,38
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,10,0.30451415256003234,0.10282058119107142,0.303319479359658,0.11044041625239275,18,5,56,5,39
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,11,0.2991681545281678,0.10171303495277907,0.3085048572493633,0.11226906683408552,18,5,56,5,39
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,12,0.32855877415127466,0.12400503862408849,0.31312971340193463,0.11352803651102486,18,5,56,5,39
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,13,0.3791529486940776,0.14461189579615147,0.3173445086681128,0.11713823957260348,18,5,56,5,39
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,14,0.39068306530242736,0.1378488966895553,0.3890473089969103,0.12680763490286404,19,4,58,4,40
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,15,0.3981008788300247,0.13561705366587007,0.40590310088364445,0.13060284276360556,20,3,60,3,41
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,16,0.3768270323509046,0.12158799010744714,0.4064608710210299,0.1255509521089404,20,4,61,4,42
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,17,0.4435202358038739,0.12892179775159082,0.47740216140074365,0.13155952686141348,21,3,63,3,43
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,18,0.4272056715377325,0.12206897645883974,0.4662712932965219,0.12897411416599672,20,4,61,4,42
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,19,0.46465104999318385,0.15539437979770113,0.46475371012244115,0.12412972121775166,20,5,62,5,43
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.0,0.0,20,0.46796942467714675,0.17819356845685402,0.4582768402704556,0.11894800038858902,21,5,65,5,45
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,0,0.4876959440902423,0.2045196938483742,0.22564921041152683,0.10307062235138775,13,7,43,7,31
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,1,0.32492702828407766,0.14469848251171222,0.21603928105584863,0.10472567274322638,14,6,45,6,32
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,2,0.26083964357457673,0.13347465168642567,0.1971663188542868,0.10175974123755009,13,7,43,7,31
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,3,0.2691116929833983,0.11601813430881573,0.2046648462827839,0.10434844222042197,14,6,45,6,32
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,4,0.29792094579322037,0.13147514550731165,0.2058575984256152,0.10728144598399028,14,6,45,6,32
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,5,0.3556650288209271,0.1224438724475732,0.19674094197737085,0.10965526632834151,15,5,47,5,33
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,6,0.3437553257241361,0.11008173924440216,0.21196106410309537,0.10766953088950988,14,5,44,5,31
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,7,0.30343604370685046,0.10388838512519809,0.21312223034509314,0.10587269687581591,14,6,45,6,32
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,8,0.22462088792595736,0.0879386716655921,0.27448365613032955,0.11269516329706833,15,5,47,5,33
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,9,0.2995649232568583,0.1571176940539021,0.2715451796948601,0.11727667476252186,16,5,50,5,35
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,10,0.27194428092125233,0.1317102083962794,0.27157206785928145,0.118816392782047,16,4,49,4,34
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,11,0.298531666023287,0.13635123815505107,0.2694094528798013,0.11773876262840745,16,5,50,5,35
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,12,0.3883080066245931,0.13621551205691712,0.27022966667067105,0.12474579469329622,16,5,50,5,35
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,13,0.4158098235884074,0.14280506027906653,0.27177468422433004,0.12761487367742702,16,4,49,4,34
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,14,0.2889282805027219,0.11825804443295304,0.28121454787505884,0.12851850055987296,17,4,52,4,36
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,15,0.35373463431044766,0.12012731933820756,0.28091431027233665,0.12689773058565385,16,4,49,4,34
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,16,0.2678672508903022,0.13141245568413001,0.2939020345336848,0.12355503360764084,16,5,50,5,35
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,17,0.3656673880299436,0.1597968327342637,0.2995903405161336,0.12543900986566336,17,5,53,5,37
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,18,0.26973665895529997,0.1254196987576586,0.29980185705635365,0.12282472840535341,17,6,54,6,38
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,19,0.3010336439886339,0.1280931092906008,0.2956434939793431,0.12256634903171094,17,5,53,5,37
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.0,0.0,20,0.35509180287159714,0.14137325829497388,0.29401903108136057,0.12574158865611534,17,4,52,4,36
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,0,0.5604901080786965,0.23482271044255815,0.1947927014778345,0.083819676768294,11,9,39,9,29
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,1,0.2689499932919006,0.13605668441162977,0.12184993726818732,0.07247238195843013,11,9,39,9,29
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,2,0.30667300047740886,0.1312964167048675,0.12984740470427544,0.07674121442926869,11,9,39,9,29
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,3,0.28317260964242313,0.1441440220394315,0.14699751207711167,0.07828917668488941,11,9,39,9,29
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,4,0.3489927265486713,0.14635268325386963,0.2523826555705062,0.08948633128226399,12,8,41,8,30
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,5,0.28661569984726576,0.13688480246680448,0.22367152639625626,0.08881953710823434,11,8,38,8,28
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,6,0.260920670439295,0.12956363952960642,0.21320499018434752,0.08854328920732045,11,9,39,9,29
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,7,0.2859792509256656,0.1253620259257961,0.2029657110391434,0.08645012157637984,11,10,40,10,30
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,8,0.2791778853012345,0.11094131169841831,0.1916650616732929,0.08481999165204014,10,11,38,11,29
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,9,0.19174647053454502,0.11700846623428895,0.1892602065511038,0.08833943835850205,11,11,41,11,31
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,10,0.23779270591747004,0.15335210775606373,0.19588257387749394,0.08920545969476931,12,11,44,11,33
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,11,0.23783279526597662,0.14029211058242272,0.19783111444453427,0.09177461661151332,12,12,45,12,34
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,12,0.30886028173688573,0.15787130555649034,0.20130564556146419,0.09443035810906455,12,11,44,11,33
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,13,0.3548916307909436,0.16192491786866914,0.20609307306604813,0.09944008254730467,13,11,47,11,35
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,14,0.38347097357109344,0.15631308884345738,0.21919037710358547,0.10263952841539037,14,10,49,10,36
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,15,0.33743405485324,0.1485912480000316,0.2266891437034081,0.1070092592312966,14,9,48,9,35
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,16,0.28636195633193506,0.1277895589880057,0.2241836971187008,0.10852623165456778,13,10,46,10,34
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,17,0.30379478198233156,0.10064363116923762,0.2698079111653854,0.11455081978735521,14,9,48,9,35
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,18,0.23386116943222224,0.11454167764984016,0.3495278194198102,0.11815732541472194,15,8,50,8,36
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,19,0.28419583786743663,0.11587837385239573,0.35196101906383703,0.12000312236320004,15,9,51,9,37
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.0,0.0,20,0.22140100151233008,0.0959045478377132,0.3427695896547466,0.12254777633887964,15,9,51,9,37
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,0,0.7868741614334145,0.1791557702879109,0.1542181991849975,0.08178738085254987,12,8,41,8,30
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,1,0.3231218396201493,0.16934160924254654,0.13205339943724598,0.07792166476492482,12,8,41,8,30
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,2,0.29384399292470137,0.15655128813322525,0.12197188252404659,0.07946372240714904,12,8,41,8,30
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,3,0.2979194983046241,0.13517572037551515,0.16031031045851443,0.08565189104490768,13,7,43,7,31
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,4,0.27784173047630356,0.13715919002666294,0.2168640732524321,0.09106321832316606,14,6,45,6,32
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,5,0.31695023590462756,0.1412376771317018,0.2220562388572787,0.09993211621479836,15,5,47,5,33
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,6,0.24883511134831604,0.10075790991382008,0.22783599562250753,0.09617694915332227,14,6,45,6,32
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,7,0.2561611420895993,0.10963210899960212,0.24229753896163675,0.09799646673518365,14,7,46,7,33
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,8,0.21657324616811485,0.12401992282005221,0.2298609556298009,0.09697675866070576,14,6,45,6,32
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,9,0.27901802003291976,0.09324522246377978,0.2256096532843293,0.09867433779303646,15,5,47,5,33
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,10,0.2921136795903349,0.09803259772050031,0.2390448854232614,0.1020425162779287,16,5,50,5,35
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,11,0.2797216041020059,0.10330674979343608,0.2262657428553063,0.09863038025407847,15,6,48,6,34
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,12,0.26554718464445126,0.09702467411616855,0.2327176819007617,0.10045449750708955,15,6,48,6,34
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,13,0.3101511125631266,0.10716755323203792,0.22273441960389914,0.09898517914109327,15,7,49,7,35
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,14,0.4050534793363825,0.12725297506705655,0.2114442975260771,0.09842646918737107,14,8,47,8,34
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,15,0.43057450396622654,0.14773172397492457,0.21052530549838647,0.095736898841953,15,8,50,8,36
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,16,0.4926626962068558,0.13497987215556237,0.21119695134027053,0.10172603884921665,16,7,52,7,37
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,17,0.3308811345151097,0.12009934593746446,0.2125519867989313,0.10262476087828902,17,7,55,7,39
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,18,0.4507282878895752,0.12500976727587879,0.2065145463066841,0.09906601237042591,16,7,52,7,37
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,19,0.3450097876725984,0.13764309927473684,0.20483070701863298,0.09993605743436089,17,7,55,7,39
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.0,0.0,20,0.33361100247822084,0.12411030607129116,0.21061301094664714,0.10347074617543943,16,7,52,7,37
147A494E-7009-48B0-B912-218C2087F0E4,20,0.0,0.0,0,0.7255539253451855,0.24817655908430908,0.15933275084766263,0.08784471096105602,12,8,41,8,30
147A494E-7009-48B0-B912-218C2087F0E4,20,0.0,0.0,1,0.6065171931514962,0.19601505905360664,0.15211906031586175,0.08712974881193654,12,8,41,8,30
147A494E-7009-48B0-B912-218C2087F0E4,20,0.0,0.0,2,0.3681427046929595,0.16804467548202257,0.15071933668520854,0.0816707108530665,11,9,39,9,29
147A494E-7009-48B0-B912-218C2087F0E4,20,0.0,0.0,3,0.26997383868914127,0.14802660951852573,0.15649944099313756,0.07517646623326037,11,9,39,9,29
147A494E-7009-48B0-B912-218C2087F0E4,20,0.0,0.0,4,0.23746953170966836,0.12107646099401215,0.16024830526323222,0.0760128683160892,11,10,40,10,30
147A494E-7009-48B0-B912-218C2087F0E4,20,0.0,0.0,5,0.31597557085031097,0.14103436503549316,0.2013590174817544,0.08515349026442594,12,9,42,9,31
147A494E-7009-48B0-B912-218C2087F0E4,20,0.0,0.0,6,0.2809977795466865,0.13491115732203068,0.18022522278585754,0.08307785295696389,11,10,40,10,30
147A494E-7009-48B0-B912-218C2087F0E4,20,0.0,0.0,7,0.2951958992372834,0.11981279390791971,0.16801067703803182,0.08070843469180629,10,11,38,11,29
147A494E-7009-48B0-B912-218C2087F0E4,20,0.0,0.0,8,0.39967021840375627,0.1442645531654858,0.18307054639069925,0.09196654058015193,11,11,41,11,31
147A494E-7009-48B0-B912-218C2087F0E4,20,0.0,0.0,9,0.29016616290335545,0.12113468161358668,0.17651082709323768,0.08893175134220016,10,12,39,12,30
147A494E-7009-48B0-B912-218C2087F0E4,20,0.0,0.0,10,0.36051863557203917,0.16467527416171493,0.2513566424042372,0.0930680173187205,11,12,42,12,32
147A494E-7009-48B0-B912-218C2087F0E4,20,0.0,0.0,11,0.3927639205529564,0.17169753935091123,0.3009074555937469,0.09332592668831553,12,12,45,12,34
