uuid,initial number of clusters,nesting ratio,nesting bias,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity,number of internal vertices in cluster graph,number of external vertices in cluster graph,number of internal edges in cluster graph,number of external edges in cluster graph,number of faces in cluster graph,average internal vertex degree in cluster graph,average external vertex degree in cluster graph
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,0,0.42474020237037974,0.18221163398683274,0.2990008574959657,0.1257962264360849,21,9,69,9,49,4.619047619047619,6.555555555555555
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,1,0.3872556595707719,0.13131944596830156,0.2922097773912187,0.12113711611204078,21,8,68,8,48,4.619047619047619,6.875
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,2,0.3947152137324054,0.12331736945945979,0.31736111401890776,0.12221736408140109,21,9,69,9,49,4.619047619047619,6.555555555555555
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,3,0.4265958901016514,0.14373705318959035,0.3276100200418222,0.12120300657623458,21,10,70,10,50,4.619047619047619,6.3
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,4,0.37801214673845646,0.13431601045129557,0.30076434289091725,0.11839465918943136,21,10,70,10,50,4.666666666666667,6.2
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,5,0.4091399140699023,0.13033513406097072,0.30310978026516466,0.12236208083928067,21,9,69,9,49,4.666666666666667,6.444444444444445
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,6,0.31255825129139925,0.11378799572434763,0.29197540117605303,0.11893588028950836,21,10,70,10,50,4.666666666666667,6.2
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,7,0.3584544486876594,0.12980388337203536,0.29344460357447333,0.11809109068118505,20,11,68,11,49,4.55,6.090909090909091
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,8,0.3044324180399626,0.1404048986009426,0.29957503643075134,0.11847883866262422,20,10,67,10,48,4.55,6.3
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,9,0.3416462723996183,0.15492623944011172,0.2979750630631563,0.11815591653454412,21,10,70,10,50,4.571428571428571,6.4
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,10,0.30791284783855105,0.15387014658555176,0.3106705140763435,0.11973884165634582,20,10,67,10,48,4.55,6.3
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,11,0.3355253300800627,0.16332728041990627,0.2793158059081586,0.11888942343398358,19,10,64,10,46,4.526315789473684,6.2
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,12,0.2666322392488414,0.1114673691559783,0.28067374723718524,0.1191400795070958,19,9,63,9,45,4.526315789473684,6.444444444444445
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,13,0.31708095063631303,0.12513933519494577,0.2838912844213981,0.12326731405509458,20,8,65,8,46,4.75,6.375
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,14,0.3116169260783986,0.12385310318517907,0.28622381734435665,0.12232267641636531,20,8,65,8,46,4.75,6.375
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,15,0.4200501246932754,0.13588681032480646,0.3048734642177261,0.12154269146370913,21,8,68,8,48,4.761904761904762,6.5
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,16,0.3214412657578711,0.12804373404533784,0.3179175560067233,0.11995850069533592,21,9,69,9,49,4.761904761904762,6.222222222222222
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,17,0.4090090880501869,0.13205030130153533,0.32193516080924695,0.11603994284217785,21,10,70,10,50,4.761904761904762,6.0
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,18,0.37073297931353655,0.1378259326414576,0.32784329634694487,0.11669783564259288,22,10,73,10,52,4.7727272727272725,6.1
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,19,0.37536976725253635,0.1257135845868604,0.3337947725144449,0.11599902091163826,21,11,71,11,51,4.809523809523809,5.7272727272727275
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.5,0.5,20,0.38455672493919296,0.1472735544811751,0.3283844214689662,0.11859218596717992,22,10,73,10,52,4.7727272727272725,6.1
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,0,0.6398534858611251,0.2570556109104407,0.2968877692419556,0.1432254433741781,24,6,75,6,52,5.166666666666667,6.333333333333333
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,1,0.5513031219998079,0.1979371883972279,0.3141821726586548,0.14029133567151128,24,6,75,6,52,5.208333333333333,6.166666666666667
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,2,0.4510509542012478,0.14422296227336398,0.3191131529600568,0.14111327846717125,23,6,72,6,50,5.173913043478261,6.166666666666667
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,3,0.4414914999425212,0.14847119213476373,0.32424779227388745,0.13886016142648158,23,7,73,7,51,5.173913043478261,5.857142857142857
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,4,0.40573553962382675,0.14275944026088536,0.3172872270861275,0.13675260873729472,22,8,71,8,50,5.090909090909091,5.75
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,5,0.400739841635296,0.14289081241022272,0.3211375085900702,0.13559392877447038,21,8,68,8,48,5.0476190476190474,5.75
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,6,0.39854022079254686,0.12654700591451842,0.3204991905665453,0.13128502194572675,20,8,65,8,46,5.0,5.75
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,7,0.38311232457485245,0.16571570797327426,0.32922684069483144,0.13354486241221875,19,8,62,8,44,5.0,5.625
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,8,0.36001575300128336,0.16119694491076936,0.33670815914532487,0.13441652128151663,19,7,61,7,43,5.0,5.857142857142857
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,9,0.39176874201316864,0.13964922132454036,0.32798667873262743,0.1350380769243206,19,7,61,7,43,5.0,5.857142857142857
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,10,0.3425989378908378,0.1388564777750882,0.34402516100118585,0.1331055837746983,18,8,59,8,42,4.777777777777778,6.0
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,11,0.36105811028722606,0.1537960232719006,0.35494843130208936,0.1316197338039272,17,9,57,9,41,4.470588235294118,6.222222222222222
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,12,0.3369951762521829,0.15449065927447975,0.3557057775759341,0.1312013640088889,18,8,59,8,42,4.722222222222222,6.125
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,13,0.3454887751336773,0.14124559712117862,0.3612906241816643,0.1316377483507189,18,8,59,8,42,4.722222222222222,6.125
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,14,0.3804647578678901,0.18027537792132384,0.3510043549080128,0.13514573431053012,19,8,62,8,44,4.7894736842105265,6.125
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,15,0.4020667643662866,0.15726703675330508,0.345922856158502,0.13296641339412119,18,9,60,9,43,4.777777777777778,5.777777777777778
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,16,0.4610992943915523,0.15986680402798042,0.33896373560268933,0.13214679580767638,17,10,58,10,42,4.529411764705882,5.9
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,17,0.4012448563550735,0.14373357034445985,0.35133216914637044,0.13088399917435906,18,9,60,9,43,4.777777777777778,5.777777777777778
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,18,0.356148600761258,0.14570790931120306,0.35778473553680434,0.1312264129174553,19,8,62,8,44,5.052631578947368,5.5
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,19,0.2934462091173973,0.11645730836544542,0.3833684860482158,0.12848436313896197,19,9,63,9,45,5.052631578947368,5.333333333333333
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.5,0.5,20,0.3136281029356055,0.12140525981207746,0.3955538758785599,0.12841118067790488,19,9,63,9,45,5.052631578947368,5.333333333333333
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,0,0.5397215732879125,0.19071929754328484,0.42014256034156205,0.14692450342267163,24,6,75,6,52,5.25,6.0
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,1,0.37898905342955974,0.1724851108488788,0.40421991216801856,0.1408458290696076,24,7,76,7,53,5.25,5.714285714285714
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,2,0.3380321188598311,0.14518261221892376,0.4085773177501455,0.1409010194459399,25,7,79,7,55,5.2,6.0
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,3,0.33671684759562415,0.12862826662964685,0.41176301864821796,0.1419287299029971,25,6,78,6,54,5.2,6.333333333333333
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,4,0.4148481279119113,0.14123328722892045,0.3885270864978323,0.14430719285762267,25,6,78,6,54,5.16,6.5
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,5,0.46113489119255563,0.16264511882865407,0.3747428336525799,0.14278815708034612,24,7,76,7,53,5.083333333333333,6.285714285714286
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,6,0.45199330253213954,0.1807485900343268,0.3464648212159228,0.14268618172936867,23,7,73,7,51,5.130434782608695,6.0
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,7,0.4454210740841409,0.17108476564490507,0.34613557561777275,0.14766568544564945,23,7,73,7,51,5.130434782608695,6.0
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,8,0.44199404128108916,0.17370212000373114,0.3462496353589699,0.14664864766821417,23,8,74,8,52,5.130434782608695,5.75
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,9,0.4509360940475852,0.1686730263627765,0.3441442332488658,0.14600117269481042,23,7,73,7,51,5.130434782608695,6.0
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,10,0.4345622862403514,0.16500288358295112,0.3413952145637331,0.14264341559950452,24,7,76,7,53,5.166666666666667,6.0
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,11,0.45462767156264894,0.17693923082951288,0.3495273017060828,0.1442197841740824,24,7,76,7,53,5.166666666666667,6.0
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,12,0.4613059961406222,0.16458997743663198,0.344521016057871,0.145044281080173,25,7,79,7,55,5.16,6.142857142857143
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,13,0.4757898044732889,0.17840092170059008,0.34500508703750554,0.14409782506932386,25,8,80,8,56,5.16,5.875
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,14,0.503860411943527,0.19007365712193053,0.34897197513764155,0.14767224061795683,24,8,77,8,54,5.125,5.875
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,15,0.4794043118485562,0.16889950087564318,0.33017967785732083,0.1472728526237876,25,7,79,7,55,5.04,6.571428571428571
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,16,0.47544628364511754,0.19383239153114798,0.33881501528156976,0.15098164138146414,24,7,76,7,53,5.0,6.571428571428571
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,17,0.49884734968013555,0.19495863011275977,0.33654718028956754,0.14976756894763132,23,7,73,7,51,5.0,6.428571428571429
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,18,0.48701568017581615,0.17474262325057424,0.3380768514641276,0.14374504555046425,23,8,74,8,52,5.0,6.125
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,19,0.47700012579178014,0.18615481709762655,0.34713312285222164,0.14285099325240594,23,8,74,8,52,5.0,6.125
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.5,0.5,20,0.5017990419459231,0.17232245725945686,0.3337299163755654,0.1456983918858345,23,7,73,7,51,5.0,6.428571428571429
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,0,0.7960595195122517,0.24275257955684904,0.33702553551253545,0.1467503711776028,25,5,77,5,53,5.36,6.0
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,1,0.5183524782110868,0.17478900666243105,0.34366069819997114,0.1358043630501139,25,6,78,6,54,5.36,5.666666666666667
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,2,0.45356774606285905,0.18593818635401788,0.44805739426041935,0.1379694553669318,26,6,81,6,56,5.384615384615385,5.666666666666667
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,3,0.41224070397054663,0.17293996464120834,0.46307516394534687,0.13670236053926607,25,6,78,6,54,5.36,5.666666666666667
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,4,0.4265559073982792,0.17485780022329536,0.46674472294590674,0.14332632944088067,26,5,80,5,55,5.346153846153846,6.2
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,5,0.4368949389763224,0.16833033257149915,0.4072292370691614,0.14314465653928016,27,4,82,4,56,5.444444444444445,6.25
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,6,0.45066401583791293,0.15226557624426335,0.41631963835313346,0.142689901846084,26,5,80,5,55,5.346153846153846,6.2
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,7,0.3979162863872639,0.17479589391341235,0.39720416601065434,0.14074699030621998,25,6,78,6,54,5.04,7.0
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,8,0.4035048771926747,0.16136330001352753,0.40052361598566455,0.1441668128959955,26,5,80,5,55,5.076923076923077,7.6
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,9,0.38389309143156647,0.15262629340107223,0.3893137453676214,0.14088220409327107,25,6,78,6,54,4.88,7.666666666666667
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,10,0.38863182116618916,0.15235089562715137,0.3841341062201092,0.13821937919899574,24,7,76,7,53,4.958333333333333,6.714285714285714
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,11,0.4429953052857422,0.14089135581763926,0.3793401585224185,0.13947890439620989,25,6,78,6,54,4.88,7.666666666666667
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,12,0.3661814151978596,0.1350817287185974,0.37434657912707237,0.1348900879577775,26,6,81,6,56,4.884615384615385,7.833333333333333
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,13,0.42494693638843567,0.12644960799201924,0.38087311827851855,0.1340769004483659,25,7,79,7,55,4.84,7.285714285714286
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,14,0.42967409886887126,0.12117740394572078,0.3743167995272718,0.13068150282279423,24,8,77,8,54,4.916666666666667,6.5
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,15,0.40260988254498986,0.12155673688468312,0.37530586701664165,0.13202006975122899,23,8,74,8,52,4.956521739130435,6.25
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,16,0.43089608176489447,0.13021260549349686,0.38034262865138446,0.13719337063403983,24,7,76,7,53,5.083333333333333,6.285714285714286
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,17,0.36123823194495674,0.13417666359440622,0.3770361249729022,0.13664678815674858,23,8,74,8,52,5.086956521739131,5.875
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,18,0.36480052259533396,0.16702216082584917,0.3750894380563533,0.13509480359873463,22,8,71,8,50,5.090909090909091,5.75
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,19,0.4674083801933106,0.1959135204763142,0.37638417309234273,0.13833127962959593,21,8,68,8,48,5.095238095238095,5.625
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.5,0.5,20,0.44488629965377374,0.176895914585882,0.3781978397776131,0.13490617959765175,20,9,66,9,47,5.1,5.333333333333333
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,0,0.662907861251347,0.252865673944368,0.316203861368366,0.13994730234239,24,6,75,6,52,5.166666666666667,6.333333333333333
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,1,0.4023868138501563,0.18541502131480314,0.34386060832694515,0.13340216580536365,24,6,75,6,52,5.166666666666667,6.333333333333333
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,2,0.4187855743566661,0.16865143808184688,0.3481419977667446,0.13267646406505074,24,6,75,6,52,5.166666666666667,6.333333333333333
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,3,0.41612200777701314,0.1635043764393236,0.35911479646991507,0.1313291392654684,24,7,76,7,53,5.166666666666667,6.0
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,4,0.4175990127849494,0.15890698011013774,0.34565233460995853,0.13070486488738162,25,7,79,7,55,5.16,6.142857142857143
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,5,0.469422783886272,0.15237667487232887,0.33356711536505723,0.13260731064002207,26,6,81,6,56,5.346153846153846,5.833333333333333
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,6,0.3936569193495725,0.15185560159740072,0.3215084404248287,0.13019701631164812,27,6,84,6,58,5.333333333333333,6.0
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,7,0.47104200137823676,0.15441709321574137,0.3232637617225746,0.12844267650830482,27,7,85,7,59,5.333333333333333,5.714285714285714
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,8,0.37206271791414897,0.15472375318197543,0.31559885896881906,0.1300148756041543,27,6,84,6,58,5.333333333333333,6.0
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,9,0.43244789170603776,0.14721620052967324,0.3222065221188607,0.1267094780079314,28,6,87,6,60,5.321428571428571,6.166666666666667
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,10,0.4382587819790513,0.14235241139908242,0.31364082757422385,0.12847874952036104,28,6,87,6,60,5.357142857142857,6.0
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,11,0.4790821959553537,0.1551954770819543,0.3132169395997124,0.12856815222873072,27,7,85,7,59,5.222222222222222,6.142857142857143
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,12,0.5337166926921727,0.17142892836275922,0.34089104768550904,0.13039850971620648,28,7,88,7,61,5.25,6.142857142857143
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,13,0.5375947043169136,0.16063862996663975,0.37944814310138064,0.13731840543277551,29,6,90,6,62,5.344827586206897,6.166666666666667
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,14,0.48735178757975645,0.13564714531136002,0.39197690537059066,0.13697709276522502,29,5,89,5,61,5.344827586206897,6.6
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,15,0.39673690533842193,0.10984551940923971,0.37593469785426126,0.13491123643503583,28,5,86,5,59,5.321428571428571,6.6
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,16,0.43224614996726385,0.12350111624009698,0.3662400768385569,0.1330010131016314,27,6,84,6,58,5.148148148148148,6.833333333333333
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,17,0.4322878436321759,0.1261381794949703,0.34795722188017825,0.13444224749954398,28,6,87,6,60,5.178571428571429,6.833333333333333
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,18,0.4332590944725818,0.1377492590681489,0.3920143837547436,0.1373295975309405,29,5,89,5,61,5.172413793103448,7.6
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,19,0.4295911365161343,0.12894489327827013,0.45009241450993076,0.14247287132148878,29,5,89,5,61,5.137931034482759,7.8
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.5,0.5,20,0.41004180595756873,0.139881991600844,0.4417277374968065,0.1409183187504699,28,6,87,6,60,5.178571428571429,6.833333333333333
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.5,0.5,0,0.7666742629315557,0.2516819417203993,0.41150490358642855,0.13376644027947965,23,7,73,7,51,5.304347826086956,5.428571428571429
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.5,0.5,1,0.47204476077743157,0.20731792539767618,0.4040482190012783,0.13234251244137973,22,7,70,7,49,5.318181818181818,5.285714285714286
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.5,0.5,2,0.4667433116877443,0.18592397024200938,0.394630559501478,0.12758008501884927,22,8,71,8,50,5.318181818181818,5.125
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.5,0.5,3,0.47231125133127483,0.18685428548771535,0.38656929047639427,0.12464740101705905,22,9,72,9,51,5.318181818181818,5.0
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.5,0.5,4,0.47466926677844373,0.16667240684436885,0.3814863467586627,0.12608090238153002,22,9,72,9,51,5.363636363636363,4.888888888888889
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.5,0.5,5,0.39404737532634854,0.15815988767665765,0.37903174249950666,0.12459493681211424,21,10,70,10,50,5.190476190476191,5.1
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.5,0.5,6,0.43562495045659605,0.16139606292935285,0.3685412606818338,0.12475525208191174,20,11,68,11,49,5.1,5.090909090909091
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.5,0.5,7,0.4202504641656769,0.1493285278766906,0.36186179702973803,0.12623974146457298,21,10,70,10,50,5.0,5.5
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.5,0.5,8,0.4510375712104314,0.15674716941139022,0.35948728286109777,0.12586024343731464,20,11,68,11,49,4.6,6.0
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.5,0.5,9,0.49130416755772693,0.1631233578672061,0.35514864141568525,0.12463063031804844,21,11,71,11,51,4.619047619047619,6.090909090909091
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.5,0.5,10,0.45513258105062404,0.18779233380163346,0.36785515716320355,0.1283609408523474,22,11,74,11,53,4.681818181818182,6.090909090909091
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.5,0.5,11,0.44611091806777775,0.20406085185259065,0.36406021385012033,0.1290578640692908,23,11,77,11,55,4.695652173913044,6.181818181818182
