uuid,number of vertices,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,10,0.684777538467589,0.16207830887335611,0.25369792233722693,0.16207830887335611
4D721EDD-2FAD-49F4-875C-A0945C9A0471,15,0.9083253787386948,0.1432002951908599,0.30210795498518406,0.1432002951908599
4D721EDD-2FAD-49F4-875C-A0945C9A0471,20,0.5595927810551203,0.1264013271714985,0.30378350920512487,0.1264013271714985
4D721EDD-2FAD-49F4-875C-A0945C9A0471,25,0.7336547012172199,0.1328363157263479,0.31670295532769643,0.1328363157263479
4D721EDD-2FAD-49F4-875C-A0945C9A0471,30,0.7612633915534301,0.1332286337050571,0.2343028485070881,0.1332286337050571
3052AEDB-2B8F-4821-A91A-47513BA26DEB,10,0.791468890809894,0.12528308524906123,0.26206944155597667,0.12528308524906123
3052AEDB-2B8F-4821-A91A-47513BA26DEB,15,0.7944227226060879,0.14182235768084442,0.3374464805790448,0.14182235768084442
3052AEDB-2B8F-4821-A91A-47513BA26DEB,20,0.6320515134092634,0.13131769159792708,0.3168434851479792,0.13131769159792708
3052AEDB-2B8F-4821-A91A-47513BA26DEB,25,0.7406323769802513,0.13491123181056516,0.3384849025932063,0.13491123181056516
3052AEDB-2B8F-4821-A91A-47513BA26DEB,30,0.9248134798105907,0.1448339948080947,0.3352980258501409,0.1448339948080947
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.8788562254474453,0.13654346981102738,0.2723500057316339,0.13654346981102738
B78027F8-1112-454B-BF89-C30F71C6BC55,15,0.7321096959756823,0.136999199731801,0.36135783004092703,0.136999199731801
B78027F8-1112-454B-BF89-C30F71C6BC55,20,0.7993387487889725,0.1319030403844506,0.2743657508103611,0.1319030403844506
B78027F8-1112-454B-BF89-C30F71C6BC55,25,0.7942221217925951,0.1609973502578631,0.33384869033211956,0.1609973502578631
B78027F8-1112-454B-BF89-C30F71C6BC55,30,0.8122009691791837,0.14021156180772051,0.28342848543279436,0.14021156180772051
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,10,0.2279285474429103,0.1339376893635132,0.23750983415573612,0.1339376893635132
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,15,0.6159784031420629,0.11981942535234737,0.2323172470013246,0.11981942535234737
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,20,0.8835929375209322,0.14772094281898407,0.34296158016037337,0.14772094281898407
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,25,0.7683064487731308,0.14820789126785913,0.33903359842076636,0.14820789126785913
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,30,0.6323779196026657,0.13331910016204976,0.3201850883585891,0.13331910016204976
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.7611437442175388,0.14538121143994545,0.2933529648267012,0.14538121143994545
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,15,0.8830753183991845,0.12938244812132266,0.3007489464386035,0.12938244812132266
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,20,0.869471974193157,0.14413285024844708,0.3538687803560991,0.14413285024844708
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,25,0.6553902209294218,0.14158858555527687,0.28571160360552394,0.14158858555527687
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,30,0.6855796651448366,0.14601522623037777,0.28242265749568074,0.14601522623037777
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,10,0.7789588611326049,0.1313098238000486,0.22626152645829378,0.1313098238000486
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,15,0.8226345619403042,0.16107536824704471,0.3415747476875869,0.16107536824704471
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,20,0.5561251005113931,0.13581797331864676,0.30157136133434415,0.13581797331864676
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,25,0.7666365147512498,0.14863539793247915,0.2963452511652811,0.14863539793247915
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,30,0.8409890087278622,0.1434799487420017,0.38532600087564756,0.1434799487420017
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.7427740545441565,0.150533917289523,0.30162452733417794,0.150533917289523
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,15,0.6791191193746912,0.12664063757509114,0.3092659893807356,0.12664063757509114
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,20,0.6155365411332286,0.14386037947131147,0.31992286006642773,0.14386037947131147
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,25,0.7147434095754153,0.1362814346172922,0.32894737368930405,0.1362814346172922
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,30,0.6661350332117701,0.15841751385827313,0.3305107454542553,0.15841751385827313
88F1EBAD-5195-4066-986D-8F5C55B30E9F,10,0.40302926186760496,0.12868712744030733,0.2393151212955116,0.12868712744030733
88F1EBAD-5195-4066-986D-8F5C55B30E9F,15,0.5897295367185025,0.13153312613939738,0.28834086828318706,0.13153312613939738
88F1EBAD-5195-4066-986D-8F5C55B30E9F,20,0.7474152640666887,0.13635000004784112,0.31546675696099913,0.13635000004784112
88F1EBAD-5195-4066-986D-8F5C55B30E9F,25,0.7309774040589714,0.14681645834693888,0.26919800753049616,0.14681645834693888
88F1EBAD-5195-4066-986D-8F5C55B30E9F,30,0.9161259560194177,0.14287694962446146,0.31730068027023994,0.14287694962446146
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.6931427704640505,0.1531945166311373,0.26842361698843503,0.1531945166311373
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.8238309976196759,0.12748437332423762,0.23359679327399516,0.12748437332423762
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.4403602827904304,0.1267113577940026,0.25724965424652957,0.1267113577940026
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,25,0.5236286118490768,0.13424051459399655,0.2957913990410098,0.13424051459399655
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.6895261264449973,0.1427589564140204,0.30124994808547634,0.1427589564140204
0193712D-1640-404A-A12D-D4E5B546EA54,10,0.5299792267044721,0.1386866330091993,0.2556960322798816,0.1386866330091993
0193712D-1640-404A-A12D-D4E5B546EA54,15,0.5925840658804302,0.15817578797175072,0.31006063147214086,0.15817578797175072
0193712D-1640-404A-A12D-D4E5B546EA54,20,0.6745978920086683,0.13789189136505034,0.28824679182124463,0.13789189136505034
0193712D-1640-404A-A12D-D4E5B546EA54,25,0.7258593097160053,0.14545309254803845,0.33569603028642225,0.14545309254803845
0193712D-1640-404A-A12D-D4E5B546EA54,30,0.5468080187442385,0.12654539428039632,0.3016854757032753,0.12654539428039632
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.31305489741272896,0.10927623127122665,0.22843550955082398,0.10927623127122665
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.8021334463913837,0.12496102011844697,0.24709957933907672,0.12496102011844697
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.763528682699893,0.13757971610099182,0.27740255387235413,0.13757971610099182
AE097F3A-14FD-4735-A19B-8FD343CA3346,25,0.7669272965800343,0.1407934466331089,0.2777599469205781,0.1407934466331089
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.6259977890612531,0.13019278080529104,0.29156194698822113,0.13019278080529104
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,10,0.8744316736304057,0.11541992120382116,0.2689314055305793,0.11541992120382116
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,15,0.5685403562066124,0.14325560841853838,0.31844689214192134,0.14325560841853838
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,20,0.6690951383867424,0.12602962295466597,0.29344078700953447,0.12602962295466597
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,25,0.7826821463169791,0.1488643052801567,0.3204402943512632,0.1488643052801567
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,30,0.6985520568548282,0.14846876762263353,0.3673310152760014,0.14846876762263353
2886E716-6F57-4E8A-B53F-7103ACB7161D,10,0.29526794107320853,0.09933541577189106,0.17181967986056937,0.09933541577189106
2886E716-6F57-4E8A-B53F-7103ACB7161D,15,0.46998969150698156,0.10821928445576186,0.2696747834853892,0.10821928445576186
2886E716-6F57-4E8A-B53F-7103ACB7161D,20,0.7694386623946972,0.13671975287046073,0.2763428035486912,0.13671975287046073
2886E716-6F57-4E8A-B53F-7103ACB7161D,25,0.8025526966905843,0.1388370483792067,0.293664698032254,0.1388370483792067
2886E716-6F57-4E8A-B53F-7103ACB7161D,30,0.7961964758428913,0.1387413137369205,0.3325474167847341,0.1387413137369205
DD20AE4C-5A31-4570-8795-DE91A8DE0921,10,0.4528454983889417,0.10799200697718558,0.20733379064212673,0.10799200697718558
DD20AE4C-5A31-4570-8795-DE91A8DE0921,15,0.8671000502550134,0.14645920028304646,0.32792486973557633,0.14645920028304646
DD20AE4C-5A31-4570-8795-DE91A8DE0921,20,0.7687174000338015,0.14085898569622182,0.32078268562060985,0.14085898569622182
DD20AE4C-5A31-4570-8795-DE91A8DE0921,25,0.7970215531535295,0.1404420530138289,0.3507811074344037,0.1404420530138289
DD20AE4C-5A31-4570-8795-DE91A8DE0921,30,0.5540989774869952,0.13919887261349015,0.3124747725856535,0.13919887261349015
33E80DFD-9C63-476A-8236-0B098791DD4B,10,0.7795978080395549,0.15125593387174605,0.2947923853239436,0.15125593387174605
