uuid,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,1,0.5595927810551203,0.1264013271714985,0.30378350920512487,0.1264013271714985
4D721EDD-2FAD-49F4-875C-A0945C9A0471,3,0.28752099809799336,0.12741181834289445,0.3232931264393297,0.12741181834289445
4D721EDD-2FAD-49F4-875C-A0945C9A0471,5,0.2919947496970022,0.1252975786755217,0.3143041478700662,0.1252975786755217
4D721EDD-2FAD-49F4-875C-A0945C9A0471,7,0.351771077137065,0.1293319626680608,0.29512045760891403,0.1293319626680608
4D721EDD-2FAD-49F4-875C-A0945C9A0471,11,0.2241518868585817,0.13537347123666918,0.28076246357694395,0.13537347123666918
4D721EDD-2FAD-49F4-875C-A0945C9A0471,21,0.3911468393897157,0.11966078034841555,0.3009967748718355,0.11966078034841555
3052AEDB-2B8F-4821-A91A-47513BA26DEB,1,0.6320515134092634,0.13131769159792708,0.3168434851479792,0.13131769159792708
3052AEDB-2B8F-4821-A91A-47513BA26DEB,3,0.40910175403699955,0.1267623935023165,0.2798872133131266,0.1267623935023165
3052AEDB-2B8F-4821-A91A-47513BA26DEB,5,0.3446467468363094,0.12146376314587241,0.24977379743388428,0.12146376314587241
3052AEDB-2B8F-4821-A91A-47513BA26DEB,7,0.2531052221789911,0.1338028632646352,0.29040005981253697,0.1338028632646352
3052AEDB-2B8F-4821-A91A-47513BA26DEB,11,0.36697050677072107,0.1385854550780715,0.3414799653362938,0.1385854550780715
3052AEDB-2B8F-4821-A91A-47513BA26DEB,21,0.39074783139259406,0.13881632580169853,0.3121077375489185,0.13881632580169853
B78027F8-1112-454B-BF89-C30F71C6BC55,1,0.7993387487889725,0.1319030403844506,0.2743657508103611,0.1319030403844506
B78027F8-1112-454B-BF89-C30F71C6BC55,3,0.33511755868260384,0.13743646167208684,0.33871321142358796,0.13743646167208684
B78027F8-1112-454B-BF89-C30F71C6BC55,5,0.28687118215680507,0.12956605150480233,0.35894197733799793,0.12956605150480233
B78027F8-1112-454B-BF89-C30F71C6BC55,7,0.3372953529617259,0.1380404642899078,0.36867467486776934,0.1380404642899078
B78027F8-1112-454B-BF89-C30F71C6BC55,11,0.40217743771367753,0.13492613365579711,0.3339413854514781,0.13492613365579711
B78027F8-1112-454B-BF89-C30F71C6BC55,21,0.37818230405366454,0.1370301847050882,0.36296530091155205,0.1370301847050882
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,1,0.8835929375209322,0.14772094281898407,0.34296158016037337,0.14772094281898407
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,3,0.3928430499355749,0.1431340517462397,0.3720569548170992,0.1431340517462397
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,5,0.309145403578849,0.13875910434913782,0.3607244252576841,0.13875910434913782
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,7,0.3411778921138287,0.137120814319859,0.3493405299636452,0.137120814319859
