uuid,initial number of clusters,nesting ratio,nesting bias,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity,number of internal vertices in cluster graph,number of external vertices in cluster graph,number of internal edges in cluster graph,number of external edges in cluster graph,number of faces in cluster graph
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.25,0.99,9,0.2029844702187362,0.13671846191527295,0.2173918034106621,0.10815390299304906,8,10,31,10,24
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.25,0.99,10,0.3110516605839593,0.14618410550465438,0.2258294030739752,0.10424959864449242,8,11,32,11,25
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.25,0.99,11,0.3882372059979888,0.18821530034389752,0.2684948208165465,0.11467409201204067,9,11,35,11,27
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.25,0.99,12,0.4129001325035667,0.1999939540007997,0.297000901927969,0.11307766944004363,8,12,33,12,26
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.25,0.99,13,0.36691413250116256,0.1860502627019566,0.28664714773953054,0.11423159213888497,8,11,32,11,25
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.25,0.99,14,0.366276994813169,0.17768518765063843,0.2865016004663038,0.11254533466545799,9,11,35,11,27
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.25,0.99,15,0.4070699481026508,0.18396780619060057,0.2752572786836283,0.11891209582693393,10,11,38,11,29
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.25,0.99,16,0.31614731689026454,0.17478416130172195,0.25517145163554655,0.126260425197313,11,10,40,10,30
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.25,0.99,17,0.35956797102381294,0.15396826317024778,0.2744176566922023,0.12488605358567591,10,11,38,11,29
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.25,0.99,18,0.3498884730797602,0.15902471131142268,0.28176992677163115,0.12752142333692462,11,10,40,10,30
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.25,0.99,19,0.2686301328174862,0.14358043559824457,0.277452409479491,0.12683676315778086,11,9,39,9,29
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.25,0.99,20,0.3375633274225292,0.14822287778309826,0.2699127025626211,0.12877736639513793,10,9,36,9,27
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,0,0.604523851439367,0.1891901973165671,0.21524624432994668,0.1097493282298645,9,6,30,6,22
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,1,0.2688935799352748,0.12422442304581453,0.22581696786321076,0.11706134100095904,10,5,32,5,23
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,2,0.2571677294083848,0.12118786554815614,0.22586304825157358,0.11289942460147508,9,6,30,6,22
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,3,0.30579827612901556,0.11033972004753032,0.22960451502756685,0.10750822590516979,9,7,31,7,23
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,4,0.23872364779452093,0.12459106158867479,0.25084922073169624,0.11395019699275025,9,7,31,7,23
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,5,0.30980064646689703,0.11237828512917997,0.26783855401095724,0.11664632959110624,9,7,31,7,23
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,6,0.2641035465277374,0.14096699822118444,0.261232168445617,0.11429730211011484,10,7,34,7,25
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,7,0.2785028790451914,0.13201440528474628,0.25796947555573746,0.11057817803467875,10,7,34,7,25
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,8,0.29598302136299287,0.12273603377627387,0.26747601057873127,0.11376244401447218,10,7,34,7,25
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,9,0.26138572742582805,0.12458864473939318,0.2885546357677858,0.11156934111429824,11,7,37,7,27
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,10,0.29167718227914086,0.13000182712323818,0.2921938270379551,0.11208999271711782,11,7,37,7,27
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,11,0.2907490422375961,0.13139620578392255,0.2626278515684748,0.1168832069767159,10,7,34,7,25
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,12,0.305956706328911,0.12101039177883563,0.2667268642185068,0.11428751412397564,10,8,35,8,26
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,13,0.2522803262593833,0.10560734147352062,0.2718984371215708,0.11457571529470278,10,9,36,9,27
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,14,0.4454984376621367,0.1570462245751077,0.2837179313086691,0.1235512348255849,11,9,39,9,29
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,15,0.4192760295020917,0.1816631847335527,0.2753339549614756,0.12671354521888795,11,9,39,9,29
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,16,0.3989464734924762,0.20616024628188112,0.283357645368836,0.12624852293029842,12,9,42,9,31
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,17,0.38699273232864373,0.2001010771858008,0.28319421738581113,0.12960173098303057,13,8,44,8,32
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,18,0.3225691870365867,0.17502939784485175,0.26945642320151153,0.1317041345016202,13,7,43,7,31
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,19,0.3374523629181376,0.16311943230336426,0.2530871491135197,0.13019790606903547,12,7,40,7,29
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.25,0.99,20,0.349922955222892,0.18984788626469015,0.27505186040304686,0.1328871347079495,12,7,40,7,29
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,0,0.8289279786158108,0.23206802037730967,0.24562936974459298,0.12580793042459218,8,7,28,7,21
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,1,0.3286031832780473,0.1708315694641065,0.22282434477373056,0.11755834247241989,9,7,31,7,23
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,2,0.2732720200736176,0.16434702898020595,0.20625417435760435,0.11323374172469962,8,7,28,7,21
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,3,0.29181088249591747,0.13713795781240345,0.19275743679823856,0.10545703275293691,7,7,25,7,19
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,4,0.30526162003164614,0.1209618509942303,0.19834303961615773,0.09974760562533642,6,7,22,7,17
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,5,0.32894368005403235,0.16094681620754595,0.21594910443115845,0.10682152362332656,7,7,25,7,19
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,6,0.2780568562315103,0.13544125688914815,0.1789043257063987,0.1022373198233843,6,7,22,7,17
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,7,0.2141445220499589,0.1448476306520206,0.18894129420503966,0.11113606858524924,7,6,24,6,18
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,8,0.23369050233836514,0.11630887596862817,0.19571915701035414,0.11163659962408755,6,7,22,7,17
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,9,0.2752642279232292,0.12207577666376006,0.1843800675605416,0.10618917191206075,6,7,22,7,17
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,10,0.2516736305022835,0.1242510022253575,0.18741484997823166,0.10917533108606564,7,6,24,6,18
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,11,0.18360045706320924,0.08242543621347964,0.19868386239373115,0.10534670547800802,7,7,25,7,19
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,12,0.2895774286339819,0.1283817649279089,0.21059366716827674,0.11261307224542795,8,7,28,7,21
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,13,0.29778744844584293,0.14232727985412746,0.22740267479378456,0.10898858537441494,7,8,26,8,20
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,14,0.20436776927753833,0.11171541988406425,0.23011321163687504,0.10724189905403364,6,9,24,9,19
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,15,0.23451825957556882,0.10625032338445202,0.21718236095771667,0.10997414002809255,6,9,24,9,19
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,16,0.141859573524489,0.09267450722900396,0.20371958024911074,0.10718955079264503,5,10,22,10,18
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,17,0.2233873470091335,0.14122065394199973,0.19877905428466125,0.10757616241471073,5,9,21,9,17
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,18,0.25693854262074883,0.1232694961314673,0.1992725730433708,0.10739706902915568,6,8,23,8,18
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,19,0.26328956446564006,0.12848907289575537,0.20822286431371115,0.10768850543153294,7,7,25,7,19
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.99,20,0.27457239927788374,0.13332671186427358,0.22528206428832054,0.11160966740932789,7,7,25,7,19
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,0,0.6919870401599201,0.25959671005512575,0.24361813954459005,0.12604879426090448,8,7,28,7,21
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,1,0.5731091872879647,0.18559108404294006,0.23705393150003398,0.12166933407982868,8,6,27,6,20
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,2,0.4574595042788278,0.15420157134004794,0.2379192629004437,0.11712423832768855,8,7,28,7,21
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,3,0.42445682924998374,0.16114204605009244,0.22507340757324562,0.11802295144132571,9,7,31,7,23
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,4,0.3297419206106989,0.1374576685383676,0.2150944784355216,0.10951581022190005,10,7,34,7,25
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,5,0.34990532423163123,0.12952917115058332,0.31846056105545706,0.12775505721896704,11,6,36,6,26
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,6,0.2325839967007269,0.10546524602128643,0.3014027899159447,0.1256317834026775,11,5,35,5,25
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,7,0.23983922267309185,0.11798511632539643,0.32030725846767405,0.12545930530300453,10,6,33,6,24
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,8,0.23359768192022343,0.10886523809540546,0.3031446147363385,0.11883383819012956,9,6,30,6,22
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,9,0.29935114596320017,0.12228265256758324,0.3227735106531342,0.11980950705248167,10,6,33,6,24
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,10,0.3535263727639588,0.17712487258696374,0.3329456261194972,0.12683152315841495,11,6,36,6,26
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,11,0.32808560747034804,0.14572178162188318,0.33172516054744505,0.12746629681707466,10,6,33,6,24
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,12,0.3142711928879863,0.12332564130408945,0.3301011230828018,0.1267126290756804,11,6,36,6,26
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,13,0.3377200413479817,0.13637808831804768,0.29636010075235053,0.12373236482734351,10,7,34,7,25
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,14,0.33801963065980417,0.11527947337885852,0.3082899027992644,0.12400796335061266,10,7,34,7,25
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,15,0.35085633248109,0.11699643953172598,0.3168984338842603,0.11770716985678847,10,8,35,8,26
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,16,0.38287518180845365,0.14425946901232306,0.3182096642877539,0.11518726402387282,9,8,32,8,24
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,17,0.33328170439433646,0.1591824334211382,0.2843038982265994,0.11021428272324166,8,9,30,9,23
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,18,0.3340509237105755,0.17496727515685995,0.2670459711661588,0.1144748560697267,9,8,32,8,24
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,19,0.3393173623273344,0.13823938679428255,0.25601631744847797,0.10953280661050144,8,9,30,9,23
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.99,20,0.2850852790999588,0.1402283284121473,0.2438559397012337,0.10707590136593448,7,10,28,10,22
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,0,0.6597598794407198,0.1621542911720652,0.17873087647636443,0.09824974665527415,8,7,28,7,21
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,1,0.3150317560171277,0.149240237463237,0.1744872198937933,0.09694512631496104,7,8,26,8,20
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,2,0.18508633379056658,0.08624018762943315,0.15832642121227092,0.08825823854910776,6,8,23,8,18
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,3,0.255155933952155,0.14270093020452118,0.17593330134887836,0.09120681108786892,6,7,22,7,17
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,4,0.3525526381154542,0.11848115636384039,0.2450051015340509,0.10091469080688444,7,7,25,7,19
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,5,0.28074551365851635,0.09090040369878778,0.2568425033222718,0.09684268751709592,7,8,26,8,20
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,6,0.3031389047179698,0.12418254877244154,0.258620438678387,0.11402814098783658,8,7,28,7,21
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,7,0.3960756693736677,0.13155371646389263,0.2930435292714941,0.12096696853297904,9,6,30,6,22
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,8,0.2699530107063962,0.11529258446324286,0.30792632946793785,0.12278648804426462,10,5,32,5,23
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,9,0.3080649366563146,0.14076616585526464,0.33109817273288433,0.12449876496618775,9,5,29,5,21
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,10,0.36744073762600454,0.11306416609016087,0.3465657697715765,0.12321919302646439,9,6,30,6,22
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,11,0.32606958273159764,0.10155290714247021,0.3483158523618738,0.12433400838418261,9,5,29,5,21
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,12,0.23125162690762147,0.10570416051456222,0.3469515196876324,0.13135396953216893,9,5,29,5,21
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,13,0.4138470631570296,0.1534225934490466,0.34359592882085427,0.14326981707114564,10,5,32,5,23
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,14,0.43114492709188196,0.12655396559311896,0.37274545117804775,0.1531304349937982,11,4,34,4,24
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,15,0.4161289570075527,0.13276228579583776,0.3972638465729995,0.15730027025903437,11,4,34,4,24
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,16,0.36209739310766603,0.11517627244134371,0.399415358686167,0.15992379350231828,12,3,36,3,25
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,17,0.27360129968449776,0.11024811007451481,0.3929745604406475,0.14811486260666398,13,3,39,3,27
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,18,0.2592243649003734,0.10102102717050347,0.38622947558505816,0.15540035284053924,12,3,36,3,25
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,19,0.3135861788183367,0.09897555963656686,0.3965573566840061,0.14958884769280495,12,4,37,4,26
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.99,20,0.25162083044327127,0.11037073560642391,0.3963207906687948,0.14821497209600465,13,4,40,4,28
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,0,0.3956446059867798,0.1689421827363082,0.16823710410004988,0.09591340391983556,7,8,26,8,20
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,1,0.3776483430598369,0.1586474939066286,0.19277615092441733,0.10560161067221432,7,8,26,8,20
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,2,0.23769078449872688,0.16639679613847322,0.1976800502769744,0.10834435578198333,7,8,26,8,20
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,3,0.30721996403141677,0.1524009212382189,0.18989345966026216,0.10383739771071028,6,8,23,8,18
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,4,0.2451450780935991,0.14146999577452873,0.20935266366501704,0.10214663023912553,5,9,21,9,17
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,5,0.1709866835575417,0.12439466787254572,0.22912347971450658,0.09959184505839731,5,9,21,9,17
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,6,0.3889033692491281,0.14726129377683503,0.2524911139410942,0.09636251976372259,4,9,18,9,15
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,7,0.27742575573649997,0.14576570333261535,0.263098188014414,0.10739098963997463,5,8,20,8,16
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,8,0.33469417263802037,0.11769237506864084,0.2500982338306944,0.10827741914879291,5,7,19,7,15
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,9,0.3961783893836982,0.11736086025586225,0.29436332463094506,0.1228741169244661,6,6,21,6,16
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,10,0.4684159623486379,0.1536455972623351,0.30359094051786956,0.1288045383484745,7,6,24,6,18
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,11,0.33029501046984705,0.13151051316495596,0.3045042156359653,0.1235910157164911,7,7,25,7,19
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,12,0.1935850559418851,0.10813743247344886,0.2888109989342944,0.12168178358721136,8,6,27,6,20
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,13,0.15268263695127043,0.11203786035052095,0.2633770612075086,0.11540767293469437,7,7,25,7,19
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,14,0.2066577634506756,0.06817602953741607,0.2477195240893008,0.11794576903805012,7,6,24,6,18
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,15,0.18296289784490513,0.07979167658918665,0.2827618287050272,0.1278544400394612,8,5,26,5,19
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,16,0.22359756788005483,0.08808643700777026,0.27959349596532546,0.12423969887465244,9,5,29,5,21
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,17,0.2176651249253305,0.09737967864747475,0.2798626189154643,0.12937919193375588,8,5,26,5,19
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,18,0.36848372424257075,0.12969919480935435,0.2810406744216461,0.1257723222372143,8,6,27,6,20
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,19,0.31981514436393277,0.15349861728795755,0.26715109592839004,0.12413724598796959,7,7,25,7,19
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.99,20,0.30862054062223127,0.1626308267460404,0.29317505593405,0.12917038899650743,7,7,25,7,19
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.99,0,0.753425105514087,0.19214575506732018,0.27749446157851154,0.11863294770733655,8,7,28,7,21
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.99,1,0.43958314356163275,0.18177403566168832,0.28646551211248306,0.11938605822658398,8,7,28,7,21
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.99,2,0.3653826956223134,0.1782772387774654,0.3007756619345552,0.12948904477119616,8,7,28,7,21
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.99,3,0.3246808913880143,0.17055682138085967,0.2974454666747368,0.1228723683996457,8,8,29,8,22
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.99,4,0.2780148918606195,0.14762670506789685,0.28860972122844997,0.12188615605787013,8,8,29,8,22
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.99,5,0.31704517583279423,0.17104602630210775,0.2953563458111371,0.12072739097588582,8,8,29,8,22
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.99,6,0.3600708257477016,0.18285644546330965,0.3295256115183033,0.1240130718006327,9,8,32,8,24
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.99,7,0.347128836051742,0.1633735181282443,0.31759584424511145,0.1283776369228074,9,7,31,7,23
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.99,8,0.3534817670153988,0.1361341152789338,0.311192855384194,0.11909184145553224,10,7,34,7,25
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.99,9,0.3280147878375799,0.14215992138172093,0.3018307899588534,0.11869158244102598,10,6,33,6,24
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.99,10,0.331762835151731,0.09698067870566882,0.373589189848365,0.13640344922889053,11,5,35,5,25
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.99,11,0.2844380404157073,0.09117770796926421,0.3669976304982717,0.138983019639469,12,4,37,4,26
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.99,12,0.3248079914730855,0.06913385753001484,0.36189924510711,0.13566602086749158,13,4,40,4,28
