uuid,nesting ratio and bias,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.0-0.0,0.5795029563054986,0.10218368137295017,0.1896695272065097,0.10218368137295017
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.0,0.5866879758822776,0.11676018788070579,0.28902168092577446,0.11676018788070579
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.5,0.7444328921214322,0.12434365718804696,0.2608500259862484,0.12434365718804696
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-1.0,0.7721571665369301,0.12350910590104565,0.291830445579521,0.12350910590104565
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.0,0.7481681997899082,0.12527073998734067,0.24573820414244305,0.12527073998734067
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.5,0.5595927810551203,0.1264013271714985,0.30378350920512487,0.1264013271714985
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-1.0,0.5496233342501011,0.12210554624831618,0.2999085313859519,0.12210554624831618
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.0-0.0,0.6497014600859315,0.10066142208268944,0.20192686715887764,0.10066142208268944
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.0,0.8114405737214372,0.125983093692329,0.28632236865348293,0.125983093692329
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.5,0.7477581059766716,0.1060231248991464,0.26092487896688554,0.1060231248991464
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-1.0,0.7072629916768388,0.11775725622614268,0.24166989155243374,0.11775725622614268
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.0,0.7372054030628123,0.14326710453375954,0.2647054635201456,0.14326710453375954
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.5,0.6320515134092634,0.13131769159792708,0.3168434851479792,0.13131769159792708
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-1.0,0.8619379139761537,0.1384669245364527,0.3156113044852067,0.1384669245364527
B78027F8-1112-454B-BF89-C30F71C6BC55,0.0-0.0,0.7096577941081836,0.09862301385053916,0.19587435027439654,0.09862301385053916
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.0,0.6649431702636822,0.12183743841674755,0.2481188865828376,0.12183743841674755
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.5,0.6827282342322897,0.11660428667671385,0.20865656002316618,0.11660428667671385
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-1.0,0.8102859797312173,0.1137628416589664,0.29806250488949226,0.1137628416589664
