uuid,number of vertices,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,10,0.284381225120909,0.09269594930937748,0.15825934847710746,0.09269594930937748
4D721EDD-2FAD-49F4-875C-A0945C9A0471,15,0.32276107627054706,0.11823840319880878,0.2530107565507819,0.11823840319880878
4D721EDD-2FAD-49F4-875C-A0945C9A0471,20,0.41240980080961825,0.10959418747834401,0.3213540645687062,0.10959418747834401
4D721EDD-2FAD-49F4-875C-A0945C9A0471,25,0.3368095424076561,0.10177710920219926,0.22586326774373272,0.10177710920219926
4D721EDD-2FAD-49F4-875C-A0945C9A0471,30,0.34064887646843844,0.09908563382512435,0.25983142241694523,0.09908563382512435
3052AEDB-2B8F-4821-A91A-47513BA26DEB,10,0.2513008159110327,0.117231990016791,0.20131137704050983,0.117231990016791
3052AEDB-2B8F-4821-A91A-47513BA26DEB,15,0.3613560734561466,0.11880861424848099,0.23709364416387035,0.11880861424848099
3052AEDB-2B8F-4821-A91A-47513BA26DEB,20,0.2496988585231543,0.11179066324982416,0.25978742862442783,0.11179066324982416
3052AEDB-2B8F-4821-A91A-47513BA26DEB,25,0.32990476834112276,0.12691444999953275,0.2942671466227952,0.12691444999953275
3052AEDB-2B8F-4821-A91A-47513BA26DEB,30,0.39716652209543324,0.11002101975301296,0.30501744502562966,0.11002101975301296
B78027F8-1112-454B-BF89-C30F71C6BC55,10,0.25501542722149473,0.10869790801102598,0.18120723099512853,0.10869790801102598
B78027F8-1112-454B-BF89-C30F71C6BC55,15,0.34963184273055486,0.12039543491682797,0.3193082743680714,0.12039543491682797
B78027F8-1112-454B-BF89-C30F71C6BC55,20,0.28574067205430037,0.10846544826338889,0.2529092833969654,0.10846544826338889
B78027F8-1112-454B-BF89-C30F71C6BC55,25,0.302804158425008,0.11330624783614524,0.2702188263043447,0.11330624783614524
B78027F8-1112-454B-BF89-C30F71C6BC55,30,0.41392876707895393,0.11938851597812075,0.32645513921771996,0.11938851597812075
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,10,0.3177873413325385,0.12619476647727668,0.2749740818640757,0.12619476647727668
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,15,0.4293260935452262,0.14506446635410752,0.2936007145159204,0.14506446635410752
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,20,0.27454138501677916,0.11904443253017293,0.24517611883149415,0.11904443253017293
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,25,0.4276915828986141,0.11844874810094325,0.22829116685487585,0.11844874810094325
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,30,0.4005296652686655,0.10638941197243468,0.23775422183356565,0.10638941197243468
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,10,0.2781037387241648,0.11375304856675729,0.20302380842396262,0.11375304856675729
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,15,0.3024542317133879,0.10808051270199447,0.2723042955660654,0.10808051270199447
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,20,0.3308557982627153,0.10647037044262764,0.23967520249813734,0.10647037044262764
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,25,0.3928962848990211,0.12006276776484069,0.26592381166804324,0.12006276776484069
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,30,0.36721507664625425,0.10174449060887533,0.2289402521387503,0.10174449060887533
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,10,0.3011957456284522,0.09187546866717436,0.1753300194569127,0.09187546866717436
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,15,0.25138487726760106,0.09337905860626637,0.17899358345457309,0.09337905860626637
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,20,0.3467032990744161,0.10325874915486341,0.2600436379398661,0.10325874915486341
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,25,0.4037950175389654,0.09362223035901694,0.31328618151695986,0.09362223035901694
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,30,0.36322251729478694,0.11405110166830984,0.2679474482557615,0.11405110166830984
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,10,0.2894795761860986,0.10142127428172225,0.24889514016228942,0.10142127428172225
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,15,0.5358909685314039,0.09897154575612922,0.2575680453366679,0.09897154575612922
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,20,0.38135635555437947,0.12581880272634222,0.2780513388507213,0.12581880272634222
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,25,0.48417779849456277,0.1123964595556432,0.31402880734692096,0.1123964595556432
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,30,0.43395564157925365,0.11578959620609602,0.25819743205280904,0.11578959620609602
88F1EBAD-5195-4066-986D-8F5C55B30E9F,10,0.2283612641897537,0.12613516985980586,0.28920913137572385,0.12613516985980586
88F1EBAD-5195-4066-986D-8F5C55B30E9F,15,0.3620289757255571,0.1139548987529162,0.2581884130088766,0.1139548987529162
88F1EBAD-5195-4066-986D-8F5C55B30E9F,20,0.4495350699168833,0.11566629738682306,0.30869678291271485,0.11566629738682306
88F1EBAD-5195-4066-986D-8F5C55B30E9F,25,0.3582665962143821,0.12832470567577497,0.2934733922567989,0.12832470567577497
88F1EBAD-5195-4066-986D-8F5C55B30E9F,30,0.43519804231636927,0.10308643203504327,0.24738917214899703,0.10308643203504327
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.32501856836300164,0.11844433519196375,0.28498084399162005,0.11844433519196375
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.17307584309354462,0.12635685906599825,0.2722046107656144,0.12635685906599825
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.27666073831329896,0.09810499943458918,0.17720951132498514,0.09810499943458918
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,25,0.42779231126673695,0.09388212688685386,0.19776941302930706,0.09388212688685386
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.5068387520548157,0.12695339774632003,0.37221504080658574,0.12695339774632003
0193712D-1640-404A-A12D-D4E5B546EA54,10,0.2587739560412689,0.11308894324302643,0.2151342282306521,0.11308894324302643
0193712D-1640-404A-A12D-D4E5B546EA54,15,0.45182395042538476,0.10087694566236143,0.2141280721623573,0.10087694566236143
0193712D-1640-404A-A12D-D4E5B546EA54,20,0.3538180660045862,0.10423274054681689,0.22981363543612138,0.10423274054681689
0193712D-1640-404A-A12D-D4E5B546EA54,25,0.3475599038584313,0.09780115680195443,0.2766744706686297,0.09780115680195443
0193712D-1640-404A-A12D-D4E5B546EA54,30,0.43040543294556255,0.1164635046686428,0.3663833155891032,0.1164635046686428
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.2214185549628143,0.10390541770486875,0.22328711300085707,0.10390541770486875
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.24787245140049627,0.11821758843068093,0.23728827855620027,0.11821758843068093
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.3334029837992522,0.09998942940993456,0.226074767697596,0.09998942940993456
AE097F3A-14FD-4735-A19B-8FD343CA3346,25,0.4209334194312625,0.10402087133972328,0.2952582977578424,0.10402087133972328
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.434248620678298,0.13126486034398444,0.3035758370211119,0.13126486034398444
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,10,0.1947220506086561,0.10090891132675522,0.22251684569405705,0.10090891132675522
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,15,0.26708376428077324,0.10941756793126475,0.22584301335671123,0.10941756793126475
