uuid,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,1,0.31095739220016877,0.10860675013966481,0.22558424610782304,0.10860675013966481
4D721EDD-2FAD-49F4-875C-A0945C9A0471,3,0.13911839496082382,0.11616015700568744,0.2462128612834209,0.11616015700568744
4D721EDD-2FAD-49F4-875C-A0945C9A0471,5,0.2711475467489924,0.13245103790864962,0.3064433847500787,0.13245103790864962
4D721EDD-2FAD-49F4-875C-A0945C9A0471,7,0.2023600574089374,0.1272105288498935,0.2730638624262177,0.1272105288498935
4D721EDD-2FAD-49F4-875C-A0945C9A0471,11,0.2662227782455563,0.11636557376869527,0.21550008666523757,0.11636557376869527
4D721EDD-2FAD-49F4-875C-A0945C9A0471,21,0.30342212517083383,0.14635160321714638,0.3431235324043027,0.14635160321714638
3052AEDB-2B8F-4821-A91A-47513BA26DEB,1,0.5209223346474193,0.10190906980912265,0.15495616375274887,0.10190906980912265
3052AEDB-2B8F-4821-A91A-47513BA26DEB,3,0.1795104460732402,0.09742325788225603,0.18962988533703537,0.09742325788225603
3052AEDB-2B8F-4821-A91A-47513BA26DEB,5,0.2469419641025012,0.114062079238109,0.2253323846079483,0.114062079238109
3052AEDB-2B8F-4821-A91A-47513BA26DEB,7,0.24497883307749993,0.10882391075141586,0.2231761479341616,0.10882391075141586
3052AEDB-2B8F-4821-A91A-47513BA26DEB,11,0.2055257615933282,0.10255201193741866,0.25157582565578873,0.10255201193741866
3052AEDB-2B8F-4821-A91A-47513BA26DEB,21,0.3228685777597757,0.11399529639692932,0.2654004480524597,0.11399529639692932
B78027F8-1112-454B-BF89-C30F71C6BC55,1,0.4676454681667332,0.08887115452642987,0.13337585995030687,0.08887115452642987
B78027F8-1112-454B-BF89-C30F71C6BC55,3,0.2651208031878147,0.08565878657730694,0.11435069800775739,0.08565878657730694
B78027F8-1112-454B-BF89-C30F71C6BC55,5,0.21082018918369488,0.0889622086488958,0.16106334954283774,0.0889622086488958
B78027F8-1112-454B-BF89-C30F71C6BC55,7,0.24932850558375833,0.10658024791086007,0.20693602222336818,0.10658024791086007
B78027F8-1112-454B-BF89-C30F71C6BC55,11,0.24339753097118813,0.11119280961483474,0.24052913065743975,0.11119280961483474
B78027F8-1112-454B-BF89-C30F71C6BC55,21,0.2398346298853278,0.08612127288928617,0.16611332163104747,0.08612127288928617
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,1,0.6385495324402221,0.07267463637616758,0.10328711892741523,0.07267463637616758
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,3,0.2916649034285153,0.06343253339951825,0.09003329416660684,0.06343253339951825
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,5,0.26111500671514215,0.07094319696451067,0.10778330770702793,0.07094319696451067
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,7,0.2602089149023684,0.07174489793022787,0.1318294015147927,0.07174489793022787
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,11,0.233097337651105,0.08820585542868883,0.22679859633136848,0.08820585542868883
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,21,0.30641677457285876,0.10923410525297611,0.28842983540869016,0.10923410525297611
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,1,0.30654792441417783,0.08096107722590104,0.13710103781760974,0.08096107722590104
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,3,0.23617153659395573,0.09253297059817803,0.17442002754687924,0.09253297059817803
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,5,0.2332226152266973,0.10313419674103272,0.21320040677109384,0.10313419674103272
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,7,0.26615027644144545,0.09925492604472522,0.22527764058343192,0.09925492604472522
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,11,0.3250625215787634,0.11103884974184698,0.18570078586397087,0.11103884974184698
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,21,0.3388909049292869,0.12325807169095383,0.21713223057539144,0.12325807169095383
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,1,0.2799864984956348,0.09848281745628205,0.17318860511132786,0.09848281745628205
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,3,0.298508931921569,0.10220836189330167,0.18230331527301852,0.10220836189330167
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,5,0.2201699751338026,0.1250838387440749,0.293807557878178,0.1250838387440749
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,7,0.1661494232045802,0.13019157113336163,0.3081891617903049,0.13019157113336163
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,11,0.2871110146226086,0.11656342636243319,0.3052903246370885,0.11656342636243319
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,21,0.34352207597310785,0.09909832673953033,0.23324631709315582,0.09909832673953033
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,1,0.4642858752408108,0.07709643673166522,0.13104135310181372,0.07709643673166522
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,3,0.2807707011003208,0.07770491737436057,0.12495349709891997,0.07770491737436057
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,5,0.3049516830055639,0.10425861889068934,0.22344912063869204,0.10425861889068934
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,7,0.18043412071279966,0.0998241818660778,0.17672248751156472,0.0998241818660778
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,11,0.3918842340792485,0.11340502060830082,0.2229114622511568,0.11340502060830082
