uuid,number of vertices,nesting ratio,nesting bias,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,0,0.7440853365314193,0.1784260264389973,0.24868713038910573,0.10980930830543949
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,1,0.7093100211010154,0.2007931275003832,0.257220127155301,0.1218164309828545
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,2,0.35646778909016513,0.17881870720764187,0.24983987847494527,0.11408732329578666
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,3,0.24680127142160455,0.130600671853263,0.2574954483615688,0.10865126505608702
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,4,0.3148476143160741,0.14046490872919465,0.2350056457653842,0.10574768537057908
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,5,0.33578343847339254,0.15532782981561735,0.28881864318883504,0.10880638832877843
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,6,0.27655149922245337,0.14824848747096184,0.3124239310292977,0.10825925492772955
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,7,0.29394348369086487,0.14533729212481317,0.326226153888324,0.11519414755420214
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,8,0.3176762604617474,0.1505133927288323,0.33126928631704233,0.11438851529254009
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,9,0.3237822369946387,0.12385455828234697,0.3362575662806594,0.11693104138139712
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,10,0.24197091467436807,0.1307880056287317,0.3282777399513674,0.11836759177331545
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,11,0.2992383071696565,0.11504984490813579,0.33138538347351765,0.12026146811461538
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,12,0.4103788220684025,0.11926289003274156,0.3278443527914303,0.11523560319532025
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,13,0.3088176318664776,0.11294146578222501,0.3225178004546188,0.11592445846586345
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,14,0.26906656076368163,0.13913722962486333,0.31791691273419787,0.1176261989132301
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,15,0.3864536885203939,0.14912448963694425,0.28671017280071814,0.11372457417669418
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,16,0.2981353343175681,0.17200594548927417,0.3081874258767963,0.11426774852956592
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,17,0.34036982560941065,0.15007781006182896,0.34594831441165785,0.11774174218747113
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,18,0.30967886558866803,0.15949107416538985,0.34464906020207614,0.11835325153982955
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,19,0.3144918869459623,0.13519431139781335,0.3443765981205913,0.11535265527818914
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,20,0.25,0.0,20,0.405320861969048,0.1632020174344169,0.33017433498141135,0.11360597806582412
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,0,0.6318553644171542,0.20055578530552945,0.32917425944893863,0.11591043875605975
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,1,0.3681002434582773,0.19419242153198785,0.3620820597762838,0.11360971115879406
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,2,0.37988980561332525,0.17605987390066552,0.3563806537534451,0.106963582158728
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,3,0.43876163867178997,0.17032955012539755,0.3517499022614114,0.10885823252031386
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,4,0.40705354934989696,0.17423030474777798,0.36248561404338375,0.1075175659785494
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,5,0.4508018257566648,0.1910824471103837,0.3519027794231505,0.11006848413166495
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,6,0.35312736101350073,0.16715239268637025,0.3535635120636621,0.1078085920561332
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,7,0.48323092417492586,0.1634304662785771,0.3427783828560113,0.10492525719764152
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,8,0.39789243462329194,0.15842304417989325,0.325406470551137,0.104254450819933
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,9,0.3749325413272168,0.14367844867453847,0.34265934599170783,0.10621982214988641
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,10,0.3445364842617741,0.1475345341941829,0.3511156533915778,0.10945163799426481
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,11,0.38523926315479334,0.13773899189081912,0.3469420893200875,0.11170418400503711
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,12,0.35304293022568534,0.13595766583355437,0.3517950106140864,0.11342762047937525
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,13,0.4153606956536714,0.15834573565862772,0.32887120044500884,0.11062105897734806
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,14,0.4159551623517323,0.1657432311709366,0.3167181815514213,0.11149830229322531
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,15,0.4002971514186577,0.15036278911460088,0.30034998191359435,0.10771359058630882
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,16,0.429195600950263,0.18117752600471138,0.30113455774339226,0.10939836553068101
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,17,0.43061170925713205,0.20507535529425186,0.3104781740515491,0.1115836168273889
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,18,0.4752860099295655,0.22109915418703513,0.3105771446687975,0.10878191381416774
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,19,0.4734103728734602,0.2120028796263609,0.3003898170051961,0.11032088497631046
AE097F3A-14FD-4735-A19B-8FD343CA3346,20,0.25,0.0,20,0.44140197191987957,0.18336267739376264,0.29788938076380966,0.110852775450822
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,0,0.5147833290774089,0.23642230143486556,0.26146764334303685,0.12006130253140332
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,1,0.3430337166876461,0.18987919717216123,0.2644377069160059,0.12240000070298451
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,2,0.3279502135524252,0.14952344992263966,0.2639918600452185,0.1229666290455801
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,3,0.4288183154709709,0.1439914142086025,0.26689673727421087,0.1181575104733552
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,4,0.4194126476528103,0.14948776954606283,0.2776899207322747,0.12224209039871282
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,5,0.26971137673904017,0.13237301017342054,0.2841397579409357,0.120214120708034
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,6,0.3286394297760927,0.14542423722743228,0.2661708166060808,0.12086616137860194
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,7,0.3544320868284366,0.15281071391874088,0.27333194044153797,0.12525264319804438
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,8,0.3472613004677866,0.16527501179733872,0.2821705178217325,0.12696390481488778
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,9,0.2731881750491207,0.16152278602133088,0.2746470832389301,0.12548283203459612
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,10,0.3093445376508129,0.1532445865261371,0.26890124672792587,0.12526970446589533
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,11,0.25310995128881625,0.13560591057547278,0.2646075606088613,0.12142168764342001
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,12,0.2613294398764962,0.15374127400609197,0.2584471559993964,0.11935706579546815
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,13,0.4040701462274935,0.18624430551965745,0.2966786391857438,0.12275349493065597
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,14,0.32022155020359383,0.16608031632861606,0.29405910559518544,0.12257125363708012
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,15,0.29928781146822125,0.18410428621855005,0.28028388431472195,0.12333548892980022
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,16,0.3712319752369601,0.19413646294351586,0.29678494083894413,0.12198992290033743
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,17,0.3801074735961114,0.17310434329786648,0.2736241683396513,0.12388416472076369
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,18,0.3474548446899069,0.18521084889671383,0.27393961729332644,0.1246780586748195
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,19,0.35165094224044724,0.16987028075149632,0.2875915573285993,0.12670458282297256
4C84D073-8E95-4BB3-924D-8AE018CB08EB,20,0.25,0.0,20,0.3502979188429542,0.18469538938181143,0.29919810791869017,0.12561579034904932
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,0,0.5727832626405512,0.2478822677888385,0.3138962759652255,0.13571600314793164
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,1,0.4015945824913824,0.2161947867983797,0.3290781600901189,0.13231531385278622
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,2,0.4265111218196043,0.1930427945305192,0.3360032016146295,0.12251280852862816
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,3,0.39990884823414646,0.15453873614990632,0.3468368151585714,0.11650759608803077
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,4,0.29985773430328383,0.13358362938009946,0.32335432995796964,0.11670091925055713
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,5,0.33081847168445827,0.12052433504944905,0.3322879125449234,0.12248989594629235
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,6,0.26342882271809764,0.1232508853119589,0.32642973147843946,0.1248127972737257
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,7,0.3188190026579723,0.10072500901979033,0.3338505059683793,0.12460301084747712
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,8,0.31347676037639777,0.11437011239741822,0.3226322235427157,0.1256241075602848
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,9,0.24227671898030173,0.10344712506710169,0.3435603634929172,0.1262792480174394
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,10,0.2756356425285762,0.0968834665841885,0.35040531672847197,0.1257924840771913
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,11,0.18815442769110624,0.10124814052784693,0.338733541380409,0.1294329353516076
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,12,0.23649514331406085,0.11300871582433078,0.332671200786181,0.1346207442911394
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,13,0.2331420509932346,0.0868224508094839,0.32019870310160226,0.1305233207993387
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,14,0.2944576232258957,0.10194334723882954,0.3078980123192284,0.1264692914584394
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,15,0.2919364995461751,0.10954480195549035,0.31452794653444194,0.13383591435537337
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,16,0.3745588623439126,0.1402018663350402,0.2864612883423395,0.13459392419131538
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,17,0.2970688402071305,0.13586860655876978,0.29125298537277444,0.13604886645142053
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,18,0.28946038679226155,0.15963508054047842,0.35469733456176056,0.13430843745596122
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,19,0.301236308789477,0.16330783710071348,0.3531400135194519,0.1332658606504322
450053F2-5F0A-4CFE-8A08-92CC201A07B9,20,0.25,0.0,20,0.3289491802847339,0.15710705250290308,0.35375254155911884,0.1339035079916803
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,0,0.5450130725676381,0.1836488728249224,0.2934513352280329,0.12675092119653872
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,1,0.34997655464692423,0.1648489126092467,0.26930570653948455,0.11628326274628423
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,2,0.36663078543629973,0.14613145723810636,0.2257913823290595,0.10743279388758602
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,3,0.3509856534540264,0.12533142744511205,0.23468582762925344,0.09809820632366188
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,4,0.32064611611639177,0.12368998993259141,0.22076877137708117,0.097540271324615
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,5,0.3224541348760117,0.11839081754685403,0.20197014121543524,0.09397942752221844
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,6,0.29837860030343166,0.11811972525548083,0.19694780608770923,0.09911425971666513
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,7,0.3487347238923396,0.13161856333674424,0.20972400550856013,0.10109190687643527
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,8,0.25925436780725447,0.12133754618544812,0.22548270337848697,0.10298759156829909
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,9,0.22786789491653037,0.10332673257479967,0.22273049091670627,0.0994122473773602
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,10,0.26639694165939903,0.1392859232686927,0.23857142333397258,0.09754133249692017
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,11,0.33995853844404644,0.12659889834016247,0.24628676792760174,0.09539333326923555
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,12,0.35724414283383127,0.130042215438138,0.25410547555490237,0.09809044823576776
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,13,0.2558592271726577,0.11783410542297641,0.26369803967704364,0.09875176690573602
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,14,0.3060943175877413,0.11762960030171331,0.33337049761856474,0.10346098164522415
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,15,0.33339934919201997,0.12231958864373789,0.34899224046533905,0.10445023848251296
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,16,0.32696371465827806,0.14979380515447194,0.34647203286606276,0.09922829017859394
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,17,0.3936560251017393,0.12546672107761384,0.3180648547534617,0.09890943570632259
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,18,0.38778860143049787,0.15262693305418296,0.3140774373403448,0.1014102314212423
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,19,0.35598308698518033,0.1416624367397773,0.28486759240224574,0.09671243170164136
9BA67779-50C2-483B-8E81-916125D5D3F7,20,0.25,0.0,20,0.24681973937581667,0.11266462323045359,0.2741269719329804,0.09893024967055947
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.0,0,0.4900647881841099,0.16917287054296215,0.29542425590337884,0.1165115507231503
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.0,1,0.43970464301158796,0.16793216741716224,0.31450905722778444,0.1132632193998922
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.0,2,0.32499873906476284,0.1507386183437637,0.29040521794119917,0.12085184825242519
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.0,3,0.26044004573901247,0.1309028815444312,0.2615727793875526,0.12326597314560349
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.25,0.0,4,0.22453927321377526,0.11701633422518766,0.2621404442631777,0.12780402929663492
