uuid,initial number of clusters,nesting ratio,nesting bias,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity,number of internal vertices in cluster graph,number of external vertices in cluster graph,number of internal edges in cluster graph,number of external edges in cluster graph,number of faces in cluster graph
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.0,12,0.285550707413132,0.10003549558513089,0.27035818251175725,0.13280103482802427,10,5,32,5,23
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.0,13,0.18655534203932417,0.07935344922743723,0.26963918338214404,0.12660169482225145,9,6,30,6,22
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.0,14,0.21948699288057952,0.10039839833544016,0.284916188909155,0.12395665928066434,8,6,27,6,20
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.0,15,0.32412830815796984,0.12564164666385366,0.35178733352479563,0.12171078847531472,9,6,30,6,22
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.0,16,0.2358928149354129,0.14157034895918985,0.3403566709473991,0.1249323989431539,10,6,33,6,24
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.0,17,0.29001806003519387,0.1312034553635281,0.30659103969415274,0.12793002777456705,11,5,35,5,25
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.0,18,0.3381721173398611,0.14367860758022902,0.31345223913576326,0.12689541724129802,10,5,32,5,23
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.0,19,0.26708095968648443,0.09382659577431134,0.336491202104572,0.12172925784249727,9,6,30,6,22
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.0,20,0.2585748897660247,0.1272030147138254,0.34340674114175224,0.12592170701061292,9,6,30,6,22
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,0,0.6953108721449206,0.24760893950061696,0.25372837744928217,0.13461493693987925,5,5,17,5,13
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,1,0.5131317990766687,0.14546642671368046,0.2577598887951812,0.1389380344381609,5,4,16,4,12
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,2,0.49728266305714486,0.13317366426405283,0.25796095383844675,0.13904288780778357,5,4,16,4,12
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,3,0.5211165555005005,0.13646991126389155,0.3027849190560798,0.151936768142087,6,3,18,3,13
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,4,0.35048981590306655,0.11509655628929456,0.2925437995783469,0.14434175517027673,6,3,18,3,13
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,5,0.40781667002803434,0.10565934823278393,0.2915300736752574,0.14666978072402984,6,3,18,3,13
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,6,0.4201779177829875,0.10505866700132266,0.29446455150057316,0.1425913731906305,6,3,18,3,13
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,7,0.2951732922261312,0.07489791618048072,0.2867668853856765,0.13378660288551691,5,4,16,4,12
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,8,0.14118266236387042,0.09688417627189634,0.2873929513291126,0.13551315965508198,4,4,13,4,10
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,9,0.2514837702388002,0.1309820541198684,0.2834557865505357,0.1414164742409134,5,4,16,4,12
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,10,0.23287289620400772,0.12369266870392824,0.27704280092863853,0.13208080824812538,5,4,16,4,12
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,11,0.25654233408642285,0.11794667600783895,0.2809839914070364,0.1328870338985072,4,4,13,4,10
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,12,0.3577160282558463,0.10723444373489847,0.3292294544596528,0.13292303444992776,4,4,13,4,10
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,13,0.32169705668607695,0.145835536050937,0.38094032236444253,0.1447339361180465,5,3,15,3,11
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,14,0.19935938071647963,0.13168488177216223,0.35974815398793064,0.14896477778781692,5,3,15,3,11
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,15,0.2317087971006107,0.1373164198663087,0.3524222394770331,0.13609871433742435,5,3,15,3,11
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,16,0.2192143101037871,0.13341058968113462,0.34335310267217023,0.13474774040624238,6,3,18,3,13
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,17,0.25452095070866193,0.12380061742916564,0.35789433860878606,0.13446502976166066,6,3,18,3,13
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,18,0.25615912010384984,0.12145916820324335,0.35380651717201583,0.13625751894882632,7,3,21,3,15
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,19,0.310644443724781,0.14106148108646988,0.3342244417943353,0.13494593327925083,8,3,24,3,17
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.0,20,0.28119464715942083,0.12955466263276855,0.3271234928302039,0.12779771691587652,7,4,22,4,16
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,0,0.6388465769834647,0.31631722595827944,0.2706605474459381,0.14728871420414805,6,4,19,4,14
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,1,0.6598369955293908,0.19676256642007633,0.2732893686989262,0.13653229845233578,7,3,21,3,15
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,2,0.47885896889991825,0.18360430734971322,0.2678812882379415,0.13143771070532387,7,3,21,3,15
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,3,0.3168340669289081,0.10318736305251797,0.2510724358136702,0.12625445678646338,7,3,21,3,15
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,4,0.22571860855981754,0.08003317582751096,0.2548209287534594,0.12195456441168402,6,4,19,4,14
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,5,0.24612596166166226,0.07069245808250695,0.2493899897542563,0.12564396257781524,6,4,19,4,14
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,6,0.1748561661492648,0.07211871762382777,0.25732112642764765,0.11436099640212384,6,5,20,5,15
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,7,0.22357050609845586,0.11051159866875093,0.2404274703036567,0.11755565367424155,5,5,17,5,13
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,8,0.2364783438812788,0.1043410722514086,0.2629001332751587,0.11892475461806169,4,5,14,5,11
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,9,0.26514722150918163,0.12264538471358079,0.3030616871714513,0.1326024635296672,5,4,16,4,12
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,10,0.23380137137655585,0.11336058477647404,0.29096592439238417,0.1316379886298732,4,5,14,5,11
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,11,0.21738320090781135,0.12676672813730497,0.28673892710065085,0.12660165196005543,3,6,12,6,10
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,12,0.2929277131578249,0.1153197197087771,0.30585543884066596,0.12622055987317912,4,5,14,5,11
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,13,0.2846103857833495,0.11914585426913045,0.3086601107547788,0.1271289345246794,3,6,12,6,10
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,14,0.29803048021326595,0.08429942845770266,0.305367241085992,0.12577846307685672,3,5,11,5,9
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,15,0.14972580271481253,0.09259649158578762,0.30282209620034883,0.13150553001772267,2,6,9,6,8
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,16,0.2396598014633288,0.10397578199966855,0.28682085841625554,0.11999817130248844,3,5,11,5,9
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,17,0.23621582753125406,0.11275735551501403,0.2587583450187778,0.11171302467430319,2,6,9,6,8
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,18,0.18461155865410456,0.09849416776107187,0.25681288399361285,0.10367268626625648,2,5,8,5,7
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,19,0.1693681616943943,0.0990800004029954,0.2552262289568526,0.11111030136184068,1,6,6,6,6
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.0,20,0.3640257947261145,0.19900614691211624,0.2868981893638963,0.12073693671048426,2,6,9,6,8
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,0,0.3624315380294723,0.18429666221987454,0.25107504789916074,0.12244519830626563,5,5,17,5,13
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,1,0.27010363272559446,0.1614165863916071,0.2541059169897318,0.12362129565988228,4,5,14,5,11
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,2,0.31971353972728855,0.1340822029231813,0.24518323729627878,0.12518361283926413,4,4,13,4,10
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,3,0.3778265605608018,0.13428613952891066,0.22862620024536,0.10967033282100397,4,5,14,5,11
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,4,0.363227976356871,0.1509039995884343,0.26172747973445587,0.1244208850073186,5,5,17,5,13
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,5,0.260364711770338,0.12074033765910157,0.28521476312606936,0.13489382510261844,6,4,19,4,14
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,6,0.2559662012333784,0.08934145281113971,0.2883553736068638,0.12620023532725863,6,5,20,5,15
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,7,0.20240478866711697,0.08028386589600901,0.2983409005745995,0.12001096479521912,5,6,18,6,14
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,8,0.21927454533794433,0.10643781407722261,0.2815333656543663,0.12093862406021619,4,6,15,6,12
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,9,0.22475244101513253,0.1115640814875353,0.32917070151639616,0.12408723054824096,5,5,17,5,13
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,10,0.18880746152991726,0.08364234417293291,0.3344047676644014,0.12106678312050766,5,6,18,6,14
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,11,0.2788264382939161,0.13383039729119145,0.3203347477051285,0.1357919254231653,6,5,20,5,15
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,12,0.23838955166669806,0.1327200354409008,0.3104103645424088,0.13997788006682063,5,6,18,6,14
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,13,0.18381942468044343,0.09297175726394369,0.3125170135299462,0.1387266880380836,5,7,19,7,15
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,14,0.29679300082473903,0.10990599118322898,0.30551488529386217,0.1392258912269046,4,7,16,7,13
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,15,0.24517716811639353,0.09084110389632306,0.3009921115911701,0.1480812535009395,4,7,16,7,13
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,16,0.29765101004079747,0.12242011530824148,0.30421463685986627,0.14458531370278035,4,8,17,8,14
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,17,0.28516739847161854,0.08386230945475659,0.3009318354254571,0.13362471315828,5,8,20,8,16
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,18,0.2598581068141949,0.10433798572891906,0.28856595855598677,0.12845490006618168,4,9,18,9,15
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,19,0.3403658662656066,0.13962373469859538,0.29627221594002906,0.12916100209759554,4,10,19,10,16
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.0,20,0.2278520149644063,0.10175667334534483,0.2690598153496886,0.13023630854801466,3,10,16,10,14
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,0,0.5813534457051872,0.16240186583674637,0.2528247550516108,0.12079653806128914,5,5,17,5,13
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,1,0.4230697719820639,0.17720490655589885,0.22009973083604564,0.11266757451400825,4,6,15,6,12
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,2,0.36419441389550283,0.16642773450809792,0.21940711526258996,0.11284866278958831,4,6,15,6,12
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,3,0.3151643440548137,0.15649395421007656,0.22844385290990235,0.1107118273426361,5,6,18,6,14
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,4,0.31537733574610244,0.19757847671075635,0.23129354009858072,0.11770775282856137,6,6,21,6,16
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,5,0.3091623771237404,0.1591366846484349,0.2265327383712661,0.1106852483803272,6,7,22,7,17
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,6,0.49559793306369493,0.18618142735857443,0.21952252581579068,0.10796413175307103,6,8,23,8,18
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,7,0.3528381017163685,0.1962824169452338,0.21582073376389932,0.10268278193493818,5,9,21,9,17
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,8,0.3176638002401975,0.185261686686399,0.21967387699746516,0.10392744601050959,6,9,24,9,19
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,9,0.3311592147033478,0.1696562423717391,0.2200743734574035,0.10299710121790048,7,9,27,9,21
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,10,0.3024561209242095,0.16459278214870102,0.22288473497354988,0.10298553980283022,7,10,28,10,22
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,11,0.2803605882286736,0.14874959754394454,0.22810729252896744,0.10003895995353485,6,11,26,11,21
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,12,0.31617106675799955,0.14221468392894054,0.21663225101471156,0.09694850030913307,7,10,28,10,22
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,13,0.34809239415572835,0.15174635157072255,0.21522220166725234,0.10585706390889958,8,9,30,9,23
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,14,0.35763113910335537,0.15494801729360613,0.20631144657084494,0.10879066339404599,7,10,28,10,22
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,15,0.3036054162598607,0.14246587939873157,0.21489521609918655,0.10563078936846988,7,11,29,11,23
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,16,0.31027658276458664,0.14816231839112481,0.23637591856099302,0.11233780048005577,8,10,31,10,24
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,17,0.3083805842692749,0.14159577905005905,0.24832803531123632,0.11336931196398489,8,9,30,9,23
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,18,0.3117807173043787,0.1554419839790026,0.25421779913831777,0.11714265296149225,7,9,27,9,21
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,19,0.29689456504734124,0.16385820007400612,0.2330139741103387,0.11817357723846736,7,9,27,9,21
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.0,20,0.2940896502462849,0.1395991780656626,0.23475396154389586,0.1139743692295413,7,10,28,10,22
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,0,0.5804677288904152,0.21317743247324056,0.2691854660344722,0.13452257276768198,6,4,19,4,14
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,1,0.2442572886763715,0.15164451695616096,0.28146665032247636,0.13187217409372945,5,4,16,4,12
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,2,0.2931448003777135,0.14496381165335084,0.2795595934985,0.12902547162886768,4,5,14,5,11
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,3,0.21915609165460762,0.11336041664283703,0.2746312186255251,0.12225780351919088,4,6,15,6,12
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,4,0.222568033909439,0.12251868147648433,0.25779474174365163,0.12820259763312034,4,6,15,6,12
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,5,0.19290117122731273,0.11924991865260832,0.25583260465273605,0.12660653927010207,3,7,13,7,11
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,6,0.2587106318460465,0.1412447943469905,0.22359581995533317,0.11558888870853885,2,7,10,7,9
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,7,0.2593136580246644,0.1244050743168354,0.18334469033695922,0.1054511653813449,2,7,10,7,9
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,8,0.24316499925987997,0.13933859642407243,0.23928260424532993,0.10495720295068801,2,7,10,7,9
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,9,0.19152184608740944,0.11565334335697654,0.2373974588869375,0.10808036889263299,3,6,12,6,10
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,10,0.2582858669878853,0.1587342846667591,0.17071434575298677,0.10681914682311645,2,6,9,6,8
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,11,0.27850814909734684,0.15194839405652924,0.13453223086066218,0.09720980168041343,1,7,7,7,7
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,12,0.2474007499299515,0.14256810958303026,0.1168802638947662,0.08968256581463901,0,8,5,8,6
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,13,0.3785469212235634,0.18517442655009692,0.13186144626468904,0.0903439499604,0,9,6,9,7
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,14,0.5023427141522974,0.24564510384748178,0.13717896875896965,0.09619402778613527,0,10,7,10,8
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,15,0.2814311028636764,0.14277961451479626,0.11094965231582886,0.08516487383448874,0,9,6,9,7
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,16,0.43883846484579586,0.16994123170853745,0.1908419607531438,0.09677956461993166,1,9,9,9,9
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,17,0.2913751493249424,0.1371219543986967,0.1731047384473617,0.08748790506634718,0,10,7,10,8
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,18,0.18643789399079505,0.11159365549117416,0.15870331733259616,0.08089520133528082,0,11,8,11,9
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,19,0.26043413734195064,0.15026763431669438,0.19799819542512534,0.08761746201317286,1,10,10,10,10
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.0,20,0.27727395369304786,0.13244609880688343,0.16703359382356187,0.08232875065642992,0,10,7,10,8
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.0,0,0.4985835648215276,0.24376575255349148,0.23710919944187114,0.13306076099553274,6,4,19,4,14
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.0,1,0.40521178401300406,0.16574590032620803,0.19792113329789046,0.11952567525788804,6,4,19,4,14
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.0,2,0.3255754706130933,0.1354165735750217,0.18984564374987928,0.12097577395365497,5,4,16,4,12
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.0,3,0.21532818890478994,0.107727853931837,0.20247844236764098,0.11937851452535492,5,4,16,4,12
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.0,4,0.35048346716887807,0.17089429035467005,0.20670924161118515,0.12744576573242175,6,4,19,4,14
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.0,5,0.23477133517960258,0.15289766847716937,0.18855581301195992,0.11876408358632924,6,5,20,5,15
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.0,6,0.19137456745988785,0.12670951828816987,0.18510399397092941,0.11453231522015495,5,5,17,5,13
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.0,7,0.22398313423919486,0.12118312754225452,0.2212700543501152,0.11644576562332623,4,5,14,5,11
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.0,8,0.2689353481964456,0.11899031463628573,0.21670778539650432,0.11910855390717688,4,4,13,4,10
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.0,9,0.12928238684383153,0.07934297767479477,0.24492731004882518,0.12201514876978073,3,4,10,4,8
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.0,10,0.1591823685753525,0.08346413103684236,0.22874891909230743,0.11178405202335852,3,5,11,5,9
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.0,11,0.2435167716787876,0.1358587848305305,0.2797433755213019,0.11961031758837509,4,4,13,4,10
