uuid,initial number of clusters,nesting ratio,nesting bias,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity,number of internal vertices in cluster graph,number of external vertices in cluster graph,number of internal edges in cluster graph,number of external edges in cluster graph,number of faces in cluster graph,average internal vertex degree in cluster graph,average external vertex degree in cluster graph
4C84D073-8E95-4BB3-924D-8AE018CB08EB,25,0.25,0.0,5,0.32121607026433063,0.15518822578385613,0.26056176927079466,0.11717227395514807,18,9,60,9,43,4.833333333333333,5.666666666666667
4C84D073-8E95-4BB3-924D-8AE018CB08EB,25,0.25,0.0,6,0.33356219380501845,0.1357483839817564,0.24830209475919818,0.11676875260684018,18,9,60,9,43,4.777777777777778,5.777777777777778
4C84D073-8E95-4BB3-924D-8AE018CB08EB,25,0.25,0.0,7,0.31199739163093915,0.11740787313616075,0.25078105232683295,0.11873403511378791,18,8,59,8,42,4.777777777777778,6.0
4C84D073-8E95-4BB3-924D-8AE018CB08EB,25,0.25,0.0,8,0.2946130771414143,0.11557763246883151,0.25710681362574506,0.11754623939798649,18,9,60,9,43,4.777777777777778,5.777777777777778
4C84D073-8E95-4BB3-924D-8AE018CB08EB,25,0.25,0.0,9,0.29518483161896886,0.127209142362897,0.2588803677911806,0.11793625132387663,18,8,59,8,42,4.777777777777778,6.0
4C84D073-8E95-4BB3-924D-8AE018CB08EB,25,0.25,0.0,10,0.28442591180170196,0.12311486106041913,0.2897308353751187,0.11782543488682701,17,8,56,8,40,4.764705882352941,5.875
4C84D073-8E95-4BB3-924D-8AE018CB08EB,25,0.25,0.0,11,0.22181684483179526,0.10371630637109899,0.2814541125216623,0.12239558193818882,18,7,58,7,41,4.722222222222222,6.428571428571429
4C84D073-8E95-4BB3-924D-8AE018CB08EB,25,0.25,0.0,12,0.197114898772158,0.08793915896900728,0.2773132811137435,0.12472286959152934,18,7,58,7,41,4.666666666666667,6.571428571428571
4C84D073-8E95-4BB3-924D-8AE018CB08EB,25,0.25,0.0,13,0.2470582166972278,0.09504645605067034,0.2798053382900467,0.12767633008639556,17,8,56,8,40,4.705882352941177,6.0
4C84D073-8E95-4BB3-924D-8AE018CB08EB,25,0.25,0.0,14,0.2558447715740239,0.09496906438618323,0.28882956310810143,0.12931884142331057,17,8,56,8,40,4.764705882352941,5.875
4C84D073-8E95-4BB3-924D-8AE018CB08EB,25,0.25,0.0,15,0.2643036705268219,0.11472470416159367,0.27666077178960513,0.1317374726684469,17,8,56,8,40,4.764705882352941,5.875
4C84D073-8E95-4BB3-924D-8AE018CB08EB,25,0.25,0.0,16,0.32809219455905375,0.109536543653964,0.27380124195376204,0.13119812856118868,16,8,53,8,38,4.75,5.75
4C84D073-8E95-4BB3-924D-8AE018CB08EB,25,0.25,0.0,17,0.28400642465705966,0.12642875348680932,0.26658607586701016,0.12814232881738913,16,9,54,9,39,4.75,5.555555555555555
4C84D073-8E95-4BB3-924D-8AE018CB08EB,25,0.25,0.0,18,0.315147010909286,0.14038802622831867,0.26657114774120577,0.13047325770010018,16,8,53,8,38,4.75,5.75
4C84D073-8E95-4BB3-924D-8AE018CB08EB,25,0.25,0.0,19,0.5027925648429635,0.1348952506220096,0.2662708608938465,0.1307793965007738,15,8,50,8,36,4.733333333333333,5.625
4C84D073-8E95-4BB3-924D-8AE018CB08EB,25,0.25,0.0,20,0.4990896686520017,0.12282036258204788,0.2893987781672378,0.12910603157368075,16,8,53,8,38,4.75,5.75
450053F2-5F0A-4CFE-8A08-92CC201A07B9,25,0.25,0.0,0,0.7294544796386249,0.2560675472423303,0.3118435922582331,0.11999329812335854,17,8,56,8,40,5.176470588235294,5.0
450053F2-5F0A-4CFE-8A08-92CC201A07B9,25,0.25,0.0,1,0.5299606871984073,0.20989896826578147,0.3227951804966212,0.11289292329258582,16,9,54,9,39,5.125,4.888888888888889
450053F2-5F0A-4CFE-8A08-92CC201A07B9,25,0.25,0.0,2,0.3604016713088937,0.1862560771126633,0.3537204848016252,0.11032009061165814,17,8,56,8,40,5.176470588235294,5.0
450053F2-5F0A-4CFE-8A08-92CC201A07B9,25,0.25,0.0,3,0.387724651967248,0.15909788715584067,0.35636420933770563,0.10896375133868455,17,9,57,9,41,5.176470588235294,4.888888888888889
450053F2-5F0A-4CFE-8A08-92CC201A07B9,25,0.25,0.0,4,0.3030606793578177,0.14582767243809566,0.3655601011081774,0.10832267529155837,17,10,58,10,42,5.176470588235294,4.8
450053F2-5F0A-4CFE-8A08-92CC201A07B9,25,0.25,0.0,5,0.34705328290975646,0.15847046568289655,0.3837779898972684,0.1104979862889475,17,9,57,9,41,5.176470588235294,4.888888888888889
450053F2-5F0A-4CFE-8A08-92CC201A07B9,25,0.25,0.0,6,0.33785351988580564,0.14876104427073217,0.3739550361828041,0.11025953390487987,18,9,60,9,43,5.111111111111111,5.111111111111111
450053F2-5F0A-4CFE-8A08-92CC201A07B9,25,0.25,0.0,7,0.3184734306407272,0.13565597879698393,0.35463621914744514,0.11551295545852393,19,8,62,8,44,5.052631578947368,5.5
