uuid,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,1,0.720572319789949,0.133796217032957,0.29468513381412564,0.133796217032957
4D721EDD-2FAD-49F4-875C-A0945C9A0471,3,0.4484225613343846,0.1306272733138737,0.30470362596995415,0.1306272733138737
4D721EDD-2FAD-49F4-875C-A0945C9A0471,5,0.4148544724875643,0.13070065036208184,0.3147720872711225,0.13070065036208184
4D721EDD-2FAD-49F4-875C-A0945C9A0471,7,0.42876146040039875,0.1286732765186748,0.3175101486234041,0.1286732765186748
4D721EDD-2FAD-49F4-875C-A0945C9A0471,11,0.36662111395076324,0.12283242287119994,0.3174520992207419,0.12283242287119994
4D721EDD-2FAD-49F4-875C-A0945C9A0471,21,0.40983262125881176,0.1322468021912165,0.3420232662561135,0.1322468021912165
3052AEDB-2B8F-4821-A91A-47513BA26DEB,1,0.9100344120088664,0.16533885357455347,0.3343077320344702,0.16533885357455347
3052AEDB-2B8F-4821-A91A-47513BA26DEB,3,0.5073192151362129,0.1596655439664768,0.3226586560661174,0.1596655439664768
3052AEDB-2B8F-4821-A91A-47513BA26DEB,5,0.35217873624169144,0.15719368730809757,0.32156993857781513,0.15719368730809757
3052AEDB-2B8F-4821-A91A-47513BA26DEB,7,0.43139322735482744,0.15298560345168338,0.35070305669960217,0.15298560345168338
3052AEDB-2B8F-4821-A91A-47513BA26DEB,11,0.3746487678456382,0.15262638777447857,0.39627163197632564,0.15262638777447857
3052AEDB-2B8F-4821-A91A-47513BA26DEB,21,0.38732058361038996,0.15425312669944313,0.396794705476907,0.15425312669944313
B78027F8-1112-454B-BF89-C30F71C6BC55,1,0.9221843577267188,0.14882242069709625,0.3077353385496646,0.14882242069709625
B78027F8-1112-454B-BF89-C30F71C6BC55,3,0.5126160374620887,0.13910638124770225,0.31829263548331255,0.13910638124770225
B78027F8-1112-454B-BF89-C30F71C6BC55,5,0.4903010531556943,0.1369173995930315,0.3196108240898855,0.1369173995930315
B78027F8-1112-454B-BF89-C30F71C6BC55,7,0.37754192178478807,0.13374257062139897,0.32793825231348106,0.13374257062139897
B78027F8-1112-454B-BF89-C30F71C6BC55,11,0.4298854431048491,0.12758613221554774,0.31465137730477244,0.12758613221554774
B78027F8-1112-454B-BF89-C30F71C6BC55,21,0.38035427121219817,0.13245043316045865,0.38774963580979305,0.13245043316045865
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,1,0.8221155017408216,0.13279415189965507,0.3025298612960581,0.13279415189965507
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,3,0.4233271716672956,0.13510803592202741,0.3035634708899818,0.13510803592202741
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,5,0.4249067086049085,0.13738465416173468,0.3199506998919607,0.13738465416173468
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,7,0.35527731110847416,0.13342799809445685,0.332600358232335,0.13342799809445685
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,11,0.45973224634753723,0.1370309619306771,0.3657839696715579,0.1370309619306771
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,21,0.5110920400270639,0.13571056867736658,0.3922270525920679,0.13571056867736658
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,1,0.612178470818635,0.13164534367224218,0.30374373251114595,0.13164534367224218
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,3,0.4185290670627314,0.12954317207990337,0.38190524381523505,0.12954317207990337
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,5,0.339257932591259,0.13198871869029294,0.3853815735248257,0.13198871869029294
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,7,0.3911138307017341,0.13443320224289826,0.3940536513517321,0.13443320224289826
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,11,0.29064080631677175,0.131883600723685,0.3996085010344603,0.131883600723685
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,21,0.5225266843269774,0.12912170458491037,0.4316854107698347,0.12912170458491037
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,1,0.6847765313861304,0.1543816767402078,0.4168336744136018,0.1543816767402078
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,3,0.5744027661516918,0.14554963762163758,0.3917123016877193,0.14554963762163758
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,5,0.5563792766360062,0.14378394108149278,0.3975986080366468,0.14378394108149278
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,7,0.6029861634454532,0.14263429387731708,0.387616475225808,0.14263429387731708
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,11,0.43199568120723275,0.1437294193498057,0.3854919896057684,0.1437294193498057
3A81A32A-C893-4B1E-AC74-A8FE60E3760A,21,0.4299099501896341,0.13775416066692903,0.40430315928498944,0.13775416066692903
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,1,0.803006998639801,0.14499057298456064,0.42218619690675074,0.14499057298456064
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,3,0.548121109714324,0.1391879445037804,0.4464436471368077,0.1391879445037804
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,5,0.5185975744011538,0.1356607872647397,0.4370357005781593,0.1356607872647397
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,7,0.5083847204422846,0.13094740403082802,0.3895915997733731,0.13094740403082802
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,11,0.47284955698770365,0.13468295649351872,0.3864593919989504,0.13468295649351872
1150B156-3AD6-406A-808B-CCBD3CC5DD1D,21,0.4407381737815083,0.12993278829223973,0.41186250209213027,0.12993278829223973
88F1EBAD-5195-4066-986D-8F5C55B30E9F,1,0.8958920657899012,0.15696417428250076,0.3429509629802199,0.15696417428250076
88F1EBAD-5195-4066-986D-8F5C55B30E9F,3,0.5147520811814544,0.14914479193729238,0.32432566051156786,0.14914479193729238
88F1EBAD-5195-4066-986D-8F5C55B30E9F,5,0.3979819451764981,0.14889265949407743,0.3428592610876918,0.14889265949407743
88F1EBAD-5195-4066-986D-8F5C55B30E9F,7,0.4626840826947426,0.15308340548887955,0.3474085496373245,0.15308340548887955
88F1EBAD-5195-4066-986D-8F5C55B30E9F,11,0.30876668100666205,0.15251137642023602,0.32816683558691345,0.15251137642023602
88F1EBAD-5195-4066-986D-8F5C55B30E9F,21,0.40847134037398625,0.14408259231242646,0.4311915990038341,0.14408259231242646
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,1,0.6554041648632213,0.13955699524987789,0.30988687081849675,0.13955699524987789
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,3,0.4988274161027182,0.1349252164180826,0.29960409748213485,0.1349252164180826
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,5,0.42063298308991204,0.13821757332573792,0.3369159786431981,0.13821757332573792
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,7,0.49634975204490045,0.13483285736912612,0.3352400393882886,0.13483285736912612
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,11,0.3487927178245079,0.1368874440466064,0.33190091412267186,0.1368874440466064
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,21,0.34416719121686573,0.13341766575896735,0.2669346379550234,0.13341766575896735
0193712D-1640-404A-A12D-D4E5B546EA54,1,0.7798544578091768,0.1402658650357622,0.32820760334131277,0.1402658650357622
0193712D-1640-404A-A12D-D4E5B546EA54,3,0.6666612074151702,0.131867738045325,0.31642070791802845,0.131867738045325
0193712D-1640-404A-A12D-D4E5B546EA54,5,0.3965933216345548,0.13033929257051427,0.35642723333550685,0.13033929257051427
0193712D-1640-404A-A12D-D4E5B546EA54,7,0.3307034747289423,0.1327787256168339,0.393411959743443,0.1327787256168339
0193712D-1640-404A-A12D-D4E5B546EA54,11,0.40660690064930005,0.13771853170235454,0.392734135098598,0.13771853170235454
0193712D-1640-404A-A12D-D4E5B546EA54,21,0.4441408975231161,0.14065323142511618,0.38318697085421627,0.14065323142511618
AE097F3A-14FD-4735-A19B-8FD343CA3346,1,0.6213753494239566,0.1229129773167592,0.28836781122914057,0.1229129773167592
AE097F3A-14FD-4735-A19B-8FD343CA3346,3,0.36865352300294,0.11804303749412942,0.27040302137688454,0.11804303749412942
AE097F3A-14FD-4735-A19B-8FD343CA3346,5,0.4326398311217967,0.1202454226019417,0.2802230454245557,0.1202454226019417
AE097F3A-14FD-4735-A19B-8FD343CA3346,7,0.3731580322350369,0.11825781601420267,0.2768058394885794,0.11825781601420267
AE097F3A-14FD-4735-A19B-8FD343CA3346,11,0.5284077519916619,0.126004157031761,0.3461257380047914,0.126004157031761
AE097F3A-14FD-4735-A19B-8FD343CA3346,21,0.420985644287537,0.1339584545323189,0.4074537316447452,0.1339584545323189
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,1,0.9111779320692553,0.14384657108896182,0.3297646487778926,0.14384657108896182
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,3,0.5486700782031246,0.14284391358920984,0.35079231573098724,0.14284391358920984
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,5,0.42394190982434987,0.1418061278063937,0.35659772651984345,0.1418061278063937
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,7,0.391119008413842,0.1422788400390789,0.36049961879470516,0.1422788400390789
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,11,0.36206956717263966,0.14400593223574765,0.3383763739859975,0.14400593223574765
BA5C1BDF-5737-4AB3-985F-84FF834B8FCB,21,0.4647392541282165,0.14522414652010832,0.3753244627330701,0.14522414652010832
2886E716-6F57-4E8A-B53F-7103ACB7161D,1,0.8145902324677318,0.14156707135281035,0.29515461007532723,0.14156707135281035
2886E716-6F57-4E8A-B53F-7103ACB7161D,3,0.5285188101436785,0.13517559918276198,0.3530247581273377,0.13517559918276198
2886E716-6F57-4E8A-B53F-7103ACB7161D,5,0.47690583423139166,0.1330775333419173,0.355271006533592,0.1330775333419173
2886E716-6F57-4E8A-B53F-7103ACB7161D,7,0.44735668598342715,0.1280121513818237,0.3397688015109617,0.1280121513818237
2886E716-6F57-4E8A-B53F-7103ACB7161D,11,0.4817651141647269,0.1326063746906743,0.3639836164824794,0.1326063746906743
2886E716-6F57-4E8A-B53F-7103ACB7161D,21,0.47585139160601797,0.1287350035994394,0.36815138136957215,0.1287350035994394
DD20AE4C-5A31-4570-8795-DE91A8DE0921,1,0.8497799296579492,0.15550223429533372,0.34739134957905454,0.15550223429533372
DD20AE4C-5A31-4570-8795-DE91A8DE0921,3,0.668489924880388,0.14663442950812478,0.3541303215198404,0.14663442950812478
DD20AE4C-5A31-4570-8795-DE91A8DE0921,5,0.3669453441166815,0.14051367589543753,0.34482560294157594,0.14051367589543753
DD20AE4C-5A31-4570-8795-DE91A8DE0921,7,0.38203920307082884,0.13588477932947643,0.3456414556011784,0.13588477932947643
DD20AE4C-5A31-4570-8795-DE91A8DE0921,11,0.395527818535335,0.13214617109282914,0.3252603932382429,0.13214617109282914
DD20AE4C-5A31-4570-8795-DE91A8DE0921,21,0.43531814935710644,0.12764938578772694,0.4016285399186047,0.12764938578772694
33E80DFD-9C63-476A-8236-0B098791DD4B,1,0.7613887924436794,0.13471359433579178,0.2945177264617416,0.13471359433579178
33E80DFD-9C63-476A-8236-0B098791DD4B,3,0.46441412710939467,0.13236946241702913,0.28686369004342155,0.13236946241702913
33E80DFD-9C63-476A-8236-0B098791DD4B,5,0.4124481995721596,0.13109530765734412,0.3133227619753258,0.13109530765734412
33E80DFD-9C63-476A-8236-0B098791DD4B,7,0.44171112226124537,0.1280936382717531,0.3024743972320841,0.1280936382717531
33E80DFD-9C63-476A-8236-0B098791DD4B,11,0.3588575602703939,0.12291425835583457,0.2870852301906453,0.12291425835583457
33E80DFD-9C63-476A-8236-0B098791DD4B,21,0.3376245198671252,0.1411417475544434,0.28304440299462763,0.1411417475544434
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,1,0.8953516348590088,0.13557441742655046,0.31313316110411843,0.13557441742655046
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,3,0.378670342199653,0.1328061899245976,0.3634403883427665,0.1328061899245976
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,5,0.508465255586917,0.13534411237834565,0.3980870683889523,0.13534411237834565
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,7,0.484375663483301,0.134581346485222,0.4229416318169865,0.134581346485222
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,11,0.5059836591177473,0.14283774283445588,0.3682026785696756,0.14283774283445588
2C38D3D3-1411-4EAB-B1A1-6FE6CA06E6DD,21,0.42731158038946215,0.13931666325473252,0.4116866766007007,0.13931666325473252
929FBCAD-3B11-464C-82C3-1FEB4D11ABF9,1,0.8783304617425851,0.13850131598332016,0.33494561831198094,0.13850131598332016
