uuid,number of vertices,nesting ratio,nesting bias,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.25,0.99,7,0.4186114807719459,0.13578814218764496,0.34842236489634015,0.12318700498604782
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.25,0.99,8,0.4521824621918575,0.13870195422154297,0.36203587580468827,0.12207298308163196
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.25,0.99,9,0.46354352786005026,0.1397842970227428,0.366106917247522,0.1254522290688149
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.25,0.99,10,0.42134060577120436,0.12385544210688622,0.35638869632278136,0.12375235192895685
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.25,0.99,11,0.4501874298925406,0.13685226548435786,0.3457333738952769,0.128401711262014
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.25,0.99,12,0.3801460375504971,0.1403319521957733,0.3556087373548951,0.12673305065766638
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.25,0.99,13,0.4189934454291916,0.12805778352506608,0.3369182149237713,0.1276264745993612
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.25,0.99,14,0.3910920355784671,0.1363527018926705,0.3413555479452086,0.1293854983066677
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.25,0.99,15,0.3934930372287384,0.126480051660703,0.33710502585676927,0.12785163003872885
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.25,0.99,16,0.4476097866350042,0.15142067081935479,0.3224907441417975,0.12967677015792092
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.25,0.99,17,0.48149412661551694,0.13558946759054769,0.31060744859336487,0.1275499123957406
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.25,0.99,18,0.4991090309014695,0.1626307278723557,0.31253974968538367,0.12993677733797102
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.25,0.99,19,0.47248094749321484,0.14904641280637704,0.32072080748452414,0.13149513735274784
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.25,0.99,20,0.4712389689763588,0.15459124246423214,0.329740618343068,0.12782787718058403
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,0,0.7374681195369543,0.21931293718242265,0.3320244064360608,0.13292830170748873
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,1,0.637173223604904,0.20769422801210766,0.3264178239987293,0.1293227819247917
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,2,0.6032340221415042,0.1756438344826497,0.3281914877336438,0.12726707629670586
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,3,0.3453745431033417,0.14995053561443109,0.32893725325776335,0.1300347379025378
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,4,0.3278253485117608,0.11611516450243078,0.3376993397181053,0.1296873622190642
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,5,0.3530596928384512,0.11888552481315647,0.34254812623978875,0.12390032078878431
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,6,0.320328641150184,0.11290812145152568,0.33517686294092686,0.12948940349342142
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,7,0.291558980646021,0.1188990245861724,0.3489400996886052,0.1281646265769424
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,8,0.29097480540648574,0.11533049561760982,0.34926133674161736,0.12836026568564762
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,9,0.33564284773656594,0.132243154081978,0.35662654099280194,0.1279713632728758
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,10,0.3683923225798064,0.1353706157382404,0.35725969171007044,0.12673678439475888
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,11,0.2968733537864311,0.14051612300323238,0.3473573073480264,0.12761754995097604
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,12,0.30950712909802996,0.1364178390673815,0.3908967236295874,0.12773184791412695
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,13,0.3463157410240852,0.11692845725153489,0.39515297770947966,0.12844861699384455
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,14,0.33949615293819246,0.11064249825121293,0.39410422608284845,0.12527111661598928
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,15,0.32517795157845725,0.10898901716710833,0.40319909484204386,0.12331653147571603
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,16,0.2669962124238587,0.11769496087355816,0.41274179420789936,0.12613675020084839
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,17,0.45681720140609766,0.12851960845677152,0.4131679973134513,0.12410823159497873
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,18,0.3609892994830468,0.11611678568935466,0.41546992455170206,0.12590631127424795
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,19,0.2868240312710874,0.11047058704704689,0.41607415166528033,0.12509915381730013
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.25,0.99,20,0.3734027515922807,0.12465640603929812,0.395572642337474,0.12853541566382617
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,0,0.822455683770716,0.2181058090316215,0.25250085017827545,0.10454713299286468
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,1,0.6269476273040883,0.19592263664577575,0.23798124970907455,0.0989734866843524
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,2,0.4445479309759903,0.17645922013089912,0.20158996019530992,0.09909051919753492
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,3,0.36578107200296456,0.1567675276780464,0.20395989203553244,0.09755955255390207
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,4,0.34764078543352556,0.1520218768252245,0.20296950419535267,0.0981230803032972
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,5,0.3668157693659425,0.18521590525298565,0.2016636533579118,0.10379670497643075
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,6,0.36596827725834186,0.17363567652617692,0.22151213019392638,0.10316803603551436
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,7,0.3612589568011097,0.16121133619829142,0.21012859526164107,0.10177839614972496
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,8,0.34971413767435217,0.16300631555726233,0.2298278141206671,0.10895192249376975
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,9,0.430579518926828,0.1369094712439996,0.23733851226690192,0.11346434802600129
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,10,0.31522081457793205,0.14766153025915552,0.2583879474241071,0.11660477406046069
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,11,0.2525795210221055,0.14058646004566575,0.2815278050290928,0.11850831112820487
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,12,0.3792277689590948,0.16231954992982267,0.2904245367911636,0.12142110025897793
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,13,0.31740235963816643,0.1464124781880087,0.26726764346877285,0.11997813671093142
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,14,0.33454690343009574,0.12683711351685167,0.2816590886728208,0.11833749278738545
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,15,0.4068334705407912,0.1547856384717088,0.2765808192931273,0.1176619863217411
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,16,0.43005014699386823,0.13514734059255804,0.26123121555803774,0.11662879145693868
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,17,0.3319261049991948,0.13039507403347636,0.25146536048772344,0.11591951941605583
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,18,0.35654686256588697,0.1591721871304503,0.24819167910565937,0.11788465082074087
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,19,0.33281965555116455,0.14903561929242196,0.2521134147338808,0.11728425258469997
450053F2-5F0A-4CFE-8A08-92CC201A07B9,30,0.25,0.99,20,0.36167633176796654,0.1443441204253022,0.2513354793542508,0.11615785123149351
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,0,0.8397765809405341,0.25321657892072075,0.22035557721907997,0.10433890998900934
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,1,0.4133785580985637,0.19291440746486005,0.2231875373799564,0.09522630572559229
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,2,0.4789885118608435,0.19257196649407685,0.22376310789091902,0.10062967110925261
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,3,0.43158632956273796,0.18049037921656294,0.2503923791090283,0.09866559733386297
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,4,0.3714882169058972,0.15090834662061922,0.2567158306707843,0.09974060238406901
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,5,0.29922931891588134,0.13989653920512557,0.24916606664559676,0.10162207512476376
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,6,0.3622897355297003,0.1447015447276724,0.2507625939400383,0.10108882238149987
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,7,0.37977393136007165,0.16971049514204897,0.2523323514784078,0.1015241417676885
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,8,0.4082319405451033,0.16799005997352975,0.26276441097498215,0.1035640811420704
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,9,0.4092342330816793,0.16617127326131295,0.26283404084803014,0.10378768182389381
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,10,0.30770186114657544,0.16703056538238015,0.26737894204855717,0.105749457395258
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,11,0.3142712349483098,0.13872890784288586,0.29274391514973297,0.10742156257426076
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,12,0.24249905757530107,0.10610478999896386,0.29937051567866085,0.10759446610646421
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,13,0.3435235620550972,0.12150430071675616,0.30971921090700294,0.10600754516836727
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,14,0.325159752338628,0.12558842608664786,0.31493042189954346,0.10568701921279103
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,15,0.4015252471227087,0.15733446372290502,0.3026770917762447,0.10799233851360153
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,16,0.37734653889742986,0.14774471782410561,0.28165668019837964,0.10704451255760486
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,17,0.4120577477684684,0.15968894075181458,0.2773125415065271,0.10769397421584616
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,18,0.4664491979689083,0.16174145409479773,0.2829714829357256,0.11105726298320096
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,19,0.3712388574510873,0.16245584019248407,0.288857964627642,0.11297056839704912
9BA67779-50C2-483B-8E81-916125D5D3F7,30,0.25,0.99,20,0.39546275374363604,0.1444136138462995,0.3038945097175948,0.11337184137152059
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,0,0.5463729195577647,0.18790759610287172,0.2508214130721311,0.11065268901520725
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,1,0.3705311843349777,0.16903672946794615,0.23757303938704355,0.10182842138952058
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,2,0.3748004631887768,0.15604227768423112,0.27743030669111873,0.10157872932500246
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,3,0.37974207960561585,0.16208906647770427,0.2702591107111356,0.10000926178213358
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,4,0.3891313102614558,0.1691957599072397,0.25604680920290956,0.10132481673944635
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,5,0.3518049875855546,0.16612339499995954,0.25612588006108816,0.10169815484714985
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,6,0.3707893292062515,0.16134523858042565,0.24758532565888422,0.1050139829491137
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,7,0.39349203474519673,0.1683118433622971,0.2578829021302957,0.10913173376366872
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,8,0.3966910372174109,0.1699948684569603,0.27469679103843997,0.11233641722445228
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,9,0.37244982155039136,0.16381985864675913,0.29220037151686507,0.11239414242877852
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,10,0.3624460639594271,0.155406866830206,0.25855266308932023,0.11135272384776204
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,11,0.3326920580111971,0.1368550166855236,0.23822741152682703,0.10819265250833414
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,12,0.44020569717134417,0.17199787759005405,0.24074141989578485,0.11311458805798374
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,13,0.39937409465386786,0.1865409645572631,0.26051502738636817,0.11294248879978618
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,14,0.3714031353740897,0.18660251335621394,0.28187344339173387,0.11681905119433743
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,15,0.43878311469611475,0.19128347965522285,0.26663568871793314,0.1196712171421441
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,16,0.41183778611421157,0.1871056236522768,0.25571685353038986,0.11926221977490879
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,17,0.4246351449099458,0.175661515643239,0.2666197591143511,0.12097656104175616
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,18,0.3573762135248372,0.181624951384817,0.2468313003581068,0.11962290569759586
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,19,0.4754710784606579,0.17282145670613627,0.2425286445590874,0.12240212759082106
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,30,0.25,0.99,20,0.45214781082127864,0.16213485935584307,0.23243532356643015,0.122097879875415
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,0,0.6596216925458407,0.22414819491571525,0.2887431512465912,0.11789801758523447
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,1,0.43516881272342517,0.18219240974914044,0.2352009208005188,0.11538185170012054
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,2,0.3790803806449155,0.1563891885749758,0.22998886407979025,0.11010359274779224
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,3,0.3414874741932577,0.17166122249902863,0.21657659914172714,0.11122347699914753
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,4,0.29240305705581743,0.16806524741412468,0.2267294807109957,0.11004713040020704
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,5,0.3002314905875078,0.16761549117178803,0.21625572371847193,0.1104994328267633
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,6,0.3208706700422158,0.15775471835642554,0.22694142301895698,0.11013713610323865
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,7,0.32778570063654716,0.15407757909491063,0.23052475927678945,0.11399034913607009
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,8,0.3722111686126695,0.14833463128067556,0.2288482830106472,0.11204530887326608
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,9,0.4994703012900817,0.15872549683901865,0.21401113239588795,0.11087993383948773
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,10,0.455250632147743,0.15039757707735962,0.22302659820430262,0.11566552768884597
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,11,0.37510920162202216,0.1596662351723465,0.2241495940920029,0.11531451327305041
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,12,0.515959323291286,0.17245939068022473,0.20318103481144914,0.11630475612050459
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,13,0.3223509528878597,0.1591492484471498,0.19995873863738844,0.11558781823771043
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,14,0.37430974112994897,0.16728192793476296,0.19780942132274582,0.11554527977771263
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,15,0.3295500721601785,0.1371898388371579,0.20203035966191873,0.11499827587293118
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,16,0.38172194052488645,0.1796897215882034,0.23775124287205296,0.11738155777248559
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,17,0.3847707030157641,0.16740131434351677,0.24498190896641242,0.11855906352497057
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,18,0.368835307912054,0.1938074412040503,0.25060318830882183,0.12620190394557732
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,19,0.2920549384162331,0.13886482333978148,0.2619665810558876,0.12399905928666889
45D8EAD2-210C-4F04-8C7F-EA3E65484875,30,0.25,0.99,20,0.4360298675835317,0.1773929792195747,0.27269175150977065,0.12352622350549594
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,0,0.7709866183341743,0.28333463498953493,0.2651693721269319,0.12354032217562877
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,1,0.6286503046300659,0.21436119675117513,0.2683601474394154,0.11809168085301756
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,2,0.3641507736940242,0.17968834751529492,0.2682060833391398,0.11401817118626746
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,3,0.34559249351712296,0.1787028057521742,0.2836438789551332,0.11537146977892088
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,4,0.3725341450666726,0.1613650188554824,0.2653103602837057,0.11697663951139733
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,5,0.34437551457291815,0.15752121900703325,0.2663980970390311,0.12080493444951626
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,6,0.33747135079742857,0.16336281285394236,0.2667341520302224,0.11997660427533913
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,7,0.3908921252075933,0.157790823282038,0.29141823996066785,0.11967630582932028
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,8,0.31120221050669616,0.13655365954922044,0.2904736693321514,0.11816392379946343
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,9,0.3948238719641809,0.15188350834050632,0.27926855763831626,0.11778703740483919
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,10,0.3646567621733257,0.14837140670695184,0.29200299456558587,0.11691733059696456
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,11,0.3057928281621659,0.13917532870169158,0.28012389203265714,0.11630385421460444
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,12,0.3653490157325752,0.14242092471185014,0.2775394414379669,0.11767340433445189
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,13,0.33840160122155016,0.14078071697711728,0.2778013336818149,0.11771859669125169
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,14,0.3253118701161833,0.15235099744694988,0.2764326020902314,0.11464802854467457
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,15,0.3397092580105194,0.15337355999463403,0.2719769772171697,0.11239001827347256
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,16,0.3735671637321943,0.17620500029587752,0.2706309223159118,0.11308734572359731
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,17,0.33346549311426765,0.13449993154864914,0.2699842600208292,0.10987076893637412
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,18,0.3278256503739199,0.12507893296296058,0.2723717820533509,0.11030500230949783
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,19,0.3020822218739231,0.11189048474817392,0.26804028576672867,0.11237031831448957
147A494E-7009-48B0-B912-218C2087F0E4,30,0.25,0.99,20,0.31960338288925233,0.1249529099195735,0.2721103454310939,0.11408691761134847
DD20AE4C-5A31-4570-8795-DE91A8DE0921,30,0.25,0.99,0,0.8212819008338418,0.26563854357779587,0.2567456063659603,0.1004864566978604
DD20AE4C-5A31-4570-8795-DE91A8DE0921,30,0.25,0.99,1,0.515891781671492,0.21995013221433715,0.2687869017064327,0.09375263323514875
DD20AE4C-5A31-4570-8795-DE91A8DE0921,30,0.25,0.99,2,0.3623629069914152,0.17033659391043646,0.298275420271756,0.09352233896132878
DD20AE4C-5A31-4570-8795-DE91A8DE0921,30,0.25,0.99,3,0.35168617554517984,0.18488954539347352,0.25053136972856355,0.09651310711630169
DD20AE4C-5A31-4570-8795-DE91A8DE0921,30,0.25,0.99,4,0.37792374162380277,0.16865977729070916,0.2574482073496826,0.09727638093700569
DD20AE4C-5A31-4570-8795-DE91A8DE0921,30,0.25,0.99,5,0.3662383875183385,0.17905040347729054,0.22665947123680094,0.09534003630802121
DD20AE4C-5A31-4570-8795-DE91A8DE0921,30,0.25,0.99,6,0.43544938771829844,0.16779572746415294,0.24015153063670464,0.09426496431448755
DD20AE4C-5A31-4570-8795-DE91A8DE0921,30,0.25,0.99,7,0.4083198826027887,0.17160577335523744,0.25945617234680596,0.09541890141557495
DD20AE4C-5A31-4570-8795-DE91A8DE0921,30,0.25,0.99,8,0.31971896083878204,0.18265983968204152,0.26781235669879533,0.09912454576771366
DD20AE4C-5A31-4570-8795-DE91A8DE0921,30,0.25,0.99,9,0.3565305309607715,0.1624927037465873,0.2550329529017098,0.0972888467837241
DD20AE4C-5A31-4570-8795-DE91A8DE0921,30,0.25,0.99,10,0.35718526613642776,0.18160270674517534,0.25404973004021675,0.10500505782986619
DD20AE4C-5A31-4570-8795-DE91A8DE0921,30,0.25,0.99,11,0.38817396783705205,0.19151140636447062,0.24813119303291561,0.107526614741479
DD20AE4C-5A31-4570-8795-DE91A8DE0921,30,0.25,0.99,12,0.32349480600688274,0.17345236825201155,0.24720232187843977,0.10501286852252716
DD20AE4C-5A31-4570-8795-DE91A8DE0921,30,0.25,0.99,13,0.29557899829227696,0.14112653575621767,0.2333995958357325,0.10424078701561543
DD20AE4C-5A31-4570-8795-DE91A8DE0921,30,0.25,0.99,14,0.3294630944833872,0.16066196875309574,0.23061130249363923,0.10254270098615477
