uuid,initial number of clusters,nesting ratio,nesting bias,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity,number of internal vertices in cluster graph,number of external vertices in cluster graph,number of internal edges in cluster graph,number of external edges in cluster graph,number of faces in cluster graph
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,0,0.816977965378063,0.24822082932912914,0.2973705287508965,0.14354532860079625,10,5,32,5,23
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,1,0.6650847058608742,0.19092487333876154,0.297581317591989,0.1477423261981253,9,5,29,5,21
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,2,0.4866255798993798,0.1820121595369961,0.2806835111204784,0.14535210433085557,8,5,26,5,19
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,3,0.355049180168921,0.1605244588610268,0.29395574816486636,0.1431591384494521,8,5,26,5,19
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,4,0.30256155793140804,0.16379036486253012,0.27480990941114725,0.1425163831299028,7,5,23,5,17
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,5,0.28305255882277053,0.14516259070462548,0.26319770906498136,0.12902095347678108,8,5,26,5,19
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,6,0.30990537167777954,0.15498824444862494,0.28057408704882236,0.13471703946181185,8,6,27,6,20
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,7,0.29653953530115706,0.13670015120489612,0.3051789570399848,0.13145356303522931,7,7,25,7,19
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,8,0.25089020569925097,0.11134595737802339,0.3135105515824361,0.1301530817630801,6,7,22,7,17
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,9,0.21064408927840234,0.10589718338763501,0.3350148094871533,0.12220806976919459,6,8,23,8,18
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,10,0.2970316118402637,0.15331654543716383,0.3383166495371982,0.12066704807450278,7,8,26,8,20
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,11,0.27117788766091805,0.13348969300475694,0.32739074761473685,0.1165427619391312,7,8,26,8,20
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,12,0.29305300386357225,0.15029784740853305,0.3318501751076548,0.12375619695699168,7,7,25,7,19
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,13,0.40720771332791555,0.16681732094096963,0.3258227576265674,0.1365246692200923,8,6,27,6,20
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,14,0.31415630389870874,0.14216986258072378,0.32513566002878963,0.1376284191010523,7,7,25,7,19
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,15,0.22560243041076097,0.12300301128427492,0.2995680468870615,0.14405272106217004,8,6,27,6,20
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,16,0.2918797508810834,0.11101976696755485,0.3017721865226135,0.13721689339020482,8,7,28,7,21
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,17,0.30466812177313557,0.09851673516669779,0.30688320249366574,0.1384305288230198,9,6,30,6,22
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,18,0.31890298320339344,0.13586054817338386,0.29377355540720934,0.13354769017078577,8,6,27,6,20
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,19,0.2318480430967703,0.13396261849212635,0.2841095143237974,0.13088065647841562,8,6,27,6,20
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,15,0.5,0.0,20,0.28802334353757697,0.11816573040613366,0.3211355659264186,0.132881940689189,8,6,27,6,20
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,0,0.647454333027069,0.2272976203144099,0.22574240977665289,0.12612777590889832,9,6,30,6,22
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,1,0.379920381111301,0.17161908305638246,0.2169194076597552,0.12079900561680844,8,7,28,7,21
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,2,0.31086189242374224,0.16687882531958,0.20944108765161437,0.11802778508618804,8,7,28,7,21
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,3,0.27677012225386305,0.14453991234624333,0.22107374147758202,0.12013193111143161,8,6,27,6,20
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,4,0.2111401478011615,0.10036724823685753,0.23342091546225469,0.12330724358123628,9,5,29,5,21
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,5,0.250600156620759,0.11916530451200463,0.2387665314969869,0.11772064390631037,10,5,32,5,23
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,6,0.22917146559513243,0.13308382327751722,0.2443732035196458,0.12005869493040022,9,5,29,5,21
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,7,0.27694764470740946,0.15474413573865106,0.28110528085489095,0.14080019231478316,10,4,31,4,22
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,8,0.2420250114223678,0.12461768381559743,0.3009500655688162,0.14591732863514312,10,4,31,4,22
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,9,0.269396846678453,0.1393273135220012,0.3051462757720765,0.145019379655939,9,5,29,5,21
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,10,0.2553769668603673,0.1525730019469846,0.29937181455565576,0.1454465611063724,8,5,26,5,19
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,11,0.28096743712062466,0.1687258657176287,0.2963339203254887,0.14879410463552514,7,5,23,5,17
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,12,0.3214797910724953,0.16022937917123878,0.2898881782568837,0.1512213342665762,6,5,20,5,15
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,13,0.3532930411161985,0.15578947235792528,0.27179519323984047,0.14570381185297812,5,5,17,5,13
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,14,0.1259591743331647,0.08167479318431295,0.2745533081229033,0.1454943055791133,4,5,14,5,11
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,15,0.21497628080991238,0.10720361316157782,0.26860192117764736,0.13954134079724065,3,6,12,6,10
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,16,0.2761086694563931,0.12693106615844907,0.2566576165366313,0.14755532237758656,4,5,14,5,11
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,17,0.24671627522509046,0.12419736875375348,0.253204342222086,0.14570356572791365,4,5,14,5,11
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,18,0.2934936340613102,0.13478042569230123,0.24553371168855553,0.13401056123323765,4,6,15,6,12
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,19,0.3266102079090207,0.1966252493014843,0.3017791652157235,0.1521094906934144,5,5,17,5,13
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.0,20,0.2998936855079335,0.15831607887729196,0.30433815180019114,0.1409768086093955,5,6,18,6,14
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,0,0.5113188755307515,0.20863901568270388,0.22797214675394145,0.11740916418790558,9,6,30,6,22
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,1,0.4418847962256586,0.15785199805112984,0.22080392662070886,0.12294959448102266,10,6,33,6,24
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,2,0.39601765219426527,0.15645159679885942,0.19898984573055972,0.12037565729201595,10,6,33,6,24
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,3,0.4243264681873938,0.1494424721298484,0.22959019760491378,0.12117875448544894,10,7,34,7,25
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,4,0.4116622700238337,0.1430096578368285,0.2229216559831454,0.11956245759004179,10,7,34,7,25
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,5,0.2508107312456123,0.12084596206301168,0.22296397076946645,0.11418112911331993,9,8,32,8,24
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,6,0.2597906950955606,0.13253405222251116,0.2281887361491812,0.11622720777300315,9,8,32,8,24
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,7,0.2745235101462197,0.12363319695795057,0.23856737701444033,0.1171582478776558,10,7,34,7,25
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,8,0.30599607364534004,0.12063368279334294,0.23838759462121767,0.11816571552568995,10,8,35,8,26
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,9,0.20236300200769314,0.10536837678476821,0.2384665574363597,0.1171490517607999,10,9,36,9,27
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,10,0.20044669852048566,0.10076471503888104,0.24515855030687123,0.11941460051172959,10,8,35,8,26
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,11,0.2707934422437152,0.1223048052739095,0.2623105661575669,0.11773250443952464,10,9,36,9,27
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,12,0.3105456092829817,0.11751629613433373,0.27406805683316854,0.12071012983885615,10,8,35,8,26
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,13,0.3016857416529237,0.11857237291291307,0.24804684186094061,0.12002055540441887,9,8,32,8,24
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,14,0.20140134699950057,0.09169533173742896,0.23106676623960057,0.12082348137978388,9,7,31,7,23
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,15,0.16143000415549927,0.10576575345544806,0.25973932413247564,0.12276246855563785,10,6,33,6,24
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,16,0.2270668851399109,0.09848799368384423,0.2877119642643465,0.12246951982350425,11,6,36,6,26
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,17,0.23338297732715713,0.1215978838520228,0.3083462247617639,0.11683585360685922,11,7,37,7,27
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,18,0.2634053439274591,0.12335712490701152,0.2602336584109251,0.11825532451464198,11,6,36,6,26
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,19,0.2166322822973432,0.12753480314940924,0.2746645199813382,0.11805556649150342,11,6,36,6,26
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.0,20,0.23929504932408122,0.14258026570772142,0.2768631737957572,0.10979230606944,12,6,39,6,28
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,0,0.6511846732793001,0.22808158128354697,0.25196737940789393,0.1218728610830171,9,6,30,6,22
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,1,0.5073572946400199,0.18329979102430954,0.24304363320250194,0.12213305331835315,10,6,33,6,24
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,2,0.4345655482329749,0.16818041733028072,0.22937777142793647,0.12283742681224935,9,7,31,7,23
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,3,0.4141966425000268,0.18807116797892393,0.2318534330832724,0.12434604700818218,8,7,28,7,21
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,4,0.2907422568850037,0.14941977668847614,0.22721122002784916,0.12723848634597318,8,6,27,6,20
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,5,0.2582957862081593,0.12433679012462713,0.23804090580554857,0.1200874682875391,8,7,28,7,21
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,6,0.31837561843252665,0.11778208500951806,0.21482370704611825,0.11695024947592632,7,8,26,8,20
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,7,0.3069531016915077,0.1393309303898587,0.21921336307256967,0.11144959803113313,6,9,24,9,19
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,8,0.27306617679242007,0.11848719506221768,0.22268575873832103,0.11046868073829459,6,8,23,8,18
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,9,0.32605320864896054,0.14957291302606196,0.2238368654327979,0.12456420573313752,6,8,23,8,18
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,10,0.29971463563976686,0.13717869342697497,0.23250006581130378,0.12148368450126387,6,9,24,9,19
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,11,0.2967838313414894,0.12980891621219728,0.26043849563761506,0.12707264052998413,7,8,26,8,20
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,12,0.2140488960625489,0.08886517697485477,0.28005447938351985,0.1299485242037964,7,7,25,7,19
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,13,0.2666122574204655,0.11217130178214522,0.25298317507155343,0.12427199515447361,7,7,25,7,19
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,14,0.25986227101742865,0.08756399844684272,0.22946533819507955,0.12128139094058153,6,8,23,8,18
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,15,0.29410832200003784,0.12829063970224744,0.27415808602318237,0.12518065594130043,6,8,23,8,18
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,16,0.25321227948769176,0.11446779213382893,0.2689278393047886,0.12185701230995798,6,9,24,9,19
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,17,0.271612606233993,0.10590763415015435,0.2659790333006381,0.12710443002241847,7,8,26,8,20
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,18,0.2499989492966177,0.114577869442987,0.2641764426338368,0.12436836643297684,7,9,27,9,21
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,19,0.3400108237421694,0.1277779597672738,0.26359966568105053,0.12214461165863348,6,9,24,9,19
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.0,20,0.3403465169068381,0.13337791397516136,0.26692628273184493,0.12498075696222632,6,8,23,8,18
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.0,0,0.47323017472478246,0.17186504675775202,0.2777752203548467,0.1203620148385012,9,6,30,6,22
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.0,1,0.4467377995391577,0.17154648526249483,0.2487819775225665,0.12095480563578923,10,6,33,6,24
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.0,2,0.3031587723224181,0.15231434438937425,0.2509587954281326,0.12331845287490285,11,5,35,5,25
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.0,3,0.2925713943606191,0.12946539763806952,0.2647285739379732,0.11876798562444733,11,6,36,6,26
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.0,4,0.2680710807775974,0.1400316730646387,0.27210550428831504,0.11575398458069032,10,7,34,7,25
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.0,5,0.2858262596357755,0.1320376951619291,0.2682930885861427,0.11528936510896652,9,8,32,8,24
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.0,6,0.2628278994473423,0.1178303759235571,0.2511999436641398,0.11979416243913991,9,7,31,7,23
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.0,7,0.2050212891269059,0.08880878469240354,0.2504904135023099,0.11838562829166173,9,6,30,6,22
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.0,8,0.16724833037604314,0.07781039046613,0.27334134011802774,0.12225659937099408,10,5,32,5,23
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.0,9,0.23646216243397677,0.08791138622371895,0.2692800976793451,0.12191938454044376,9,6,30,6,22
