uuid,initial number of clusters,nesting ratio,nesting bias,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity,number of internal vertices in cluster graph,number of external vertices in cluster graph,number of internal edges in cluster graph,number of external edges in cluster graph,number of faces in cluster graph
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,0,0.8400066918650885,0.3211189998660761,0.37009283872207055,0.13198745515189086,14,6,45,6,32
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,1,0.45083891977023316,0.23517646349355087,0.38417915826510496,0.1240037384447605,13,7,43,7,31
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,2,0.4182625425964269,0.1747627740995531,0.3828339932347439,0.11816441489107085,12,8,41,8,30
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,3,0.3447987075693817,0.13697522679354684,0.41596317393194693,0.11456317871860522,12,9,42,9,31
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,4,0.31487446791788337,0.14958471436875925,0.41648026135997396,0.12137635272651454,13,8,44,8,32
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,5,0.3108022096224811,0.14433453006011096,0.3967489845718526,0.11664404762847187,12,9,42,9,31
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,6,0.30426506320844904,0.15931813357265667,0.4071557794854007,0.11510847630855224,13,9,45,9,33
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,7,0.3468294624671297,0.1528313836022159,0.3873047839120357,0.11553131258855802,13,9,45,9,33
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,8,0.33680269516410694,0.1563440983222182,0.38407994412636415,0.12082668405005463,12,9,42,9,31
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,9,0.3663237532768251,0.1484366062639628,0.3621461162863323,0.12030723589464527,13,9,45,9,33
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,10,0.3750926427292074,0.14693161913030922,0.3590384153767279,0.11890244238516524,13,9,45,9,33
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,11,0.31690878985097093,0.1589877006383125,0.36335964249661745,0.1207742998979211,14,9,48,9,35
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,12,0.3103113678935071,0.14232963408107274,0.3244776881267652,0.11757995033989967,14,9,48,9,35
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,13,0.31756795070705046,0.1662715189661982,0.30698755463350313,0.11435637846721984,13,10,46,10,34
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,14,0.37151793888963824,0.14622802233221616,0.340902904068657,0.12035775592486164,14,9,48,9,35
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,15,0.37054031229166356,0.14829960130712141,0.31836123175774245,0.12038423278670707,14,10,49,10,36
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,16,0.3271042511097989,0.11413688657776942,0.3185121478763809,0.11714682144742138,14,9,48,9,35
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,17,0.4271328477723724,0.13763599803606832,0.30290377415671155,0.11530468092452034,13,10,46,10,34
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,18,0.4918093467145349,0.16298991977684954,0.32107334759555795,0.11810754877773368,14,9,48,9,35
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,19,0.3635442413650934,0.1616782841822532,0.32846462705471535,0.12042649132225919,14,10,49,10,36
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,20,0.5,0.99,20,0.3432461235281883,0.118804689906064,0.32020064579400176,0.11989168178677938,15,10,52,10,38
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,0,0.43044347228160357,0.23835889573775249,0.2894601951713769,0.12071101632884007,14,6,45,6,32
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,1,0.39521482869153207,0.16180041707327353,0.3359085507435444,0.12386761938265371,13,7,43,7,31
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,2,0.33226695657240823,0.1453735136041434,0.35784347470480105,0.12629311454839723,13,6,42,6,30
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,3,0.3088468508896668,0.14476329398977186,0.38615892530248797,0.12619944014213683,12,7,40,7,29
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,4,0.30350762997156816,0.13696945641852157,0.34118704917511794,0.12382745960978377,12,6,39,6,28
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,5,0.28629304385833665,0.14525749995025067,0.3256614707187075,0.1281038856083084,12,6,39,6,28
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,6,0.23055400060019782,0.10851409017799694,0.2920973236248449,0.12784366435744424,11,6,36,6,26
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,7,0.21104369269804332,0.10642106441449446,0.28472103537943666,0.12452207415756572,11,6,36,6,26
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,8,0.2901557397359653,0.12770029411514486,0.28603130485354666,0.12775581348570847,12,6,39,6,28
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,9,0.32028897742030094,0.09641770451762284,0.2739537765437061,0.12518227870841483,11,7,37,7,27
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,10,0.3578400347333552,0.14735981814729923,0.2809696114366147,0.1204261672034419,10,7,34,7,25
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,11,0.4425026686424231,0.1505518245971255,0.2815915945708507,0.125524456502518,10,7,34,7,25
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,12,0.3947941734439112,0.11477748674142466,0.3177508238455209,0.1276485386431879,11,6,36,6,26
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,13,0.29306120626341453,0.11986555137997422,0.32678072384853973,0.1334937052914392,12,5,38,5,27
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,14,0.362156382783639,0.14945468676219487,0.3110779143396598,0.14337041386194166,13,4,40,4,28
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,15,0.3597249177185593,0.14846654297037898,0.3061394226854103,0.14521575816689497,14,4,43,4,30
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,16,0.30275959421106224,0.11778053874739791,0.3135557154517825,0.1454127007460668,15,4,46,4,32
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,17,0.29343584741832146,0.11605656746575566,0.3293918014664329,0.14377568875353547,16,4,49,4,34
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,18,0.3317171009594643,0.12808571120891885,0.37344349475754546,0.15217685279657864,17,3,51,3,35
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,19,0.2822218758176458,0.13027610824323765,0.3695005219430907,0.1530204457284112,16,3,48,3,33
45D8EAD2-210C-4F04-8C7F-EA3E65484875,20,0.5,0.99,20,0.32404909977100543,0.12952525122794,0.3709221412039226,0.15549220562945276,16,3,48,3,33
147A494E-7009-48B0-B912-218C2087F0E4,20,0.5,0.99,0,0.8484730253878591,0.2522499368999097,0.31701100616786426,0.14236926214332696,14,6,45,6,32
147A494E-7009-48B0-B912-218C2087F0E4,20,0.5,0.99,1,0.7454839233857034,0.19739132963061062,0.28557410120477733,0.1391172507557443,14,6,45,6,32
147A494E-7009-48B0-B912-218C2087F0E4,20,0.5,0.99,2,0.7220456654993909,0.17152965139269488,0.2592760722301424,0.1329298060732454,14,6,45,6,32
147A494E-7009-48B0-B912-218C2087F0E4,20,0.5,0.99,3,0.37085863425289034,0.1510001808422651,0.2548407579347871,0.13270138404916312,13,6,42,6,30
147A494E-7009-48B0-B912-218C2087F0E4,20,0.5,0.99,4,0.28985854442182746,0.12888892859961903,0.3210165654925481,0.13970069712141334,14,5,44,5,31
147A494E-7009-48B0-B912-218C2087F0E4,20,0.5,0.99,5,0.29483552675011687,0.1411328458307775,0.3206478213947883,0.13441890653545802,15,5,47,5,33
147A494E-7009-48B0-B912-218C2087F0E4,20,0.5,0.99,6,0.3252107283848025,0.16105841401096915,0.3171330808602627,0.13646228889465845,16,4,49,4,34
147A494E-7009-48B0-B912-218C2087F0E4,20,0.5,0.99,7,0.4639188947986097,0.17960217880788462,0.32583321775907936,0.13537116555345272,17,4,52,4,36
147A494E-7009-48B0-B912-218C2087F0E4,20,0.5,0.99,8,0.3918004926135629,0.14062981807818742,0.32674809000325056,0.1363884572867586,18,4,55,4,38
147A494E-7009-48B0-B912-218C2087F0E4,20,0.5,0.99,9,0.3860505531397869,0.14608489820253584,0.3348223445428924,0.1336755649143096,18,5,56,5,39
147A494E-7009-48B0-B912-218C2087F0E4,20,0.5,0.99,10,0.36933276812223603,0.1336006912909078,0.3299316520826163,0.13343978294822043,18,5,56,5,39
147A494E-7009-48B0-B912-218C2087F0E4,20,0.5,0.99,11,0.39269158406467725,0.13662716217553936,0.3316773365424263,0.13272420570251983,17,6,54,6,38
