uuid,number of vertices,nesting ratio,nesting bias,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,0,0.7104623590885721,0.22051039247627607,0.22279695344283157,0.12145749850384063
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,1,0.473994360515801,0.17367701843785868,0.24434078398638265,0.11223622486110757
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,2,0.4769413969443196,0.1387826711900628,0.26570917208810935,0.1188094680509969
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,3,0.38669673034334645,0.12941118371337743,0.24317239356176798,0.11514249404157458
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,4,0.2907388715681162,0.13472358168382273,0.23367690245260547,0.11099368268202073
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,5,0.2830699275657061,0.13532745731904355,0.19379439147429842,0.10514282384883222
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,6,0.32628523832027345,0.17016967070294056,0.20149502539760988,0.10437253522653449
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,7,0.3564453146809841,0.1886526208897294,0.24646830771320338,0.1129753218092502
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,8,0.3151759278659765,0.16052910676473675,0.25527928682751244,0.1125420630365411
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,9,0.2828034478424943,0.14945918270720018,0.2682973151097304,0.11273561914160932
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,10,0.3103723681659695,0.1461210688510689,0.27059290684172077,0.11345416510845038
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,11,0.280476462044254,0.1487664959283032,0.2681904198299624,0.12233080890433773
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,12,0.2705144348541409,0.13313027851184794,0.2929058001384,0.12897596569915432
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,13,0.2206996066165663,0.1310592931702428,0.25813452760243505,0.1285842104457581
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,14,0.2807549582471411,0.1211077867414452,0.2501868339828834,0.1244938575244172
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,15,0.2566208354436497,0.13579274223136262,0.2318259190097608,0.12136718561618375
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,16,0.34048507245097875,0.14735467260412533,0.2323918086247017,0.11854671034927931
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,17,0.2806803321334889,0.13019521978273185,0.2531762832710337,0.11929864083093676
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,18,0.34404479251002,0.15948714135240388,0.26236874847424874,0.12476788361346618
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,19,0.2849772466165439,0.15010896909606308,0.25791487546313013,0.13029895701070016
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.25,0.0,20,0.30905019073255174,0.13274156397053663,0.24203701918035214,0.13079975719930595
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,0,0.5635135971830822,0.1670504577506819,0.21456058569129605,0.10924818811552976
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,1,0.33041910280181314,0.15551603774543768,0.19253365292783214,0.10056868028737896
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,2,0.31857845233116994,0.1459919268447011,0.2087860546206508,0.10640730442600806
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,3,0.4340210675247976,0.1892312772349023,0.19866109242349278,0.11643688245755891
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,4,0.3802919551424194,0.1726215152643937,0.20672560503197088,0.109263765056999
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,5,0.3500198223771233,0.17205245828505447,0.21584406588599842,0.11912328203893097
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,6,0.3735026729435798,0.1754899335104187,0.21655986239712854,0.11252748554491751
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,7,0.3658307242581132,0.16307094276428283,0.21343897752527866,0.10705742600035179
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,8,0.33655620605146097,0.1413330377675586,0.21584031020406058,0.10639757179888228
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,9,0.375097942577822,0.14748937413993018,0.22404729172152343,0.10799111558114764
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,10,0.39753646418033844,0.1677594904297627,0.23537587856629585,0.11024250759589135
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,11,0.324651378896171,0.1654018348309851,0.2370894593378331,0.11124643150495721
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,12,0.3286103050125654,0.1398442722144165,0.24423233626609825,0.10838984895094408
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,13,0.34996874684169477,0.1752072065212492,0.2417140270313059,0.10297399603883337
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,14,0.3747598204613219,0.1783319868541796,0.24870543853699134,0.10323347867843266
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,15,0.34714765489418653,0.18519766612691124,0.22832428620134443,0.10210674054656481
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,16,0.3850275081211333,0.21067993733172266,0.2654859758097961,0.10563017260509515
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,17,0.4005255443768059,0.21055586388167108,0.25374235504696185,0.10300613870108327
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,18,0.4858112954496715,0.23610317676139475,0.33586573770225175,0.11223513234362723
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,19,0.43020288632458265,0.1908383305875779,0.32736112953527485,0.11167394892213345
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.25,0.0,20,0.34683772489940945,0.15225650682659278,0.3248968191635118,0.11426588726856868
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,0,0.39569069341271934,0.18166030266003313,0.20856042918394901,0.10445049306660428
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,1,0.2977987779161975,0.12912511527594248,0.22949741450754144,0.11437559498718103
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,2,0.22029064673356322,0.12223829830048007,0.24222984708198053,0.11868795000362246
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,3,0.34699660180050423,0.12442906241470449,0.27163002794696767,0.12306252571590408
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,4,0.23164945238037096,0.107839633997259,0.28819383374499247,0.11352839056574214
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,5,0.17376624041016522,0.08173914519537345,0.2707784331308568,0.11464239077885395
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,6,0.19234182624389473,0.11001309092982504,0.258483825618937,0.11875401387654934
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,7,0.27213476218331994,0.12344751765755702,0.2865835241923031,0.11889132246356363
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,8,0.3966920558503848,0.16940038274946417,0.33972678880219975,0.12436788397329132
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,9,0.4189310486962778,0.14683375713758082,0.32811242935586016,0.12434682687495209
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,10,0.37475233446720924,0.1465277805685538,0.26330517308268864,0.1188732233959928
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,11,0.35865964283155427,0.17766054744760307,0.2639302643967749,0.1200472666309307
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,12,0.28071834308797255,0.16086189662641778,0.26383218924974317,0.11399341374211265
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,13,0.31537570534986736,0.17191383029017468,0.27274015517920536,0.12228244782522611
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,14,0.3102138403816127,0.16227532779625656,0.27822127974393335,0.11736292244147367
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,15,0.34338906768672045,0.17572907985156486,0.28419609518839123,0.11916921901042579
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,16,0.38640186320880965,0.18996704753766783,0.26082172160409733,0.12128922817021612
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,17,0.3889953826945007,0.1920933104748096,0.2530339773690844,0.13779778864792458
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,18,0.36391837211221995,0.14644889519953294,0.2583886290857595,0.13465990009359566
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,19,0.2786084047423698,0.12999524972074328,0.25791394711538096,0.13223306924554554
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.25,0.0,20,0.3197754270139608,0.14906930869333446,0.2518445855442075,0.12559616196212614
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,0,0.5254376070772042,0.2496544641022328,0.27902887747308774,0.1123199127820201
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,1,0.33185387907320324,0.1718809946792806,0.24961642558525377,0.1011205893185082
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,2,0.3126992261103263,0.16002742784036936,0.24896009758183396,0.09652164242715565
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,3,0.3298376349945556,0.1497255935305878,0.27805009774763834,0.09250079061877053
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,4,0.2652320674616436,0.13454757853402885,0.27684063141977217,0.09177251205851973
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,5,0.31979321280378503,0.15956297455982232,0.32604655524217896,0.09449895515188951
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,6,0.2992294475357703,0.19339937750702665,0.3507994380790862,0.10194943937773661
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,7,0.3103089054833007,0.18378839616891,0.3695924774317727,0.1021219142386013
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,8,0.2876008446397481,0.17340529555937095,0.36851305599781836,0.10489000870028947
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,9,0.2919600988480883,0.14735949075975982,0.33728931801988904,0.10628400161698728
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,10,0.32228139126115807,0.1609083909313203,0.32044103034472005,0.10677411274327496
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,11,0.3533253172935593,0.1553311677532177,0.2998993941993412,0.1032853458944405
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,12,0.31167844976052306,0.1880280920029095,0.3074043392937902,0.11730102198007038
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,13,0.345712290670013,0.16936302337479675,0.2677052343557008,0.11327757987934407
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,14,0.3761979530429014,0.1937817749612394,0.2295413636294422,0.11188473404164312
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,15,0.40186381686912426,0.14518912889850755,0.25623369862366885,0.11310030494519198
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,16,0.28155206909000235,0.14133670883963517,0.2641738624503193,0.11550081657813273
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,17,0.2514869543253496,0.16038516769578728,0.265954389638666,0.11926390556707957
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,18,0.47981998071677995,0.19772656937120697,0.24069110364330798,0.12271866446800085
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,19,0.3392149256038158,0.1720363762414121,0.23456604595409447,0.12172376103252512
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.25,0.0,20,0.28516552433481046,0.13078721899161702,0.2333200623227465,0.116928721869027
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,0,0.4049377434815286,0.19723212456611766,0.2586945820539898,0.14281557282410334
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,1,0.33224568325426496,0.16095952036350294,0.22772034833163352,0.13479011335544067
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,2,0.26798899594672176,0.15480540607671653,0.23816480756407754,0.12920524321463467
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,3,0.2790035927804649,0.12319790715332815,0.20702981318269942,0.12472269636367164
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,4,0.30814714596908516,0.1423899339082257,0.19169020544686127,0.12496508055538022
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,5,0.2646938961409445,0.13550113034649872,0.19082081060240064,0.12033611483720374
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,6,0.3365392056078553,0.18709567672119765,0.20293807014401563,0.12405695148488166
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,7,0.2108799157007628,0.11520668396721087,0.19133859008199183,0.11672362582840969
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,8,0.22884682650874183,0.11320380006652621,0.18782326706996685,0.10961243882155203
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,9,0.26724675950557547,0.13237413915454319,0.19515751253931113,0.11766875824082174
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,10,0.26335054442813227,0.1412715084847344,0.20170660901153123,0.10836821003740975
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,11,0.19751867496940365,0.10794193377202363,0.18832477994720354,0.10596187967957302
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,12,0.23765441792031902,0.14157294439596965,0.2087153346266099,0.10293056755708778
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,13,0.2400923487298875,0.10743405441158138,0.20265945453924242,0.09728279341813019
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,14,0.23673768313934154,0.11210720205143974,0.20325959813735997,0.09701437988907392
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,15,0.28613236158436456,0.16203783711452677,0.2018390506887708,0.11268827017167697
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,16,0.23766107796330874,0.10413388873337481,0.19203425176299554,0.11357853154213675
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,17,0.26657525515523817,0.15652560919406366,0.21216662771983194,0.1242609827230716
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,18,0.2812883740004046,0.13458259551957333,0.2689036958702939,0.1326729047953024
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,19,0.2717537137803256,0.11598780052960904,0.26811462296638794,0.13021268594952856
147A494E-7009-48B0-B912-218C2087F0E4,15,0.25,0.0,20,0.20305387035845854,0.09432495171896735,0.26149308089930423,0.1260702238637257
DD20AE4C-5A31-4570-8795-DE91A8DE0921,15,0.25,0.0,0,0.7958284798954494,0.21876626220485976,0.1925250336015326,0.10917482528067003
DD20AE4C-5A31-4570-8795-DE91A8DE0921,15,0.25,0.0,1,0.31956210621556697,0.156301713128741,0.25000906933979744,0.10386263201438466
DD20AE4C-5A31-4570-8795-DE91A8DE0921,15,0.25,0.0,2,0.2937548053499474,0.12000581113198269,0.23282259080396778,0.10619588704035793
DD20AE4C-5A31-4570-8795-DE91A8DE0921,15,0.25,0.0,3,0.23625370634452836,0.12056473088109443,0.25460358012090023,0.10699045693856037
DD20AE4C-5A31-4570-8795-DE91A8DE0921,15,0.25,0.0,4,0.3156655390201568,0.13045550455391156,0.252949263756194,0.11076560956360147
DD20AE4C-5A31-4570-8795-DE91A8DE0921,15,0.25,0.0,5,0.2680228371133063,0.14432127575715265,0.2505273603959879,0.1206935448443226
DD20AE4C-5A31-4570-8795-DE91A8DE0921,15,0.25,0.0,6,0.2833787318599021,0.14442814925752745,0.2530371037747423,0.12386521122811417
DD20AE4C-5A31-4570-8795-DE91A8DE0921,15,0.25,0.0,7,0.2474219703100208,0.1221477904272075,0.2665566468816897,0.12112950929584296
DD20AE4C-5A31-4570-8795-DE91A8DE0921,15,0.25,0.0,8,0.23384352983753381,0.11528373920815688,0.2630462353823305,0.12028790745899226
DD20AE4C-5A31-4570-8795-DE91A8DE0921,15,0.25,0.0,9,0.22946278668177342,0.10115168290228156,0.26143246201711445,0.11524018416476177
DD20AE4C-5A31-4570-8795-DE91A8DE0921,15,0.25,0.0,10,0.2534563552895486,0.1188209185627092,0.2755054182298129,0.1315990168552606
DD20AE4C-5A31-4570-8795-DE91A8DE0921,15,0.25,0.0,11,0.3616277185660428,0.1345335186830368,0.32132479161907435,0.14025689235893446
DD20AE4C-5A31-4570-8795-DE91A8DE0921,15,0.25,0.0,12,0.31055996072894576,0.14969628992676345,0.3220227922815424,0.13977608194661814
DD20AE4C-5A31-4570-8795-DE91A8DE0921,15,0.25,0.0,13,0.3040263932907874,0.13873952400249218,0.3327366781972328,0.137031299398641
DD20AE4C-5A31-4570-8795-DE91A8DE0921,15,0.25,0.0,14,0.39834279239325615,0.18548089961114084,0.34048976833624656,0.13630555320415316
