uuid,number of vertices,nesting ratio,nesting bias,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,0,0.7158507684340788,0.22077888042695828,0.27426599908383875,0.10204001493718423
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,1,0.40522071845790153,0.16932754160958602,0.2092928410951111,0.09387913308716353
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,2,0.38248880654778744,0.13897559194022505,0.21973273112498803,0.09304139026781162
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,3,0.35297937773179044,0.13391307162563754,0.24467671282649933,0.0976275297839744
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,4,0.3301518352021228,0.12759565737417125,0.25021691559014797,0.10075108303078978
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,5,0.21567865560912833,0.09791708608116047,0.2642322539324371,0.097597567067682
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,6,0.2809916518171942,0.1034604524441627,0.26379024233485654,0.10023482087500644
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,7,0.35784890245982315,0.13989125365098487,0.250960779169176,0.10460989546974517
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,8,0.41054114934553804,0.16711656489600818,0.26014685718922803,0.10417204759765286
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,9,0.38201113662061814,0.14941572040016907,0.252689892916604,0.10492804191884354
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,10,0.40476697818381624,0.1590862835137163,0.2512061199477964,0.10560421335486274
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,11,0.36503319286496605,0.14111569346426175,0.2596195182208902,0.10824557090180646
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,12,0.4344336993630934,0.1253946325984916,0.26239850351367183,0.10991587594260928
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,13,0.41451992117256115,0.14836270919718825,0.2655104540477747,0.10791582340021962
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,14,0.4477858626357706,0.16104813912426671,0.2686521008735937,0.11004999345232165
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,15,0.4139520211552338,0.16738639729561394,0.2647466205720579,0.11449555826560016
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,16,0.3957493901245079,0.14180404525130538,0.26682160081910067,0.1142435944292295
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,17,0.3119633975753599,0.10955347003289619,0.26739946216111465,0.1154865948535891
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,18,0.4036378826352475,0.12176915104405933,0.26710390049763255,0.11464958569456223
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,19,0.43843428376554455,0.11498443291872971,0.2734093618467274,0.11351674572226864
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,30,0.0,0.0,20,0.3216389284680465,0.12316460691750898,0.2703037706894797,0.11470636754236692
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,0,0.6884569291022793,0.2555217862493682,0.20035115350197397,0.10061828256700281
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,1,0.5472358608931369,0.18551824474567835,0.19928943311350164,0.09353536337475751
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,2,0.38853261371924985,0.1616541365612477,0.18626641025863103,0.09157929867293037
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,3,0.3432189543107391,0.17548834682375983,0.1809515599403701,0.09213522550234791
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,4,0.37823368079462977,0.16087106255778827,0.1686329309972363,0.08796141646428915
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,5,0.3436126230168564,0.15202693242538098,0.1868197868496536,0.08672676582449011
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,6,0.303055417413693,0.14795083483907617,0.18365464453887695,0.08549817556270763
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,7,0.40299261730454305,0.17172943135616875,0.18759044783273154,0.09151905783345254
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,8,0.2892299200991854,0.14308143041990368,0.19032364638540566,0.08638925947176858
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,9,0.32936298633716615,0.17674222397377606,0.19317878360098223,0.08916763610319257
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,10,0.35390107449082636,0.1747239418939427,0.19780170169495312,0.08935882505306443
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,11,0.35128685365144025,0.16745980276181854,0.1795114847223933,0.0904039844278581
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,12,0.4200058948364905,0.1823785171454866,0.1862606767538909,0.0990830510357577
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,13,0.3389844084051279,0.14776097509580616,0.18483246792440555,0.09952082682328721
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,14,0.2954906536571291,0.13652046804273488,0.26300135299892313,0.10310794191902851
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,15,0.3437676333558903,0.1400680871794392,0.28001777158324614,0.10562149865657328
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,16,0.3634331324218109,0.13136754332044065,0.2858813212831329,0.10353061827988586
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,17,0.43982718901831486,0.17615662254089925,0.3030478332337975,0.10665827080195378
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,18,0.3422314595291435,0.16045626973386176,0.3140088493323398,0.10650088004148286
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,19,0.3849512763373679,0.1959048035783162,0.31709237143164914,0.1105938210514101
AE097F3A-14FD-4735-A19B-8FD343CA3346,30,0.0,0.0,20,0.4162660309543409,0.18612378786737183,0.33100229606455417,0.1107929233895113
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.0,0.0,0,0.576398510760042,0.23244696547856553,0.199443898433737,0.09631572781477755
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.0,0.0,1,0.3093479112637335,0.18974001080761801,0.18336447420634308,0.09419068589099872
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.0,0.0,2,0.30646719622316865,0.17591378767109828,0.18450016635425362,0.0979543796091417
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.0,0.0,3,0.28301119591386387,0.14774613825780397,0.17212760976498243,0.09391463393649703
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.0,0.0,4,0.3146142399463608,0.1529611304218701,0.1853838711196743,0.09392304530309001
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.0,0.0,5,0.2943256681629729,0.1657788365156048,0.16833158532010323,0.09229998615021093
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.0,0.0,6,0.3063930059903429,0.1639232157366666,0.17490929176583878,0.09147559258590174
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.0,0.0,7,0.3601895063443073,0.1410057130727528,0.18724709404518536,0.09264265740675719
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.0,0.0,8,0.305128294513907,0.1587013599796655,0.18269205249228146,0.09269653652627512
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.0,0.0,9,0.3247792529452492,0.14732237470111317,0.19009987303043013,0.0936974255007474
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.0,0.0,10,0.3770253639291003,0.17351021866385205,0.20892511229782282,0.09699847954124315
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.0,0.0,11,0.37851305740099367,0.17016564204749712,0.2200083008513946,0.10078254087775464
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.0,0.0,12,0.34753554619119154,0.1515156039845773,0.20368055629880588,0.09791349748822469
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.0,0.0,13,0.356664349198813,0.15057030494122414,0.2758132154497603,0.09681577881753067
4C84D073-8E95-4BB3-924D-8AE018CB08EB,30,0.0,0.0,14,0.5550294307407503,0.14661814798838088,0.28385451004698065,0.0947147295534285
