uuid,number of vertices,nesting ratio,nesting bias,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,0,0.6931427704640505,0.36980039571408474,0.26842361698843503,0.1531945166311373
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,1,0.5715001787421109,0.21399275894157452,0.3064221534105677,0.1606551138447028
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,2,0.46759189990488004,0.16704614273236656,0.2989418199164381,0.15607536145328502
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,3,0.36734824050495235,0.10352739320492194,0.31777991617968054,0.14256286852931296
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,4,0.2626653537714877,0.1076635050870926,0.278047007953159,0.13109597887477248
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,5,0.20610841453571827,0.1082145413497805,0.2552733130136681,0.12677899213529265
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,6,0.32951945796317406,0.12717145594678975,0.23675217192564274,0.128696612086656
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,7,0.21681094379277815,0.10482472413503188,0.23539883475834092,0.13202099253796323
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,8,0.24745811172842572,0.09423593609072371,0.21911590864122354,0.13210685235639852
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,9,0.2243816802669957,0.11176448036502729,0.21870631986262454,0.12951594018958726
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,10,0.1718525457403343,0.1003787673538693,0.22209579777217614,0.1251858301464514
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,11,0.16702453660903993,0.11580283927722283,0.22269693641912106,0.11889299332725381
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,12,0.26955045983972825,0.13204136593376184,0.23585776818824422,0.11164631804056896
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,13,0.32516040170717697,0.1866736206519029,0.1932227443804769,0.11431276783896718
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,14,0.3347584036865319,0.1724703669179175,0.200268074242633,0.10894442403213574
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,15,0.35293307207357705,0.16148929777132648,0.2534101526947427,0.11405153342778451
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,16,0.28973746675202916,0.13307656125221642,0.24782637349976028,0.10798504633335863
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,17,0.23074364092427688,0.12776012036948822,0.25427463214544643,0.10534424106972295
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,18,0.27130529934548575,0.13938701153911762,0.2456103803069542,0.10639585547873658
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,19,0.26977251665030355,0.127917346250249,0.2760364146247597,0.10731338741552937
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.5,20,0.22279567096807187,0.11224531136700286,0.2335100178343889,0.10551111300775536
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,0,0.31305489741272896,0.1429192477405885,0.22843550955082398,0.10927623127122665
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,1,0.35505765994136784,0.1290867309956684,0.22738574689822025,0.10988403868955507
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,2,0.16827437329914632,0.07362458491394452,0.22898450632372291,0.13065844399008064
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,3,0.18836249350745202,0.0747963887729754,0.2438992546654672,0.12185732577758031
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,4,0.20559922547575912,0.111799150555884,0.29452973354887735,0.12458912778804528
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,5,0.25360851064577444,0.0960538417156867,0.2734461900842966,0.11996094523360509
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,6,0.43528737907833925,0.12218664828209802,0.2662766349118352,0.11221999397239991
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,7,0.35906325245792964,0.11526731398237906,0.3494674634530627,0.12856543018950753
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,8,0.2658670405018031,0.10102624870937495,0.29032669999408534,0.1286949257480866
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,9,0.3522275613458498,0.16036317383716922,0.3014959298891815,0.13439337536725662
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,10,0.251034364282026,0.15134865241737785,0.31482179492158435,0.1472987025965029
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,11,0.21043262087156805,0.12714236094192372,0.32481559828862405,0.15445839024464428
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,12,0.25072883004375307,0.09579967144904512,0.3224683988704209,0.13990421569567643
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,13,0.30333701731557583,0.10058883182651181,0.31733632578534426,0.14021855982528478
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,14,0.3283014036723847,0.1001991552795146,0.3184326475820647,0.14473759939559303
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,15,0.21820368527669223,0.09299893678073082,0.2874476229369025,0.13841961383494186
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,16,0.3109702937751194,0.10448465185199793,0.2885797019310213,0.13938400099316486
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,17,0.2028310041451891,0.08492929702242855,0.2958320523761957,0.13895407382230676
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,18,0.29145787505871584,0.11098211031508802,0.3061636212914652,0.14675373158466923
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,19,0.3096254689650164,0.10523764693603292,0.31425614932471746,0.1410612160288344
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.5,20,0.35995153150569287,0.12770315702334722,0.306462428087853,0.1474692179462237
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,0,0.3154320766847731,0.16809095316222525,0.22410122333690585,0.11770820517174432
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,1,0.33153412872893645,0.1415089811701239,0.20514367852694468,0.10963740527947875
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,2,0.2398529657513826,0.0982204714906006,0.20221149849973297,0.10984128652470553
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,3,0.24046935749985274,0.11873654207710427,0.2104538803309085,0.10599050096730243
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,4,0.15255679461816268,0.09567448620576587,0.20368294657997155,0.1060226653848047
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,5,0.1385249224481025,0.11014583646619261,0.18194177041219992,0.09591707455586218
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,6,0.2359696389495603,0.09470097097936106,0.20183288713378,0.10257259667523178
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,7,0.14576394411839505,0.08660918699998364,0.19207574165652286,0.09757191368656115
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,8,0.19525717897760517,0.10656424738007649,0.21305305077490305,0.10421957586567858
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,9,0.1913258463366327,0.12882244744080826,0.23163656336460198,0.11214678367679573
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,10,0.23408200793569742,0.13953708673561138,0.2558233205635461,0.11665603994414134
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,11,0.2229803907555874,0.1061712190417316,0.2543534743206768,0.11520939746176702
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,12,0.22109628585393537,0.10654950879530427,0.25769847867962936,0.11686678223370346
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,13,0.257565102259092,0.1302795179680579,0.25423604935847477,0.11269886763191797
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,14,0.25384393929289323,0.12869666521866294,0.22878065470229636,0.11404487742159097
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,15,0.2958539562640476,0.16164052319536387,0.25866128916224074,0.11453395194508532
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,16,0.35143975969435504,0.17246242193362257,0.28936562858519815,0.11518493154891118
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,17,0.3265654599264548,0.1878824779934517,0.2912948267353121,0.11649992740464256
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,18,0.3347082063649994,0.1546951444561981,0.2921934252260069,0.12019636372489434
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,19,0.3242509241984779,0.15745045043347014,0.30437795893265157,0.1169258281614498
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.5,20,0.2707129786751373,0.14449550506403322,0.3044104362680754,0.11618926819628798
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.5,0,0.4408127323068814,0.15537237229445028,0.2259521038414679,0.11984199450912951
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.5,1,0.37746748677315844,0.12641879132698053,0.25316356261572237,0.1346212669701749
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.5,2,0.1718219546023629,0.1117900779624537,0.31197265367237936,0.1300684545614616
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.5,3,0.2174698734826248,0.11974922985296,0.31948102376689613,0.13489916990320583
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.5,4,0.19009781760604094,0.08175481513543224,0.31053435553849196,0.12741927879054815
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.5,5,0.22451775261968138,0.08594170811471505,0.31471570684387634,0.13702855095483962
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.5,6,0.20138471734756103,0.11605184200593191,0.32676775061762564,0.13157663694977786
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.5,7,0.2338176440068261,0.10835322970036458,0.31144941150551153,0.13634917368665905
