uuid,nesting ratio and bias,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.0-0.0,0.2662227782455563,0.11636557376869527,0.21550008666523757,0.11636557376869527
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.0,0.2788744108652707,0.10790480121281001,0.21839501773789,0.10790480121281001
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-0.5,0.3030421580949637,0.12036186385273137,0.2216858785335014,0.12036186385273137
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.25-1.0,0.36674489619590095,0.11337016672333249,0.24090086453770304,0.11337016672333249
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.0,0.27689880533320904,0.12093168735752877,0.2786177106467396,0.12093168735752877
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-0.5,0.2872016689396521,0.13620888595432257,0.27718597951163965,0.13620888595432257
4D721EDD-2FAD-49F4-875C-A0945C9A0471,0.5-1.0,0.2669120320483302,0.12442749663587611,0.2678984770419184,0.12442749663587611
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.0-0.0,0.2055257615933282,0.10255201193741866,0.25157582565578873,0.10255201193741866
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.0,0.11292216199126207,0.11451619666924688,0.26154200280408724,0.11451619666924688
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-0.5,0.14061972124858232,0.06369940802444225,0.09351332288433219,0.06369940802444225
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.25-1.0,0.2240824994056807,0.10636020482920965,0.1961918354152427,0.10636020482920965
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.0,0.30355818715751615,0.1320816953125927,0.42829217449388474,0.1320816953125927
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-0.5,0.26747624493767536,0.11471444207946403,0.24905158432218033,0.11471444207946403
3052AEDB-2B8F-4821-A91A-47513BA26DEB,0.5-1.0,0.39737631594328493,0.1437556267727003,0.3220161289751806,0.1437556267727003
B78027F8-1112-454B-BF89-C30F71C6BC55,0.0-0.0,0.24339753097118813,0.11119280961483474,0.24052913065743975,0.11119280961483474
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.0,0.25213556077024607,0.10234024466431908,0.2974083541384791,0.10234024466431908
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-0.5,0.19850966499190978,0.11924887898205672,0.2694969214551758,0.11924887898205672
B78027F8-1112-454B-BF89-C30F71C6BC55,0.25-1.0,0.24008713382927227,0.11869184882644994,0.27092936249092686,0.11869184882644994
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-0.0,0.15237469295251838,0.1091685219022897,0.26316142382265356,0.1091685219022897
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-0.5,0.3110310148183248,0.15305301402694632,0.35622269893447156,0.15305301402694632
B78027F8-1112-454B-BF89-C30F71C6BC55,0.5-1.0,0.2978752635094229,0.11507260306056959,0.19661987949460547,0.11507260306056959
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.0-0.0,0.233097337651105,0.08820585542868883,0.22679859633136848,0.08820585542868883
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-0.0,0.1783824872201277,0.10340982748954455,0.19374790221873742,0.10340982748954455
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-0.5,0.12606137976243403,0.13500605721101114,0.301563394599791,0.13500605721101114
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.25-1.0,0.17469394963374346,0.11477844511883921,0.27406880226816144,0.11477844511883921
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-0.0,0.29957038317409174,0.15164564812539016,0.3265914166687144,0.15164564812539016
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-0.5,0.25286586101172054,0.10447686110385387,0.20456349526455764,0.10447686110385387
CFF4725C-241F-4F0D-8E38-3D45933FB1B6,0.5-1.0,0.1981410253336974,0.11428497874724569,0.19672068231937673,0.11428497874724569
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.0-0.0,0.3250625215787634,0.11103884974184698,0.18570078586397087,0.11103884974184698
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.25-0.0,0.35448193057211747,0.10773998268287294,0.22136311235208683,0.10773998268287294
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.25-0.5,0.23665456454397812,0.09905031862767705,0.22156655248111165,0.09905031862767705
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.25-1.0,0.16488491424457843,0.08088123259763744,0.16656384798586243,0.08088123259763744
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.5-0.0,0.35091351695148737,0.12452840651172387,0.35476051107351714,0.12452840651172387
1F171CDF-484F-4AA0-B568-2E8B28EDFAFC,0.5-0.5,0.31021771147514415,0.1547663649944734,0.3427290739265414,0.1547663649944734
