uuid,initial number of clusters,nesting ratio,nesting bias,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity,number of internal vertices in cluster graph,number of external vertices in cluster graph,number of internal edges in cluster graph,number of external edges in cluster graph,number of faces in cluster graph
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.99,13,0.2103559741765064,0.10372033346438886,0.41171549785554595,0.1383960561832678,10,3,30,3,21
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.99,14,0.2910702314158505,0.10960218486337078,0.4175053572787667,0.1347210097501086,10,4,31,4,22
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.99,15,0.35205648602840767,0.11994477011201071,0.4103740502062285,0.14190360931915127,10,3,30,3,21
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.99,16,0.3787892085482464,0.14060282396176554,0.4072024695594987,0.14012648799742392,9,4,28,4,20
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.99,17,0.30636731440737724,0.10158182128912085,0.39891378493855345,0.14287482588614553,8,4,25,4,18
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.99,18,0.42184344139700947,0.12616278822868768,0.3796436033725744,0.1428689576007576,7,4,22,4,16
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.99,19,0.3562922842403606,0.156423915175789,0.3747411933790194,0.1447851247892801,8,4,25,4,18
6D4B1D8B-7B4C-442C-B41F-2A6EAC4124E1,10,0.5,0.99,20,0.23310452026128844,0.10412618552747344,0.40609931023549306,0.15386757581786756,9,3,27,3,19
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,0,0.6718687596343218,0.2373879606929754,0.23663015651869426,0.13196064924789447,5,5,17,5,13
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,1,0.27461235616244406,0.15672690011871263,0.19036432350889032,0.1096431655678441,5,5,17,5,13
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,2,0.3068275899159633,0.1407467518857484,0.17610335461761986,0.10284401588511881,5,6,18,6,14
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,3,0.2912198204656828,0.1478261923542301,0.18160418416703983,0.1007670925593987,4,7,16,7,13
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,4,0.23617811169190647,0.1261871711450587,0.16866378253337788,0.10022615155846311,4,6,15,6,12
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,5,0.232964541084142,0.1301524028266162,0.15056354014563106,0.09660928089624402,3,6,12,6,10
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,6,0.262223693726274,0.13668578631855788,0.16665504108645335,0.09757520888620883,4,6,15,6,12
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,7,0.2990618510831892,0.1312585159010351,0.20172877655518548,0.10326663197551719,5,6,18,6,14
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,8,0.2445272845150077,0.11167161328818201,0.25051281458959807,0.1161528058267772,6,5,20,5,15
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,9,0.1851070495328192,0.1137875123807555,0.25097509785626587,0.11636425200749163,6,5,20,5,15
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,10,0.22481982367540843,0.13813712026945882,0.2693683754691921,0.11511336548028059,7,4,22,4,16
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,11,0.31713737090698374,0.17006829814580013,0.30620805188307576,0.1244804225770076,8,4,25,4,18
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,12,0.3358746160215138,0.13750669496861057,0.30105105121813525,0.11829087385665928,8,5,26,5,19
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,13,0.3208492417893727,0.14063605648251148,0.30129121232398315,0.11509091167813462,7,6,24,6,18
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,14,0.4064632061993173,0.12259365445819502,0.3018770893013977,0.11859871080461648,7,5,23,5,17
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,15,0.29025055179335185,0.13383426909481777,0.30080315753781167,0.11822939881190152,7,5,23,5,17
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,16,0.24042303005752233,0.1259054883868498,0.3173724348220224,0.1319959138397541,8,4,25,4,18
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,17,0.3406035952073837,0.144407588273821,0.31837295006111527,0.1351753583163506,9,3,27,3,19
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,18,0.28252451177981697,0.11386391473334177,0.33461830136540577,0.13263785112060447,8,4,25,4,18
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,19,0.27166765692859285,0.09628495148448744,0.33320487024276224,0.1359972364398346,8,4,25,4,18
AE097F3A-14FD-4735-A19B-8FD343CA3346,10,0.5,0.99,20,0.3119927219523071,0.08997470106085145,0.3362441397999107,0.12205337147809373,8,5,26,5,19
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,0,0.5429133955004914,0.18242515935144404,0.2641970914115346,0.13196666399549928,6,4,19,4,14
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,1,0.4033572876880041,0.15947752421275047,0.262536158140988,0.11994327090570084,6,5,20,5,15
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,2,0.2708915510995001,0.14097774741398614,0.1875133811732481,0.1044226191195255,5,6,18,6,14
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,3,0.19578776427458647,0.10479464249941635,0.17886526283800036,0.10410776600770996,6,5,20,5,15
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,4,0.20109175500928322,0.09765532560372973,0.17601568618115765,0.10226552766950367,5,5,17,5,13
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,5,0.18907043059068745,0.09814605826301821,0.19565237992453385,0.10408295182463016,5,5,17,5,13
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,6,0.22098949387048042,0.10052102215975409,0.17073130477120194,0.09882638861416695,5,5,17,5,13
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,7,0.19055883048456637,0.09119033369701197,0.16267312828561972,0.09607484396926853,5,5,17,5,13
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,8,0.1963601084774337,0.09477159612514223,0.14802246494627724,0.0888855495270916,4,6,15,6,12
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,9,0.20237108431084952,0.11309508073578961,0.15259677117691164,0.09163746883591221,3,6,12,6,10
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,10,0.146188400626927,0.07324793737149465,0.2116435948190976,0.1094445332733095,4,5,14,5,11
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,11,0.193676529064405,0.0916981900878279,0.23723057346584042,0.10603110588231794,4,6,15,6,12
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,12,0.20577064486867827,0.08024847239116187,0.22520846354121057,0.10966385797244203,4,5,14,5,11
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,13,0.29947659023880835,0.10749382188876651,0.2155346110112384,0.1019094999829248,5,5,17,5,13
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,14,0.21794229336316223,0.10617332705586832,0.23347465703093978,0.10561211049855301,4,6,15,6,12
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,15,0.17321157156430778,0.08312608775666942,0.2574013334439301,0.10323387716946696,4,7,16,7,13
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,16,0.20102530899117543,0.09860295500744409,0.2559677168560972,0.1143998728674244,5,6,18,6,14
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,17,0.2736741875301982,0.13579295885468368,0.32196846491586206,0.12773277435137007,6,5,20,5,15
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,18,0.3237298878713975,0.13167063148338862,0.3449314918609284,0.12506403184349704,6,6,21,6,16
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,19,0.23404130047144298,0.10718221944839289,0.3439540448139475,0.1277716895844924,7,5,23,5,17
4C84D073-8E95-4BB3-924D-8AE018CB08EB,10,0.5,0.99,20,0.28837055144623036,0.0917424892626301,0.317955157069542,0.12913038060177853,7,4,22,4,16
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,0,0.6988961773776441,0.29529484132076095,0.30575240914468316,0.12291501240959482,6,4,19,4,14
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,1,0.585488633217167,0.20190918722660403,0.2771037692254252,0.1195288859939088,6,4,19,4,14
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,2,0.17933906939279992,0.10985913625662339,0.24870831267941268,0.1316075064485056,7,3,21,3,15
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,3,0.25191578415348787,0.12881607507505555,0.2372586084049168,0.13343662323118732,8,3,24,3,17
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,4,0.2231495601209983,0.1047664958568007,0.2623376101810403,0.13173907431531617,8,3,24,3,17
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,5,0.22013838881113415,0.09425356724318973,0.2562793371879769,0.12640252958958412,8,4,25,4,18
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,6,0.33000139575306375,0.11288913228784894,0.2558137818633374,0.12465475532082675,8,5,26,5,19
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,7,0.24517480072366168,0.12815229363570976,0.28103235474464694,0.1296458140158863,8,5,26,5,19
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,8,0.26022848867754317,0.14639720528341843,0.26346497863689694,0.12802280579984987,8,5,26,5,19
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,9,0.19277976209540285,0.10893468373136576,0.2510095417934829,0.13026291555199218,8,4,25,4,18
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,10,0.41478391876068066,0.12964348924310135,0.24720661859955667,0.12108892149902904,8,5,26,5,19
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,11,0.29862892114299605,0.09881393834120106,0.2337656954979456,0.12294264549946103,7,5,23,5,17
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,12,0.3124624458925569,0.1119207393423592,0.23719388212665873,0.12296461117276983,7,6,24,6,18
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,13,0.27956148111903584,0.12888150771120047,0.2826813587516639,0.13264005122904277,8,5,26,5,19
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,14,0.21712475479693455,0.12179833038327567,0.29028253876819793,0.13170384345012692,8,5,26,5,19
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,15,0.24508594831901803,0.12876816637136482,0.2909253580526228,0.13513519999757043,8,5,26,5,19
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,16,0.1605470709329755,0.0878224465768107,0.28968500646669026,0.14223235443727034,8,4,25,4,18
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,17,0.19949201584584156,0.08906659205053528,0.27799524193626196,0.13411190553630595,7,5,23,5,17
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,18,0.2983380246778724,0.14638308974044437,0.2569999541613556,0.13314942856628098,6,5,20,5,15
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,19,0.2647863866189131,0.10339186243062226,0.2810959354164446,0.13721457309324386,7,4,22,4,16
450053F2-5F0A-4CFE-8A08-92CC201A07B9,10,0.5,0.99,20,0.2740398572914521,0.10595520731922221,0.25420747037218955,0.13464752599409927,6,4,19,4,14
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,0,0.8618623641733955,0.3094904046174112,0.31480311453414234,0.14532735759547497,5,5,17,5,13
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,1,0.3785700053931455,0.20825739886099215,0.30792434756290177,0.1365159321160723,4,6,15,6,12
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,2,0.3847486063434881,0.195541350968671,0.2656680956759873,0.13313553494670877,3,7,13,7,11
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,3,0.46696338416787847,0.19473606119523837,0.25511698297736546,0.13077316062105682,2,8,11,8,10
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,4,0.4054375971208858,0.15849278939143438,0.22815210121968743,0.12271624909470454,2,8,11,8,10
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,5,0.36802997008261035,0.17523443226934576,0.1968855481392051,0.11283898741920266,2,9,12,9,11
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,6,0.2574970865321688,0.13524964763554262,0.20509096242284347,0.09966038353579937,2,10,13,10,12
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,7,0.36182406506248266,0.12907771676006435,0.20212262432978095,0.10231066012291981,2,11,14,11,13
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,8,0.253144254676745,0.11259792875243889,0.19717827374291438,0.09902552661959958,2,10,13,10,12
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,9,0.27479090972881354,0.09050868862042778,0.2338168669072898,0.10810851900053137,2,10,13,10,12
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,10,0.2797641713144658,0.09382641363009869,0.23732057087764524,0.10366722876310143,2,10,13,10,12
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,11,0.3336415175278366,0.14403440524373676,0.3444561583755872,0.10597726272520869,2,10,13,10,12
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,12,0.40072985915284776,0.17912088133900358,0.33211999640619194,0.10559377007365635,3,9,15,9,13
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,13,0.33173747348370236,0.15962198140338243,0.3389698881128037,0.11387138809077339,4,8,17,8,14
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,14,0.39114459453340694,0.14034885841231365,0.33388778972061517,0.10972708675768912,4,8,17,8,14
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,15,0.354273004766219,0.1365496424952054,0.32681972672681364,0.10673442260518651,3,9,15,9,13
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,16,0.35645190394867543,0.13534721105864422,0.32996889634936066,0.11060425674758109,4,9,18,9,15
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,17,0.2549463913096915,0.08513808410712856,0.32579792172331024,0.10777559848880605,3,10,16,10,14
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,18,0.4081949037980677,0.14525119784686708,0.32555114910629623,0.11462549338385629,4,10,19,10,16
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,19,0.26233801444742466,0.1518207292875679,0.3083101419184386,0.10894422997640929,5,9,21,9,17
9BA67779-50C2-483B-8E81-916125D5D3F7,10,0.5,0.99,20,0.2772019378626882,0.1449727469138774,0.3201727292459153,0.10424410332599783,5,10,22,10,18
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,0,0.4228427735108246,0.14899738383534475,0.28958905185734163,0.12719678536218154,6,4,19,4,14
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,1,0.39069298426539706,0.1390703216627452,0.2838503564217965,0.12056640170522656,5,5,17,5,13
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,2,0.34110157834568017,0.11425017639126678,0.2618404741080351,0.12668096278389057,6,4,19,4,14
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,3,0.25530157206381343,0.09186952830701721,0.26385490490939933,0.11980880026317785,6,5,20,5,15
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,4,0.2535701514440016,0.08283944535995194,0.2645198148114989,0.11526195758529192,5,6,18,6,14
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,5,0.21298723879699788,0.08928900734174143,0.30164753620005563,0.12566864262680016,6,5,20,5,15
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,6,0.19959485099988455,0.07306442637508902,0.2819427790669903,0.12627026249791495,6,5,20,5,15
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,7,0.2841280414027011,0.11710230158626429,0.28212631898519336,0.12202355556523153,6,6,21,6,16
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,8,0.2918648194264674,0.1454981842669831,0.30101417079663634,0.1358293873871493,7,5,23,5,17
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,9,0.45943102224241156,0.1433005754910119,0.29554252409119275,0.13198595498897414,8,5,26,5,19
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,10,0.2665381977075864,0.13148368074388286,0.28115153383100605,0.12519934072422753,7,6,24,6,18
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,11,0.251125567594508,0.10615767021932278,0.40351217388853844,0.1374803363420573,8,5,26,5,19
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,12,0.25872727765754844,0.14512223884278802,0.417872531691888,0.14361071132320255,9,4,28,4,20
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,13,0.26870755331512974,0.1211424607280012,0.4237263391420372,0.16364920553616508,10,3,30,3,21
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,14,0.259559807253996,0.09338479230162414,0.42618415991801095,0.17280804323890223,10,3,30,3,21
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,15,0.24869020857716126,0.09117266625569258,0.43203114391189834,0.16445330574575964,10,4,31,4,22
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,16,0.2665753762168355,0.11638816651019517,0.4429444757835729,0.15876406878490817,10,5,32,5,23
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,17,0.36221238082698815,0.15492730694793788,0.4425933178758029,0.16264585740597884,11,5,35,5,25
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,18,0.3869619690424326,0.1934721560606825,0.4459899611569106,0.16956992233264476,12,5,38,5,27
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,19,0.36817342049469143,0.1633444908806839,0.4042062242223507,0.16632617095109015,12,5,38,5,27
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,10,0.5,0.99,20,0.38106264888747315,0.16264594265100504,0.4010172010709232,0.16448301167566087,12,5,38,5,27
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,0,0.5715919772394461,0.18419362703853656,0.2592931772660773,0.12817594654576908,5,5,17,5,13
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,1,0.4068056896793754,0.1539277829335853,0.25287743377896854,0.14123637691784896,6,4,19,4,14
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,2,0.4047189812557064,0.1341268328809626,0.2766436265450537,0.14245002462480227,5,4,16,4,12
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,3,0.26912105674444253,0.09692089871105505,0.2633898283711984,0.1345784051281737,4,4,13,4,10
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,4,0.20543925972500912,0.11817791200263791,0.22735084636167163,0.12767080212516685,3,4,10,4,8
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,5,0.20286609376447542,0.09774152692220577,0.22461380483971616,0.12046661154145617,3,5,11,5,9
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,6,0.1976852470134157,0.07529278892308786,0.33785857492150806,0.14397929169800705,4,4,13,4,10
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,7,0.14443255724342488,0.07036864746529918,0.3336829385441923,0.13612057405694547,3,5,11,5,9
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,8,0.17399832478045565,0.09363390929640399,0.315083617659488,0.1319910706009832,2,6,9,6,8
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,9,0.11943785204493254,0.07637022557985468,0.30221134464218147,0.14066585107784108,3,5,11,5,9
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,10,0.22578000969077375,0.0931224595924221,0.29762731155579025,0.13142980701188414,4,5,14,5,11
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,11,0.333717876127208,0.10581163092956176,0.2983709641078511,0.12416896322722071,5,5,17,5,13
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,12,0.15747527243340606,0.07004221805934065,0.38928771352886715,0.14003127408144572,6,4,19,4,14
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,13,0.2303056982860709,0.11862859151881236,0.3904359838739131,0.14270510033177125,7,3,21,3,15
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,14,0.2604507402725013,0.11111170364080328,0.3827988686603033,0.1430936353844011,8,3,24,3,17
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,15,0.17533485080696376,0.08543120312360412,0.38068746611969895,0.14263806740201815,8,3,24,3,17
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,16,0.28989079096554965,0.12844248895971042,0.3808152628926501,0.15339056040130364,9,3,27,3,19
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,17,0.31747539143146186,0.1057809224166286,0.37463442743765274,0.15092893319044642,8,3,24,3,17
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,18,0.22522571923351167,0.0959862989431547,0.37440202604808426,0.14436384629807408,8,3,24,3,17
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,19,0.34577643487910575,0.13722385604145867,0.3707358426064906,0.14507351312624797,7,3,21,3,15
45D8EAD2-210C-4F04-8C7F-EA3E65484875,10,0.5,0.99,20,0.3998825050936223,0.15297614393378067,0.3595002703228942,0.14582506523381808,8,3,24,3,17
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.99,0,0.4631510948655202,0.1689970019982535,0.21795995245791916,0.11782881599847672,5,5,17,5,13
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.99,1,0.2613810463620988,0.10244509182618951,0.24452566347636362,0.13034126702877702,6,4,19,4,14
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.99,2,0.17915625154815443,0.0937763687356127,0.2625147680310894,0.12906626090770268,7,4,22,4,16
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.99,3,0.23533097281127313,0.10133912500138943,0.2518158852577988,0.12241538246222433,6,5,20,5,15
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.99,4,0.26013593672329005,0.12924529882409075,0.2489000384393194,0.11794900162739948,7,5,23,5,17
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.99,5,0.16235070597600387,0.11782026807130314,0.25140132688273653,0.11852227149250169,6,5,20,5,15
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.99,6,0.2854804660592201,0.16050443798719027,0.2698835578132234,0.12404500512566385,7,5,23,5,17
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.99,7,0.2926723434798342,0.1411907562037963,0.2734412031767744,0.13396603129806187,8,4,25,4,18
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.99,8,0.28719038236141586,0.13661695207467783,0.2912933802503216,0.14789806651621934,9,3,27,3,19
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.99,9,0.26915229492876924,0.15152357517489592,0.3138477253678831,0.15115810158107185,9,3,27,3,19
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.99,10,0.2973778778987681,0.15037401004810602,0.30492517013660336,0.14282964211751442,9,4,28,4,20
147A494E-7009-48B0-B912-218C2087F0E4,10,0.5,0.99,11,0.28553155314711787,0.19015086650075716,0.2938523165976862,0.137872666513495,8,5,26,5,19
