uuid,initial number of clusters,nesting ratio,nesting bias,number of operations,maximum cartographic error,average cartographic error,maximum polygon complexity,average polygon complexity,number of internal vertices in cluster graph,number of external vertices in cluster graph,number of internal edges in cluster graph,number of external edges in cluster graph,number of faces in cluster graph,average internal vertex degree in cluster graph,average external vertex degree in cluster graph
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.99,1,0.6531470771745254,0.14031008953080798,0.37628144140571806,0.1294232636098223,9,6,30,6,22,4.0,6.0
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.99,2,0.34735000321068144,0.10782876313121353,0.35320414175312365,0.1208611585168612,9,6,30,6,22,4.222222222222222,5.666666666666667
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.99,3,0.3793638629269236,0.09263117099606669,0.32589185904898077,0.11490644764467041,8,7,28,7,21,4.375,5.0
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.99,4,0.2540464063025009,0.10478078048635149,0.29921855642899775,0.12088264015081887,8,7,28,7,21,4.375,5.0
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.99,5,0.32801762112803023,0.12380227048265906,0.2516749294176498,0.11315822042565106,8,8,29,8,22,4.375,4.875
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.99,6,0.3114465470369296,0.1396241925329002,0.2654414304552465,0.11832166762941053,9,7,31,7,23,4.555555555555555,5.0
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.99,7,0.20543301246306744,0.10330677703338234,0.29133766723814447,0.1139701552169732,10,7,34,7,25,4.5,5.285714285714286
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.99,8,0.3069531859234189,0.11240436087134503,0.3252753333216083,0.11626319004753992,10,7,34,7,25,4.5,5.285714285714286
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.99,9,0.26797223698323097,0.12304133676646456,0.34990520707190487,0.11706258332887795,9,8,32,8,24,4.0,5.5
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.99,10,0.8457042843558447,0.15385133189039235,0.3422847714650966,0.11203214451995971,10,8,35,8,26,3.9,5.875
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.99,11,0.3826289114223579,0.13668228428598456,0.34009790613156465,0.1156744037654376,10,9,36,9,27,3.9,5.666666666666667
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.99,12,0.3923172446619466,0.17703188619975643,0.35783252332816246,0.12375580953396133,11,9,39,9,29,4.0,5.777777777777778
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.99,13,0.4033203920455406,0.17113536148219433,0.35587189583951745,0.1285111057819393,11,9,39,9,29,4.0,5.777777777777778
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.99,14,0.35646558179692117,0.17125629405844703,0.35785885115987953,0.13361515083055298,12,8,41,8,30,3.9166666666666665,6.375
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.99,15,0.3012626908189001,0.13803910093821598,0.32749583194714493,0.13583262492880968,11,8,38,8,28,3.909090909090909,6.125
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.99,16,0.38500723353583755,0.1488309320851698,0.3289608900141286,0.12800850912459766,12,8,41,8,30,4.083333333333333,6.125
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.99,17,0.37180560071725793,0.1386439855597618,0.3223771558253141,0.1323149552790921,11,8,38,8,28,3.909090909090909,6.125
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.99,18,0.25525011261968006,0.1154146719488951,0.3012192060013925,0.13067835371013217,10,8,35,8,26,3.8,6.0
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.99,19,0.30108699201915,0.1029481427989539,0.2904784875680071,0.1261984423618854,11,8,38,8,28,3.909090909090909,6.125
AE097F3A-14FD-4735-A19B-8FD343CA3346,15,0.5,0.99,20,0.3373507002613171,0.112358168243681,0.28712984633187355,0.1276628547303933,11,8,38,8,28,4.0,6.0
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,0,0.367269611599738,0.2033785148406542,0.30671280483722135,0.1433486165806689,11,4,34,4,24,4.636363636363637,6.25
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,1,0.4058306458654269,0.17136287261626346,0.298061821031678,0.13579761318910552,10,4,31,4,22,4.6,6.0
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,2,0.33880498971455925,0.14151333208529351,0.2674056842280728,0.12526167282803832,9,5,29,5,21,4.777777777777778,5.0
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,3,0.5035939973460226,0.16211626706500704,0.2870128707350832,0.12939324269369126,8,5,26,5,19,4.75,4.8
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,4,0.5672190313168257,0.17916477598902675,0.28603756626882043,0.11728340751749118,8,6,27,6,20,4.75,4.666666666666667
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,5,0.3664528333915106,0.13804075321949383,0.30866041883593653,0.12456455227644289,9,5,29,5,21,4.666666666666667,5.2
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,6,0.2936483240937648,0.13208670640639666,0.29923869722581586,0.11815447077334595,9,6,30,6,22,4.666666666666667,5.0
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,7,0.25981978053740906,0.13376995539197276,0.32395397584231467,0.12274690995743494,9,6,30,6,22,4.666666666666667,5.0
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,8,0.26641643739298015,0.12674956474451782,0.3056102103818018,0.1278775743108881,8,6,27,6,20,4.625,4.833333333333333
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,9,0.26647044102977485,0.14667097135750376,0.3241288179310277,0.1304326565102058,9,5,29,5,21,4.888888888888889,4.8
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,10,0.25598339756249094,0.15454752255625384,0.3078698971493927,0.14218771760736507,10,4,31,4,22,5.2,4.5
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,11,0.30265871431222247,0.14199031879603238,0.29628199771385744,0.14391677146823598,11,4,34,4,24,5.181818181818182,4.75
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,12,0.2176330477485388,0.1026156711025735,0.2914422590740586,0.14165229950352873,11,5,35,5,25,5.181818181818182,4.6
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,13,0.2485179289722573,0.1438253678939172,0.31577029085517594,0.14132950038167297,12,5,38,5,27,5.25,4.6
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,14,0.2721541219129013,0.12514350358577087,0.31369803713996347,0.14566526399622118,12,4,37,4,26,5.25,4.75
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,15,0.2682188912281434,0.10969917692525002,0.3449894840697997,0.15813146199154715,13,3,39,3,27,5.230769230769231,5.333333333333333
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,16,0.255879394707611,0.10669802442543097,0.3420807081251762,0.14697855602231288,14,3,42,3,29,5.285714285714286,5.333333333333333
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,17,0.21946608226155143,0.10325617079522449,0.3320341997197517,0.1513827123030539,13,3,39,3,27,5.230769230769231,5.333333333333333
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,18,0.2166601360323874,0.08612879318247549,0.3484565525583399,0.1437437131348003,13,4,40,4,28,5.230769230769231,5.0
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,19,0.344701204575739,0.0909899247368941,0.3469884853780502,0.13945255368757872,13,5,41,5,29,5.230769230769231,4.8
4C84D073-8E95-4BB3-924D-8AE018CB08EB,15,0.5,0.99,20,0.40664748958871605,0.10776415592701953,0.34315840376758533,0.13731995854068182,13,6,42,6,30,5.230769230769231,4.666666666666667
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,0,0.5031846611505574,0.18974263355991924,0.25210695858566834,0.12840906867379367,10,5,32,5,23,4.4,6.0
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,1,0.41587955037038826,0.16768643249127385,0.3432871024003096,0.12845947649059983,11,5,35,5,25,4.454545454545454,6.2
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,2,0.28864573484182,0.1394922526443141,0.35937932272377937,0.12343576223270919,11,6,36,6,26,4.454545454545454,5.833333333333333
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,3,0.21276202442509656,0.13718287567515125,0.28156913195629996,0.12276065029685643,10,6,33,6,24,4.4,5.666666666666667
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,4,0.2607107450270161,0.11584442560032686,0.2956962570478718,0.12064545880714685,10,7,34,7,25,4.4,5.428571428571429
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,5,0.24280865554339034,0.11430665640112098,0.2916130409255479,0.11649791012298956,10,7,34,7,25,4.4,5.428571428571429
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,6,0.2706789854536503,0.1461160200180978,0.29550041243995767,0.12359015162477505,9,7,31,7,23,4.444444444444445,5.142857142857143
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,7,0.29646854238102793,0.14796768438404612,0.3179709289409926,0.12601882446215265,9,6,30,6,22,4.444444444444445,5.333333333333333
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,8,0.2117962540176036,0.10048707724381425,0.29948185932897053,0.12704523750730898,8,6,27,6,20,4.5,5.0
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,9,0.27529944587570043,0.13624658729947461,0.30584205762011885,0.12977841145811023,9,6,30,6,22,4.444444444444445,5.333333333333333
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,10,0.23460420285400832,0.11568473898152022,0.3013988451171496,0.1265231252079452,8,7,28,7,21,4.625,4.714285714285714
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,11,0.32208444047861184,0.13167411521463246,0.308442111235526,0.11890979218290218,9,7,31,7,23,4.555555555555555,5.0
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,12,0.2229101501776368,0.1332412724343465,0.3065906502948641,0.11513458352752418,8,7,28,7,21,4.5,4.857142857142857
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,13,0.23925674168835645,0.11642383280030777,0.3308177554483127,0.11710306600196393,7,7,25,7,19,4.428571428571429,4.714285714285714
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,14,0.41073566226815933,0.16681419936719594,0.35283678878877356,0.12094717487633752,8,7,28,7,21,4.5,4.857142857142857
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,15,0.36923584423810774,0.18561207243642003,0.3164535531579587,0.11949469216090615,7,7,25,7,19,4.571428571428571,4.571428571428571
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,16,0.3249369299454284,0.16614571683680815,0.3261600831200796,0.12139443344073197,6,8,23,8,18,4.5,4.375
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,17,0.3262385076025005,0.15610259655984215,0.3312010369261111,0.11770887080564937,5,9,21,9,17,3.8,4.555555555555555
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,18,0.2682539141855303,0.13339077965099888,0.3373180124502604,0.11137342152770432,4,10,19,10,16,3.75,4.3
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,19,0.27412075869923896,0.10602577714753232,0.3289172574710295,0.11056448228265217,5,10,22,10,18,3.6,4.6
450053F2-5F0A-4CFE-8A08-92CC201A07B9,15,0.5,0.99,20,0.23939879069585704,0.12156812060004064,0.3312926842456987,0.1157033130576494,5,10,22,10,18,3.4,4.7
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,0,0.7848872807394637,0.20529348449576348,0.296995211296341,0.13512709945663767,10,5,32,5,23,4.5,5.8
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,1,0.39880714729590344,0.16030908562942078,0.28003683701077053,0.13004591568203344,9,5,29,5,21,4.444444444444445,5.6
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,2,0.3768917087024901,0.16290601422467402,0.28560649129512683,0.12528952447052336,9,6,30,6,22,4.444444444444445,5.333333333333333
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,3,0.3264841438201662,0.12000657520779348,0.3055782986736034,0.13012204929650703,10,5,32,5,23,4.6,5.6
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,4,0.30833093416152063,0.1350379694198257,0.30667310181641505,0.1282924706041961,9,6,30,6,22,4.777777777777778,4.833333333333333
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,5,0.2946799916068836,0.13703817746121094,0.30105641870005917,0.1300354301852605,8,7,28,7,21,4.25,5.142857142857143
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,6,0.30984155083113113,0.12587060086734458,0.2958809397003382,0.12333643237450413,8,7,28,7,21,4.375,5.0
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,7,0.27131620693078484,0.14857070715105306,0.3043905879353672,0.12501338111607393,8,6,27,6,20,4.375,5.166666666666667
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,8,0.2882513306359925,0.12054933875147844,0.3258651768681178,0.1186894935170014,8,7,28,7,21,4.375,5.0
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,9,0.2909746331414944,0.1485306642900154,0.3287332706709215,0.11332278075606837,7,8,26,8,20,4.571428571428571,4.5
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,10,0.30765373137573493,0.16122517288852348,0.31802732650953797,0.12346095059366859,8,7,28,7,21,5.25,4.0
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,11,0.3397334192736384,0.14827764524307885,0.3226184420737722,0.12087126078271018,7,8,26,8,20,4.571428571428571,4.5
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,12,0.2827608887959418,0.14949899701485364,0.3155232086549753,0.12996519585045893,8,7,28,7,21,4.625,4.714285714285714
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,13,0.2825712134236931,0.15084655044850773,0.31824330965491177,0.1330132932016606,9,7,31,7,23,4.666666666666667,4.857142857142857
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,14,0.32863435115492085,0.1280659282477475,0.31307625312720166,0.13483802428743155,9,6,30,6,22,4.666666666666667,5.0
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,15,0.3555511937795556,0.15478729261863203,0.3117766170374383,0.13443138873928445,10,6,33,6,24,4.7,5.166666666666667
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,16,0.3565656521845424,0.147066710413827,0.3080749926382531,0.12978351641603872,9,7,31,7,23,4.666666666666667,4.857142857142857
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,17,0.38051747482215964,0.13970788430004352,0.30522201516115055,0.12309176044129962,9,8,32,8,24,4.666666666666667,4.75
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,18,0.26205807073558457,0.12400275765571299,0.30198629261756127,0.12560136223126175,9,8,32,8,24,4.666666666666667,4.75
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,19,0.28095230924527886,0.1095181599210475,0.29450121774017757,0.12402803112775332,8,9,30,9,23,4.25,4.888888888888889
9BA67779-50C2-483B-8E81-916125D5D3F7,15,0.5,0.99,20,0.33438271191214713,0.14467875220181642,0.28936500251948905,0.12381001307347084,8,9,30,9,23,4.25,4.888888888888889
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,0,0.798799034239141,0.2943034907689597,0.24523976312715967,0.13256114482209627,10,5,32,5,23,4.4,6.0
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,1,0.474332189406296,0.20839681819582925,0.25740989322514546,0.1327215145961734,9,5,29,5,21,4.444444444444445,5.6
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,2,0.3529351112300239,0.1409422113041372,0.3417906342126237,0.13871281746317818,10,4,31,4,22,4.4,6.5
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,3,0.20823779172069495,0.0916388235646356,0.34212720564635973,0.13713114965225623,11,3,33,3,23,4.545454545454546,7.333333333333333
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,4,0.2348946592570614,0.08699854708062685,0.33997371876116167,0.13418813420310144,11,4,34,4,24,4.545454545454546,6.5
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,5,0.20290977683315597,0.11904535510717824,0.329937517769371,0.13205245568624932,10,5,32,5,23,4.7,5.4
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,6,0.20610782649612464,0.11482212399925658,0.32155264649742865,0.14188518756129267,11,4,34,4,24,4.818181818181818,5.75
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,7,0.29964713902480755,0.07564386454318821,0.40554109797390114,0.1496157072179404,12,3,36,3,25,5.083333333333333,5.666666666666667
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,8,0.3044348841562284,0.09113437209727854,0.3656065620548359,0.14466730700622893,12,3,36,3,25,5.166666666666667,5.333333333333333
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,9,0.37254925111618925,0.1299389711007333,0.3668530443260487,0.14783934796516313,11,3,33,3,23,5.090909090909091,5.333333333333333
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,10,0.36478337686394985,0.10361822587777789,0.3610023667686457,0.1417562963999646,10,4,31,4,22,5.0,5.0
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,11,0.31295077079543,0.08669264896580108,0.36477831639784614,0.13678543348803038,10,4,31,4,22,5.0,5.0
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,12,0.3400599922300954,0.08047666581966463,0.3659401701217576,0.13578489520786688,9,5,29,5,21,4.777777777777778,5.0
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,13,0.40304244212028734,0.13156042401111542,0.33801702709105785,0.14859307443865016,10,4,31,4,22,5.1,4.75
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,14,0.30905574845989425,0.14114872671552078,0.42521042586193364,0.17086810559605503,11,3,33,3,23,5.0,5.666666666666667
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,15,0.3309721758270608,0.13762463071067954,0.42271059811914996,0.17516421376848437,10,3,30,3,21,5.1,5.0
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,16,0.3445087413729847,0.133225181008425,0.4045140482035636,0.1695473564781588,9,4,28,4,20,5.222222222222222,4.25
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,17,0.39189269733282606,0.16396769768913647,0.40645564530784295,0.17883315197673533,9,4,28,4,20,5.333333333333333,4.0
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,18,0.39916239449394286,0.15326589216898348,0.4011342482399301,0.18573251228503565,8,4,25,4,18,5.25,4.0
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,19,0.2936702756666511,0.11299526500004968,0.38654626616131116,0.1806895449603356,7,5,23,5,17,4.857142857142857,4.4
688A5027-C60F-47BA-8ED0-3D5E12DBE1CF,15,0.5,0.99,20,0.30928123022345816,0.13531756860973998,0.3557181565504326,0.16021446652931232,7,4,22,4,16,4.857142857142857,4.5
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.5,0.99,0,0.6817124374810349,0.2067982783268415,0.27992160426419205,0.13070286336136597,10,5,32,5,23,4.6,5.6
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.5,0.99,1,0.4860743138472476,0.18033305362825686,0.2873913747043998,0.1274705045047615,10,5,32,5,23,4.7,5.4
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.5,0.99,2,0.48245891612754443,0.20230960571902046,0.30787674641769747,0.12495329852447559,10,6,33,6,24,4.7,5.166666666666667
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.5,0.99,3,0.28822047133130596,0.18115828963429706,0.3102670503188333,0.1252700039234636,10,6,33,6,24,4.7,5.166666666666667
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.5,0.99,4,0.27942374976317136,0.15707457113268083,0.3310717773164476,0.12481729657045201,9,6,30,6,22,4.666666666666667,5.0
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.5,0.99,5,0.26099283838705895,0.12709612366099693,0.33821262592684176,0.12085292129620004,8,7,28,7,21,4.125,5.285714285714286
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.5,0.99,6,0.33813923604675794,0.15024597047880509,0.3448311904628356,0.1301930386447179,9,7,31,7,23,4.222222222222222,5.428571428571429
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.5,0.99,7,0.35325747976263894,0.1447968913960687,0.317518802712758,0.1361711783353192,8,7,28,7,21,4.25,5.142857142857143
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.5,0.99,8,0.36781212504381294,0.12269652228880121,0.3163086287000471,0.13010327699157803,8,7,28,7,21,4.25,5.142857142857143
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.5,0.99,9,0.385342307058545,0.10198400420731094,0.3255070266598372,0.12595837411988164,8,7,28,7,21,4.25,5.142857142857143
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.5,0.99,10,0.2012593385675058,0.10343783736677174,0.3384925152880382,0.12365989798607216,8,8,29,8,22,4.25,5.0
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.5,0.99,11,0.191180412167338,0.1014591637248743,0.33267320038853043,0.12172289620189722,7,9,27,9,21,4.428571428571429,4.555555555555555
45D8EAD2-210C-4F04-8C7F-EA3E65484875,15,0.5,0.99,12,0.2362224474147412,0.1088146825071389,0.30252869981300445,0.12175357130648719,6,9,24,9,19,4.333333333333333,4.444444444444445
